"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"C3254","RALN","ND","CD","0","0","1","2","0","0"
"C3256","RALN","ND","CD","0","0","0","1","0","0"
"C3263","RALN","ND","CD","0","0","2","0","1","0"
"C3277","RALN","ND","CD","0","0","1","0","0","0"
"C3283","RALN","ND","CD","0","0","1","0","0","1"
"C3289","RALN","ND","CD","0","0","1","0","0","0"
"C3307","RALN","ND","CD","0","0","1","0","0","0"
"C3308","RALN","ND","CD","0","0","0","0","1","0"
"C3324","RALN","ND","CD","0","0","7","0","0","0"
"C3333","RALN","ND","CD","0","1","140","33","27","10"
"C3336","RALN","ND","CD","0","0","6","0","1","0"
"C3359","RALN","ND","CD","0","0","1","0","1","1"
"C3371","RALN","ND","CD","0","0","1","0","0","0"
"C3373","RALN","ND","CD","0","0","1","0","1","0"
"C3374","RALN","ND","CD","0","0","4","1","6","1"
"C3376","RALN","ND","CD","0","0","1","0","0","0"
"C3390","RALN","ND","CD","0","0","1","0","0","0"
"C3410","RALN","ND","CD","0","0","0","0","0","1"
"C3415","RALN","ND","CD","0","0","2","0","4","3"
"C3426","RALN","ND","CD","0","0","1,5","0","0","0"
"C3443","REFR","ND","CD","0","0","3","0","0","0"
"C3461","REFR","ND","CD","0","0","1","0","0","0"
"C3466","RALN","ND","CD","0","0","1","0","3","0"
"C3489","RALN","ND","CD","0","0","4","0","1","0"
"C3488","RALN","ND","CD","0","0","4","0","4","1"
"C3499","RALN","ND","CD","0","0","2","0","0","0"
"C3522","RALN","ND","CD","0","0","4","0","5","2"
"C3524","RALN","ND","CD","0","0","1","0","0","1"
"C3526","RALN","ND","CD","0","0","0","0","2","0"
"C3540","RALN","ND","CD","0","0","1","0","1","0"
"C3541","RALN","ND","CD","0","0","2","0","2","0"
"C3545","RALN","ND","CD","0","0","0","0","1","0"
"C3546","RALN","ND","CD","0","0","1","0","1","4"
"C3547","RALN","ND","CD","0","0","0","1","0","1"
"C3550","RALN","ND","CD","0","0","1","0","0","0"
"C3567","RALN","ND","CD","0","0","1","1","1","1"
"C3569","RALN","ND","CD","0","0","3","1","6","2"
"C3572","RALN","ND","CD","0","0","1","0","2","1"
"C3573","RALN","ND","CD","0","0","7","2","7","2"
"C3584","RALN","ND","CD","0","0","0","0","0","2"
"C3591","RALN","ND","CD","0","0","5","4","4","4"
"C3592","RALN","ND","CD","0","0","5","0","1","0"
"C3593","RALN","ND","CD","0","0","1","0","1","0"
"C3598","RALN","ND","CD","0","0","0","0","0","3"
"C3618","RALN","ND","CD","0","0","3","0","3","0"
"C3623","RALN","ND","CD","0","0","1","0","0","0"
"C3631","RALN","ND","CD","0","0","1","0","0","0"
"C3628","RALN","ND","CD","0","0","1","0","0","0"
"C3635","RALN","ND","CD","0","0","1","0","0","1"
"C3636","RALN","ND","CD","0","0","0","1","1","2"
"C3659","RALN","ND","CD","0","0","3","0","6","0"
"C3665","RALN","ND","CD","0","0","3","2","12","0"
"C3695","RALN","ND","CD","0","0","0","1","0","0"
"C3728","RALN","ND","CD","0","0","15","10","19","3"
"C3672","RALN","ND","CD","0","0","2","0","2","2"
"C3673","RALN","ND","CD","0","0","1","0","1","1"
"C3688","RALN","ND","CD","0","0","2","0","1","0"
"C8245","RALN","ND","CD","0","0","4","0","2","0"
"C3709","RALN","ND","CD","0","0","1","0","0","0"
"C492","RALN","ND","CD","0","0","9","3","5","1"
"C3718","RALN","ND","CD","0","0","1","0","0","1"
"C3731","RALN","ND","CD","0","0","1","3","2","0"
"C3737","RALN","ND","CD","0","0","9","4","2","1"
"C3738","REFR","ND","CD","0","0","1","0","0","0"
"C3751","RALN","ND","CD","0","0","3","0","2","0"
"C3765","RALN","ND","CD","0","0","5","5","18","4"
"C3766","RALN","ND","CD","0","0","1","3","0","0"
"C3769","RALN","ND","CD","0","0","3","0","0","0"
"C3770","RALN","ND","CD","0","0","4","4","4","3"
"C3771","RALN","ND","CD","0","0","1","0","0","0"
"C3773","RALN","ND","CD","0","0","1","1","1","1"
"C3780","RALN","ND","CD","0","0","1","1","0","0"
"C3784","RALN","ND","CD","0","0","2","0","0","0"
"C3786","RALN","ND","CD","0","0","1","1","2","0"
"C3787","RALN","ND","CD","0","0","0","0","0","1"
"C3788","RALN","ND","CD","0","0","1","0","0","0"
"C3793","RALN","ND","CD","0","0","1","0","0","0"
"C3794","RALN","ND","CD","0","0","1","2","4","3"
"C3810","RALN","ND","CD","0","0","1","0","0","0"
"C3812","RALN","ND","CD","0","0","0","1","0","1"
"C3819","RALN","ND","CD","0","0","0","1","5","1"
"C3820","RALN","ND","CD","0","0","0","0","2","0"
"C3832","RALN","ND","CD","0","0","4","0","5","1"
"C3833","RALN","ND","CD","0","0","1","0","0","0"
"C3841","RALN","ND","CD","0","0","0","0","0","1"
"C3850","RALN","ND","CD","0","0","4","0","0","0"
"C3853","RALN","ND","CD","0","0","1","0","1","0"
"C3854","RALN","ND","CD","0","0","0","2","0","0"
"C3857","RALN","ND","CD","0","0","13","8","26","26"
"C3861","RALN","ND","CD","0","0","2","0","2","0"
"C3866","RALN","ND","CD","0","0","0","2","0","0"
"C3869","RALN","ND","CD","0","0","1","1","2","2"
"C3872","RALN","ND","CD","0","0","6","0","1","0"
"C3876","RALN","ND","CD","0","0","0","0","1","0"
"C3877","RALN","ND","CD","0","0","1","0","0","0"
"C3885","RALN","ND","CD","0","0","0","0","2","1"
"C3886","RALN","ND","CD","0","0","2","1","4","1"
"C3906","RALN","ND","CD","0","0","1","0","1","0"
"C3907","RALN","ND","CD","0","0","0","0","0","1"
"C3908","RALN","ND","CD","0","0","0","0","0,01","0"
"C3909","RALN","ND","CD","0","0","0","1","0","0"
"C3914","RALN","ND","CD","0","0","0","1","0","0"
"C3924","RALN","ND","CD","3","1","8","2","23","5"
"C3936","RALN","ND","CD","0","0","0","0","2","0"
"C3940","RALN","ND","CD","0","0","2","0","1","1"
"C3952","RALN","ND","CD","0","0","2","0","2","0"
"C3954","RALN","ND","CD","0","0","0","0","0","1"
"C3972","RALN","ND","CD","0","0","7","4","6","1"
"C3973","RALN","ND","CD","0","0","1","0","1","2"
"C3980","RALN","ND","CD","0","0","7","2","19","2"
"C3987","RALN","ND","CD","0","0","3","0","0","0"
"C3990","RALN","ND","CD","0","0","1","0","0","1"
"C3995","RALN","ND","CD","0","0","0","0","0","1"
"C4021","RALN","ND","CD","0","0","1","0","1","0"
"C4035","RALN","ND","CD","0","0","1","0","3","1"
"C4051","RALN","ND","CD","0","0","0","2","4","3"
"C4054","RALN","ND","CD","0","0","7","0","11","5"
"C4063","RALN","ND","CD","0","0","10","2","10","1"
"C4069","RALN","ND","CD","0","0","1","1","0","0"
"C4071","RALN","ND","CD","0","0","0","2","0","2"
"C4080","RALN","ND","CD","0","0","0","0","0","1"
"C4091","RALN","ND","CD","0","0","2","2","5","3"
"C4094","RALN","ND","CD","0","0","1","0","0","0"
"C4101","RALN","ND","CD","0","0","1","0","1","0"
"C4104","RALN","ND","CD","0","0","2","0","0","0"
"C4108","RALN","ND","CD","0","0","5","0","6","0"
"C4111","RALN","ND","CD","0","0","6","1","0","1"
"C4117","RALN","ND","CD","0","0","1","0","0","0"
"C4121","RALN","ND","CD","0","0","0","0","0","1"
"C4130","RALN","ND","CD","0","0","2","0","0","0"
"C4135","RALN","ND","CD","0","0","4","0","7","1"
"C4146","RALN","ND","CD","0","0","0","0","1","0"
"C4151","RALN","ND","CD","0","0","1","0","2","0"
"C4152","RALN","ND","CD","0","0","3","1","7","2"
"C4167","RALN","ND","CD","0","0","3","5","2","1"
"C8296","RALN","ND","CD","0","0","0","0","1","1"
"C4169","RALN","ND","CD","0","0","1","0","0","0"
"C4174","RALN","ND","CD","0","0","1","1","1","0"
"C4171","RALN","ND","CD","0","0","0","0","2","0"
"C4177","RALN","ND","CD","0","0","1","0","0","0"
"C4188","RALN","ND","CD","0","0","1","0","0","0"
"C4194","RALN","ND","CD","0","0","0","2","0","1"
"C4197","RALN","ND","CD","0","0","1","0","1","0"
"C8276","RALN","ND","CD","0","0","1","0","0","0"
"C4204","RALN","ND","CD","0","0","2","0","4","1"
"C4208","RALN","ND","CD","0","0","0","1","1","0"
"C4209","RALN","ND","CD","0","0","1","0","1","0"
"C4221","RALN","ND","CD","0","0","1","0","0","5"
"C4223","RALN","ND","CD","0","0","4","0","0","0"
"C4226","RALN","ND","CD","0","0","2","0","1","2"
"C4229","RALN","ND","CD","0","0","0","0","2","1"
"C4231","RALN","ND","CD","0","0","1","0","0","0"
"C4233","RALN","ND","CD","0","0","2","0","3","0"
"C4241","RALN","ND","CD","0","0","2","0","5","4"
"C4247","RALN","ND","CD","0","0","1","0","2","0"
"C4248","RALN","ND","CD","0","0","4","1","4","2"
"C4251","PRBZ","ND","CD","0","0","2","0","2","0"
"C4252","RALN","ND","CD","0","0","1","0","0","0,69"
"C4257","RALN","ND","CD","0","0","0","0","4","1"
"C4258","RALN","ND","CD","0","0","0","1","0","0"
"C4260","RALN","ND","CD","0","0","0","0","1","0"
"C4276","RALN","ND","CD","0","0","1","0","2","0"
"C4308","RALN","ND","CD","0","0","182","53","35","38"
"C4309","RALN","ND","CD","0","0","8","1","12","0"
"C4315","RALN","ND","CD","0","0","1","0","1","0"
"C4317","RALN","ND","CD","0","0","1","0","2","0"
"C4323","RALN","ND","CD","0","0","2","0","2","0"
"C4326","RALN","ND","CD","0","0","2","0","0","0"
"C4328","RALN","ND","CD","0","0","1","0","0","0"
"C4334","RALN","ND","CD","0","0","0","0","4","1"
"C4335","RALN","ND","CD","0","0","0","1","1","0"
"C4338","RALN","ND","CD","0","0","1","2","1","0"
"C4339","RALN","ND","CD","0","0","0","0","2","0"
"C4343","RALN","ND","CD","0","0","5","3","10","3"
"C4358","RALN","ND","CD","0","0","3","1","0","0"
"C4368","RALN","ND","CD","0","0","1","0","3","4"
"C4371","RALN","ND","CD","0","0","1","0","2","0"
"C4374","RALN","ND","CD","0","0","0","1","0","1"
"C4400","RALN","ND","CD","0","0","0","0","1","0"
"C4409","RALN","ND","CD","0","0","8","0","3","0"
"C4420","RALN","ND","CD","0","0","2","0","3","2"
"C4424","REFR","ND","CD","0","0","0","0","2","0"
"C4427","RALN","ND","CD","0","0","0","0","0","1"
"C4441","RALN","ND","CD","0","0","0","0","1","0"
"C4442","RALN","ND","CD","0","0","2","0","4","0"
"C8300","RALN","ND","CD","0","0","0","1","0","2"
"C4449","RALN","ND","CD","0","0","2","0","3","2"
"C4457","RALN","ND","CD","0","0","1","0","0","0"
"C4461","RALN","ND","CD","0","0","1","0","0","0"
"C4462","RALN","ND","CD","0","0","1","0","0","0"
"C4465","RALN","ND","CD","0","0","0","1","0","0"
"C4473","RALN","ND","CD","0","0","1","1","1","1"
"C4477","RALN","ND","CD","0","0","1","0","0","0"
"C4649","RALN","ND","CD","0","0","0","0","2","2"
"C4654","RALN","ND","CD","0","0","2","0","2","0"
"C4655","RALN","ND","CD","0","0","0","0","1","0"
"C4657","RALN","ND","CD","0","0","3","0","3","0"
"C4496","RALN","ND","CD","0","0","3","0","3","0"
"C4502","RALN","ND","CD","0","0","1","2","0","0"
"C4504","RALN","ND","CD","0","0","1","0","0","0"
"C669","RALN","ND","CD","0","0","5","1","7","5"
"C4513","RALN","ND","CD","0","0","2","0","1","0"
"C4526","RALN","ND","CD","0","0","1","0","2","0"
"C4563","RALN","ND","CD","0","0","0","1","1","0"
"C4585","RALN","ND","CD","0","0","1","0","4","0"
"C4590","RALN","ND","CD","0","0","0","0","1","1"
"C4601","RALN","ND","CD","0","0","0","0","0","1"
"C4603","RALN","ND","CD","0","0","0","0","0","1"
"C4609","RALN","ND","CD","0","0","2","0","2","0"
"C4623","RALN","ND","CD","0","0","0","0","0","2"
"C4642","RALN","ND","CD","0","0","3","1","1","2"
"C4660","RALN","ND","CD","0","0","1","0","0","0"
"C4669","RALN","ND","CD","0","0","0","1","0","0"
"C4674","RALN","ND","CD","0","0","3","2","3","1"
"C4694","RALN","ND","CD","0","0","1","0","0","2"
"C4699","RALN","ND","CD","0","0","1","0","1","0"
"C4703","RALN","ND","CD","0","0","0","0","0","1"
"C4712","RALN","ND","CD","0","0","10","2","12","1"
"C4740","RALN","ND","CD","0","0","1","0","0","0"
"C4763","RALN","ND","CD","0","0","0","0","0","1"
"C4778","RALN","ND","CD","0","0","1","0","0","0"
"C4780","RALN","ND","CD","0","0","0","0","1","0"
"C4785","RALN","ND","CD","0","0","0","0","0","1"
"C4787","REFR","ND","CD","0","0","2","0","1","0"
"C4788","RALN","ND","CD","0","0","3","0","1","3"
"C4790","RALN","ND","CD","0","0","2","1","3","1"
"C4818","RALN","ND","CD","0","0","487","101","161","33"
"C4821","RALN","ND","CD","0","0","1","1","2","1"
"C4823","RALN","ND","CD","0","0","1","1","0","1"
"C4836","RALN","ND","CD","0","0","1","0","1","0"
"C4847","RALN","ND","CD","0","0","1","0","4","2"
"C4851","RALN","ND","CD","0","0","4","2","4","2"
"C4859","RALN","ND","CD","0","0","3","1","5","2"
"C4877","RALN","ND","CD","0","0","5","0","11","7"
"C4878","RALN","ND","CD","0","0","1","0","2","0"
"C4879","RALN","ND","CD","0","0","2","0","5","0"
"C4893","RALN","ND","CD","0","0","2","2","0","0"
"C4894","RALN","ND","CD","0","0","0","1","0","0"
"C4907","PRBZ","ND","CD","0","0","0","3","0","2"
"C4904","RALN","ND","CD","0","0","1","1","1","1"
"C4910","RALN","ND","CD","0","0","13","2","16","4"
"C4909","RALN","ND","CD","0","0","0","0","1","0"
"C4911","RALN","ND","CD","0","0","1","0","1","0"
"C4915","RALN","ND","CD","0","0","0","1","0","1"
"C4917","RALN","ND","CD","0","0","1","0","0","0"
"C4919","RALN","ND","CD","0","0","0","1","0","0"
"C4921","RALN","ND","CD","0","0","0","0","2","0"
"C4920","RALN","ND","CD","0","2","3","1","6","1"
"C4950","RALN","ND","CD","0","0","0","1","0","0"
"C4953","RALN","ND","CD","0","0","1","0","1","0"
"C4955","RALN","ND","CD","0","0","0","0","0","1"
"C4959","RALN","ND","CD","0","0","1","0","0","0"
"C4963","RALN","ND","CD","0","0","3","3","3","3"
"C4971","RALN","ND","CD","0","0","0","1","0","1"
"C4973","RALN","ND","CD","1","0","0","0","0","0"
"C4996","RALN","ND","CD","0","0","1","1","0","1"
"C5007","RALN","ND","CD","0","0","2","2","3","1"
"C5009","RALN","ND","CD","0","0","1","0","0","0"
"C5022","RALN","ND","CD","0","0","1","1","1","1"
"C5032","RALN","ND","CD","0","0","6","0","1","0"
"C5064","RALN","ND","CD","0","0","1","0","6","2"
"C5065","RALN","ND","CD","0","0","0","0","1","0"
"C5073","RALN","ND","CD","0","0","1","0","1","0"
"C5074","RALN","ND","CD","0","0","0","0","1","0"
"C5078","REFR","ND","CD","0","0","1","0","0","0"
"C5085","RALN","ND","CD","0","0","1","0","1","0"
"C5097","RALN","ND","CD","0","0","1","0","1","0"
"C5099","RALN","ND","CD","0","0","0","0","0","1"
"C5106","RALN","ND","CD","0","0","1","0","1","0"
"C5112","RALN","ND","CD","0","0","1","0","0","1"
"C5114","RALN","ND","CD","0","0","1","0","1","1"
"C5122","RALN","ND","CD","0","1","0","0","0","0"
"C5127","RALN","ND","CD","0","0","6","0","9","0"
"C5131","RALN","ND","CD","1","0","37","11","12","6"
"C5152","RALN","ND","CD","0","0","1","0","1","0"
"C5165","RALN","ND","CD","0","0","4","0","6","0"
"C5163","RALN","ND","CD","0","0","1","0","1","0"
"C5170","RALN","ND","CD","0","0","410","68","32","16"
"C5179","RALN","ND","CD","0","0","0","0","4","1"
"C5187","RALN","ND","CD","0","0","0","0","0","1"
"C5208","RALN","ND","CD","0","0","0","0","0","1"
"C5210","RALN","ND","CD","0","0","1","0","0","2"
"C5215","RALN","ND","CD","0","0","2","0","4","1"
"C5216","RALN","ND","CD","0","0","1","1","1","1"
"C5222","RALN","ND","CD","0","0","1","1","1","1"
"C5226","RALN","ND","CD","0","0","17","16","14","8"
"C5233","RALN","ND","CD","0","0","0","0","1","0"
"C5249","RALN","ND","CD","0","0","4","0","5","0"
"C5260","RALN","ND","CD","0","0","1","0","0","0"
"C5263","RALN","ND","CD","0","0","4","1","8","1"
"C5267","RALN","ND","CD","0","0","0","0","1","0"
"C5311","RALN","ND","CD","0","0","0","0","1","0"
"C1803","RALN","ND","CD","0","0","2","0","1","1"
"C5336","RALN","ND","CD","0","1","29","23","30","14"
"C5337","RALN","ND","CD","0","0","12","7","13","5"
"C5340","RALN","ND","CD","0","0","0","0","4","0"
"C5346","RALN","ND","CD","0","0","3","0","0","0"
"C5347","RALN","ND","CD","0","0","1","0","1","0"
"C5348","RALN","ND","CD","0","0","2","0","1","0"
"C5358","RALN","ND","CD","0","0","1","0","1","0"
"C5386","RALN","ND","CD","0","1","0","0","3","3"
"C5411","RALN","ND","CD","0","0","0","0","2","0"
"C5420","RALN","ND","CD","0","0","3","0","5","0"
"C5426","RALN","ND","CD","0","0","0","1","0","0"
"C5435","RALN","ND","CD","0","0","0","0","1","0"
"C5439","RALN","ND","CD","0","0","7","0","1","0"
"C5461","RALN","ND","CD","0","0","2","1","3","0"
"C5469","RALN","ND","CD","0","0","0","1","1","1"
"C5477","RALN","ND","CD","0","0","1","0","0","0"
"C5467","RALN","ND","CD","0","0","0","0","4","1"
"C5478","RALN","ND","CD","0","0","1","0","0","0"
"C5502","RALN","ND","CD","0","0","1","2","6","3"
"C5513","RALN","ND","CD","0","0","3","1","6","1"
"C5559","RALN","ND","CD","0","0","0","0","0","1"
"C5560","RALN","ND","CD","0","0","7","6","6","1"
"C5575","RALN","ND","CD","0","0","1","0","0","0"
"C5576","RALN","ND","CD","0","0","0","0","1","0"
"C5591","RALN","ND","CD","0","0","2","0","2","0"
"C5598","RALN","ND","CD","0","0","0","0","1","0"
"C5600","RALN","ND","CD","0","0","2","0","2","0"
"C5609","RALN","ND","CD","0","0","1","0","4","2"
"C5617","RALN","ND","CD","0","0","7","0","3","0"
"C5627","RALN","ND","CD","0","0","5","3","1","1"
"C5643","RALN","ND","CD","0","0","2","0","0","0"
"C5644","RALN","ND","CD","0","0","1","0","1","0"
"C1520","RALN","ND","CD","0","0","0","2","1","2"
"C5653","RALN","ND","CD","0","0","0","1","0","1"
"C5674","RALN","ND","CD","0","0","0","0","0","1"
"C5675","REFR","ND","CD","0","0","1","0","1","0"
"C5677","REFR","ND","CD","0","0","3","2","6","9"
"C5684","RALN","ND","CD","0","0","8","3","17","5"
"C5685","RALN","ND","CD","0","0","0","0","0","1"
"C5697","RALN","ND","CD","0","0","0","0","0","1"
"C5702","RALN","ND","CD","0","0","6","1","6","0"
"C5694","RALN","ND","CD","0","0","2","0","1","0"
"C5695","RALN","ND","CD","0","0","3","0","0","0"
"C5715","RALN","ND","CD","0","0","6","2","22","6"
"C5719","RALN","ND","CD","0","0","1","0","0","1"
"C5732","RALN","ND","CD","0","0","7","1","7","0"
"C5733","RALN","ND","CD","0","0","2","0","0","0"
"C5761","RALN","ND","CD","0","3","11","8","14","6"
"C5773","RALN","ND","CD","0","0","1","0","0","1"
"C5782","REFR","ND","CD","0","0","1","0","0","0"
"C5784","RALN","ND","CD","0","0","0","0","0","1"
"C5793","RALN","ND","CD","0","0","0","0","0","1"
"C8266","RALN","ND","CD","0","0","6","0","11","3"
"C5523","RALN","ND","CD","0","0","1","0","1","1"
"C5808","RALN","ND","CD","0","0","0","0","3","1"
"C5810","RALN","ND","CD","0","0","1","0","0","0"
"C5839","RALN","ND","CD","0","0","1","0","0","0"
"C5841","RALN","ND","CD","0","0","3","0","6","3"
"C5843","RALN","ND","CD","0","0","5","0","0","1"
"C5854","RALN","ND","CD","0","0","2","0","0","0"
"C5861","RALN","ND","CD","0","0","0","0","1","0"
"C5873","RALN","ND","CD","0","0","9","4","15","5"
"C5880","RALN","ND","CD","0","0","1","1","0","1"
"C5885","RALN","ND","CD","0","0","2","1","6","2"
"C5897","RALN","ND","CD","0","0","39","27","34","19"
"C5906","RALN","ND","CD","0","3","3","1","3","2"
"C5907","RALN","ND","CD","0","0","1","0","0","0"
"C5917","RALN","ND","CD","0","0","8","5","8","6"
"C5916","RALN","ND","CD","1","0","11","7","9","6"
"C5925","PRBZ","ND","CD","0","0","0","6","0","0"
"C5927","RALN","ND","CD","0","0","2","0","0","0"
"C5931","RALN","ND","CD","0","0","0","0","1","0"
"C5945","RALN","ND","CD","0","0","3","0","5","0"
"C5950","RALN","ND","CD","0","0","2","1","2","1"
"C5955","RALN","ND","CD","0","0","4","4","0","1"
"C5961","RALN","ND","CD","0","0","2","5","0","1"
"C5971","RALN","ND","CD","0","1","13","16","2","4"
"C5980","RALN","ND","CD","0","0","0","0","1","1"
"C5995","RALN","ND","CD","0","0","12","0","11","2"
"C6004","RALN","ND","CD","0","0","3","0","0","1"
"C6008","RALN","ND","CD","0","0","2","0","0","0"
"C6020","RALN","ND","CD","1","2","5","2","10","6"
"C6022","RALN","ND","CD","0","0","1","0","2","0"
"C6062","RALN","ND","CD","0","0","1","1","3","1"
"C6086","RALN","ND","CD","0","0","1","0","2","0"
"C6103","RALN","ND","CD","0","0","2","0","0","1"
"C6130","RALN","ND","CD","0","0","1","0","0","0"
"C6144","RALN","ND","CD","0","0","0","0","1247","1059"
"C6153","RALN","ND","CD","0","0","2","0","0","0"
"C6151","RALN","ND","CD","0","0","3","0","1","0"
"C6161","RALN","ND","CD","0","0","1","0","0","0"
"C6168","REFR","ND","CD","0","0","1","0","0","0"
"C6169","RALN","ND","CD","0","0","1","0","0","0"
"C4618","RALN","ND","CD","0","0","1","1","1","0"
"C6201","RALN","ND","CD","0","0","0","0","7","1"
"C6216","RALN","ND","CD","0","0","1","0","0","1"
"C6219","RALN","ND","CD","0","0","4","1","0","0"
"C6222","RALN","ND","CD","0","0","1","0","0","0"
"C6233","RALN","ND","CD","0","0","3","1","5","3"
"C6236","RALN","ND","CD","0","0","7","0","5","3"
"C6237","RALN","ND","CD","0","0","0","0","5","0"
"C6239","RALN","ND","CD","0","0","0","0","3","2"
"C6250","RALN","ND","CD","0","0","1","1","1","0"
"C6253","RALN","ND","CD","0","0","0","0","2","1"
"C6261","REFR","ND","CD","0","0","1","0","1","0"
"C6277","RALN","ND","CD","0","0","0","0","1","0"
"C6293","RALN","ND","CD","0","0","2","0","1","1"
"C6296","RALN","ND","CD","0","0","37","5","64","18"
"C6308","RALN","ND","CD","0","0","3","0","3","2"
"C6316","RALN","ND","CD","0","0","1","0","1","0"
"C6323","RALN","ND","CD","0","0","1","0","0","0"
"C6324","RALN","ND","CD","0","0","1","1","1","0"
"C6345","RALN","ND","CD","0","0","8","3","14","3"
"C6347","RALN","ND","CD","0","0","1","0","0","1"
"C6356","RALN","ND","CD","0","0","2","0","0","0"
"C6358","RALN","ND","CD","0","0","2","0","0","0"
"C6365","RALN","ND","CD","0","0","2","0","0","0"
"C8299","RALN","ND","CD","0","0","2","0","0","0"
"C6395","RALN","ND","CD","0","0","1","0","0","0"
"C6405","RALN","ND","CD","0","0","0","0","0","1"
"C6423","RALN","ND","CD","0","0","0","1","0","1"
"C6436","RALN","ND","CD","0","0","1","0","0","2"
"C6452","RALN","ND","CD","0","0","7","1","18","0"
"C6454","RALN","ND","CD","0","0","0","0","3","0"
"C6455","REFR","ND","CD","0","0","0","0","1","0"
"C6457","RALN","ND","CD","0","0","0","1","0","0"
"C6442","RALN","ND","CD","0","0","4","0","4","0"
"C6475","RALN","ND","CD","0","0","0","1","0","1"
"C6476","RALN","ND","CD","0","0","4","0","2","0"
"C6478","RALN","ND","CD","0","0","0","1","0","1"
"C3104","RALN","ND","CD","0","0","2","0","1","0"
"C6461","RALN","ND","CD","0","0","1","0","0","0"
"C6482","RALN","ND","CD","0","0","2","2","2","0"
"C670","RALN","ND","CD","0","0","5","1","7","2"
"C6483","RALN","ND","CD","0","0","3","0","7","0"
"C6485","RALN","ND","CD","0","0","1","0","0","0"
"C6490","RALN","ND","CD","0","0","1","0","1","0"
"C6495","RALN","ND","CD","0","0","7","2","10","4"
"C6512","RALN","ND","CD","0","0","0","0","0,84","0"
"C6518","RALN","ND","CD","0","0","0","0","2","0"
"C6520","RALN","ND","CD","0","0","1","0","0","4"
"C6537","RALN","ND","CD","0","0","0","0","1","0"
"C6540","RALN","ND","CD","0","0","3","0","0","0"
"C6541","RALN","ND","CD","0","0","0","0","0","1"
"C6546","RALN","ND","CD","0","0","1","0","1","0"
"C6549","RALN","ND","CD","0","0","0","2","0","0"
"C6552","RALN","ND","CD","0","0","0","1","0","0"
"C6555","RALN","ND","CD","0","0","5","0","7","0"
"C6561","RALN","ND","CD","0","0","1","0","0","0"
"C6571","RALN","ND","CD","0","0","1","0","0","0"
"C6605","RALN","ND","CD","0","0","1","0","1","0"
"C6613","RALN","ND","CD","0","0","1","0","1","0"
"C6618","RALN","ND","CD","0","0","1","0","0","0"
"C6624","RALN","ND","CD","0","0","1","0","0","2"
"C6640","RALN","ND","CD","0","0","1","0","0","0"
"C6645","RALN","ND","CD","0","0","0","0","2","0"
"C6647","RALN","ND","CD","0","0","3","0","2","0"
"C6819","RALN","ND","CD","0","0","2","0","2","0"
"C6825","RALN","ND","CD","0","0","0","0","2","0"
"C6830","RALN","ND","CD","0","0","1","0","0","0"
"C6630","RALN","ND","CD","0","0","3","2","5","0"
"C6671","RALN","ND","CD","0","0","0","1","0","0"
"C6696","RALN","ND","CD","0","0","0","1","0","1"
"C6697","RALN","ND","CD","0","0","1","0","0","0"
"C6698","RALN","ND","CD","0","0","1","0","1","1"
"C6699","RALN","ND","CD","0","0","1","0","3","2"
"C6704","RALN","ND","CD","0","0","1","0","1","0"
"C6719","RALN","ND","CD","0","0","5","4","3","2"
"C6764","RALN","ND","CD","0","0","0","0","1","1"
"C6765","RALN","ND","CD","0","0","1","0","1","0"
"C6678","RALN","ND","CD","0","0","1","0","0","0"
"C6680","RALN","ND","CD","0","0","4","0","4","0"
"C6682","RALN","ND","CD","0","0","0","0","1","0"
"C6725","RALN","ND","CD","0","0","3","1","3","1"
"C6745","RALN","ND","CD","0","0","1","0","0","0"
"C6732","RALN","ND","CD","0","0","0","0","1","0"
"C6758","RALN","ND","CD","0","0","0","0","1","1"
"C6760","RALN","ND","CD","0","0","1","0","2","0"
"C6776","RALN","ND","CD","0","0","1","1","1","1"
"C6781","RALN","ND","CD","0","0","4","1","3","0"
"C6786","RALN","ND","CD","0","0","1","0","0","0"
"C6787","RALN","ND","CD","0","0","0","0","1","0"
"C6807","RALN","ND","CD","0","0","1","0","2","2"
"C6801","RALN","ND","CD","0","0","0","0","1","1"
"C6860","RALN","ND","CD","0","0","0","1","0","0"
"C6865","RALN","ND","CD","0","0","0","0","1","14"
"C6867","RALN","ND","CD","0","0","3","0","6","5"
"C6871","RALN","ND","CD","0","0","0","3","0","0"
"C6876","RALN","ND","CD","0","0","10","4","22","32"
"C5738","RALN","ND","CD","0","0","1","0","1","4"
"C6884","RALN","ND","CD","0","0","3","1","0","0"
"C6888","RALN","ND","CD","0","0","2","0","0","0"
"C6889","RALN","ND","CD","0","0","0","0","2","0"
"C6892","RALN","ND","CD","0","0","0","0","4","1"
"C6895","RALN","ND","CD","0","0","1","0","0","0"
"C6902","RALN","ND","CD","0","0","4","3","4","2"
"C6904","RALN","ND","CD","0","0","4","0","4","0"
"C1769","RALN","ND","CD","0","0","4","9","4","1"
"C6922","RALN","ND","CD","0","0","0","0","0","1"
"C6951","RALN","ND","CD","0","0","1","0","0","0"
"C6975","RALN","ND","CD","0","0","1","0","5","2"
"C6999","RALN","ND","CD","0","0","6","4","5","3"
