"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"C12241","RALN","CB","038491","A30","5","0"
"C12241","RALN","CB","037492","A30","1","0"
"C12241","RALN","CB","037493","A30","0","4"
"C12241","RALN","CB","037493","A30","4","0"
"C12241","RALN","CB","036494","A30","0","2"
"C12241","RALN","CB","036494","A30","2","0"
"C12241","RALN","CB","036495","A30","0","2"
"C12241","RALN","CB","036495","A30","1","0"
"C12241","RALN","CB","055000","A30","7","0"
"C12241","RALN","CB","032000","A30","0","3"
"C12241","RALN","CB","032000","A30","1","0"
"C12241","RALN","CB","054000","A30","0","1"
"C3208","RALN","CD","057000","A30","0","1"
"C3499","RALN","CC","056000","A30","0","1"
"C3593","RALN","CD","051489","A30","0","1"
"C3593","RALN","CD","057000","A30","0","1"
"C3593","RALN","CD","057000","A30","1","0"
"C3593","RALN","CC","056000","A30","0","1"
"C3731","RALN","CD","050000","A30","0","1"
"C6246","RALN","CC","045000","A30","1","0"
"C6365","RALN","CC","042000","A30","0","1"
"C1769","RALN","CD","049000","A30","0","1"
"C1769","RALN","CC","043000","A30","0","1"
"C1769","RALN","CC","042000","A30","0","1"
"C1769","RALN","CC","056000","A30","0","1"
"C1769","RALN","CC","056000","A30","2","0"
"C1769","RALN","CB","055000","A30","0","1"
"C1769","RALN","CB","055000","A30","1","0"
"C12275","RALN","FP","0D0103","A30","0","1"
"C12275","RALN","CD","0D6A00","A30","0","2"
"C12275","RALN","CD","052486","A30","0","1"
"C12275","RALN","CD","052487","A30","0","1"
"C12275","RALN","CD","051489","A30","0","4"
"C12275","RALN","CD","051489","A30","2","0"
"C12275","RALN","CD","050000","A30","0","1"
"C12275","RALN","CD","050000","A30","1","0"
"C12275","RALN","CD","049000","A30","0","2"
"C12275","RALN","CD","049000","A30","1","0"
"C12275","RALN","CD","057000","A30","2","0"
"C12275","RALN","CC","046000","A30","0","4"
"C12275","RALN","CC","046000","A30","2","0"
"C12275","RALN","CC","045000","A30","0","5"
"C12275","RALN","CC","045000","A30","1","0"
"C12275","RALN","CC","043000","A30","0","5"
"C12275","RALN","CC","043000","A30","2","0"
"C12275","RALN","CC","042000","A30","0","4"
"C12275","RALN","CC","042000","A30","1","0"
"C12275","RALN","CC","056000","A30","0","3"
"C12275","RALN","CC","056000","A30","1","0"
"C12275","RALN","CB","0B7A00","A30","0","2"
"C12275","RALN","CB","0B7A00","A30","8","0"
"C12275","RALN","CB","038490","A30","0","4"
"C12275","RALN","CB","038490","A30","3","0"
"C12275","RALN","CB","037492","A30","0","1"
"C12275","RALN","CB","037492","A30","2","0"
"C12275","RALN","CB","037493","A30","0","1"
"C12275","RALN","CB","037493","A30","2","0"
"C12275","RALN","CB","036494","A30","0","3"
"C12275","RALN","CB","036495","A30","0","1"
"C12275","RALN","CB","055000","A30","0","3"
"C12275","RALN","CB","055000","A30","5","0"
"C12275","RALN","CB","032000","A30","0","1"
"C12275","RALN","CB","032000","A30","2","0"
"C12275","RALN","CB","054000","A30","0","2"
"C12275","RALN","CA","028000","A30","1","0"
"C7098","RALN","CC","046000","A30","0","1"
"C7098","RALN","CC","043000","A30","0","1"
"C7098","RALN","CC","042000","A30","0","1"
"C7098","RALN","CC","056000","A30","0","1"
"C7098","RALN","CB","055000","A30","0","1"
"C7972","RALN","CC","056000","A30","1","0"
"C3522","RALN","CC","043000","A30","0","1"
"C1852","RALN","FP","0D0103","A30","0","1"
"C2036","RALN","CC","045000","A30","1","0"
"C2036","RALN","CC","056000","A30","0","1"
"C2415","RALN","CC","042000","A30","0","1"
"C3076","RALN","CC","056000","A30","1","0"
"C3316","RALN","CD","057000","A30","1","0"
"C3316","RALN","CC","056000","A30","1","0"
"C4492","RALN","CC","046000","A30","1","0"
"C5016","RALN","CC","042000","A30","1","0"
"C6670","RALN","FP","0D0485","A30","0","1"
"C3857","RALN","FP","0D0102","A30","1","0"
"C3857","RALN","CD","057000","A30","0","1"
"C3857","RALN","CC","042000","A30","0","1"
"C3857","RALN","CC","056000","A30","0","2"
"C3857","RALN","CC","056000","A30","1","0"
"C5692","RALN","FP","0D0102","A30","1","0"
"C5513","RALN","CC","056000","A30","0","2"
"C5513","RALN","CC","056000","A30","1","0"
"C1431","RALN","CC","045000","A30","1","0"
"C1525","RALN","CC","045000","A30","1","0"
"C2121","RALN","CD","049000","A30","1","0"
"C2481","RALN","CD","057000","A30","0","1"
"C2481","RALN","CC","045000","A30","0","1"
"C2481","RALN","CC","043000","A30","0","1"
"C2481","RALN","CC","056000","A30","0","3"
"C4089","RALN","CC","046000","A30","0","1"
"C4090","RALN","CC","042000","A30","1","0"
"C4090","RALN","CB","037492","A30","0","1"
"C6825","RALN","CC","056000","A30","0","2"
"V9799","RALN","CC","056000","A30","1","0"
"C5761","RALN","CD","050000","A30","1","0"
"C5761","RALN","CC","045000","A30","1","0"
"C5761","RALN","CC","056000","A30","0","1"
"C5761","RALN","DI","0D0164","A30","0","1"
"P9091","RALN","CC","042000","A30","1","0"
"C1627","RALN","CC","046000","A30","1","0"
"C1627","RALN","CC","056000","A30","0","1"
"C4609","RALN","CD","057000","A30","0","1"
"C4609","RALN","CC","043000","A30","0","1"
"C5562","RALN","CD","049000","A30","0","1"
"C5562","RALN","CC","042000","A30","1","0"
"C7923","RALN","FP","0D0103","A30","1","0"
"C6644","RALN","CC","056000","A30","0","1"
"C6644","RALN","CB","0B7A00","A30","1","0"
"C4674","RALN","CD","057000","A30","1","0"
"C4674","RALN","CC","043000","A30","0","1"
"C4674","RALN","CC","056000","A30","0","1"
"C1194","RALN","CD","050000","A30","0","1"
"C1194","RALN","CD","057000","A30","0","1"
"C12270","RALN","CD","052487","A30","0","6"
"C12270","RALN","CD","051489","A30","1","0"
"C12270","RALN","CD","050000","A30","0","1"
"C12270","RALN","CD","050000","A30","1","0"
"C12270","RALN","CD","049000","A30","0","1"
"C12270","RALN","CD","049000","A30","2","0"
"C12270","RALN","CD","057000","A30","0","1"
"C12270","RALN","CD","057000","A30","1","0"
"C12270","RALN","CC","046000","A30","0","1"
"C12270","RALN","CC","046000","A30","1","0"
"C12270","RALN","CC","045000","A30","1","0"
"C12270","RALN","CC","043000","A30","0","1"
"C12270","RALN","CC","043000","A30","1","0"
"C12270","RALN","CC","042000","A30","0","1"
"C12270","RALN","CC","042000","A30","2","0"
"C12270","RALN","CC","056000","A30","0","4"
"C12270","RALN","CC","056000","A30","1","0"
"C12270","RALN","CB","0B7A00","A30","0","2"
"C12270","RALN","CB","0B7A00","A30","5","0"
"C12270","RALN","CB","038490","A30","1","0"
"C12270","RALN","CB","038491","A30","2","0"
"C12270","RALN","CB","037492","A30","1","0"
"C12270","RALN","CB","037493","A30","0","1"
"C12270","RALN","CB","037493","A30","1","0"
"C12270","RALN","CB","036494","A30","1","0"
"C12270","RALN","CB","055000","A30","0","3"
"C12270","RALN","CB","055000","A30","1","0"
"C2408","RALN","CC","056000","A30","0","1"
"UC10780","RALN","CC","046000","A30","1","0"
"C12306","RALN","CD","052487","A30","0","3"
"C12306","RALN","CD","052487","A30","1","0"
"C12306","RALN","CD","051489","A30","1","0"
"C12306","RALN","CD","050000","A30","0","1"
"C12306","RALN","CD","049000","A30","1","0"
"C12306","RALN","CC","046000","A30","0","4"
"C12306","RALN","CC","046000","A30","3","0"
"C12306","RALN","CC","045000","A30","0","3"
"C12306","RALN","CC","045000","A30","1","0"
"C12306","RALN","CC","043000","A30","3","0"
"C12306","RALN","CC","042000","A30","0","1"
"C12306","RALN","CC","042000","A30","1","0"
"C12306","RALN","CB","0B7A00","A30","0","3"
"C12306","RALN","CB","0B7A00","A30","6","0"
"C12306","RALN","CB","0B7000","A30","0","2"
"C12306","RALN","CB","038490","A30","2","0"
"C12306","RALN","CB","038491","A30","0","1"
"C12306","RALN","CB","038491","A30","1","0"
"C12306","RALN","CB","037492","A30","1","0"
"C12306","RALN","CB","037493","A30","1","0"
"C12306","RALN","CB","036494","A30","1","0"
"C12306","RALN","CB","036495","A30","1","0"
"C12306","RALN","CB","055000","A30","1","0"
"C12306","RALN","CB","032000","A30","2","0"
"C7303","RALN","CC","046000","A30","1","0"
"C913","RALN","CC","043000","A30","0","1"
"C1295","RALN","CC","046000","A30","0","1"
"C1297","RALN","CD","057000","A30","0","1"
"C1759","RALN","CD","057000","A30","1","0"
"C1759","RALN","CC","042000","A30","1","0"
"C1759","RALN","CC","056000","A30","0","2"
"C12258","RALN","FP","0D0103","A30","0","1"
"C12258","RALN","SP","0D0I95","A30","1","0"
"C12258","RALN","CD","052486","A30","1","0"
"C12258","RALN","CD","051488","A30","1","0"
"C12258","RALN","CD","051489","A30","0","2"
"C12258","RALN","CD","051489","A30","2","0"
"C12258","RALN","CD","050000","A30","0","2"
"C12258","RALN","CD","050000","A30","3","0"
"C12258","RALN","CD","049000","A30","2","0"
"C12258","RALN","CD","057000","A30","0","2"
"C12258","RALN","CD","057000","A30","1","0"
"C12258","RALN","CC","046000","A30","0","1"
"C12258","RALN","CC","046000","A30","1","0"
"C12258","RALN","CC","045000","A30","0","4"
"C12258","RALN","CC","045000","A30","2","0"
"C12258","RALN","CC","043000","A30","0","6"
"C12258","RALN","CC","043000","A30","1","0"
"C12258","RALN","CC","042000","A30","0","5"
"C12258","RALN","CC","042000","A30","1","0"
"C12258","RALN","CC","056000","A30","0","6"
"C12258","RALN","CC","056000","A30","3","0"
"C12258","RALN","CB","0B7A00","A30","5","0"
"C12258","RALN","CB","038490","A30","0","1"
"C12258","RALN","CB","038490","A30","1","0"
"C12258","RALN","CB","038491","A30","1","0"
"C12258","RALN","CB","037492","A30","0","3"
"C12258","RALN","CB","036494","A30","0","2"
"C12258","RALN","CB","036495","A30","2","0"
"C12258","RALN","CB","055000","A30","0","1"
"C12258","RALN","CB","055000","A30","1","0"
"C12258","RALN","CA","028000","A30","0","1"
"C12258","RALN","CA","027000","A30","0","1"
"C1874","RALN","CC","056000","A30","1","0"
"C12286","RALN","CD","052486","A30","0","1"
"C12286","RALN","CD","052486","A30","2","0"
"C12286","RALN","CD","051489","A30","1","0"
"C12286","RALN","CD","058000","A30","0","1"
"C12286","RALN","CD","050000","A30","2","0"
"C12286","RALN","CD","049000","A30","0","2"
"C12286","RALN","CD","049000","A30","4","0"
"C12286","RALN","CD","057000","A30","0","2"
"C12286","RALN","CC","046000","A30","0","1"
"C12286","RALN","CC","046000","A30","1","0"
"C12286","RALN","CC","045000","A30","1","0"
"C12286","RALN","CC","042000","A30","0","3"
"C12286","RALN","CC","056000","A30","0","5"
"C12286","RALN","CB","0B7A00","A30","1","0"
"C12286","RALN","CB","038490","A30","2","0"
"C12286","RALN","CB","055000","A30","1","0"
"C12286","RALN","CB","034000","A30","0","1"
"C12286","RALN","CB","032000","A30","0","2"
"C5641","RALN","FP","0D0102","A30","0","1"
"C5641","RALN","CC","056000","A30","1","0"
"C5641","RALN","CB","036494","A30","0","1"
"C5641","RALN","CB","055000","A30","1","0"
"UC10797","RALN","CD","051489","A30","0","1"
"UC10797","RALN","CD","051489","A30","1","0"
"UC10797","RALN","CD","050000","A30","4","0"
"UC10797","RALN","CD","049000","A30","0","1"
"UC10797","RALN","CD","049000","A30","1","0"
"UC10797","RALN","CD","057000","A30","2","0"
"UC10797","RALN","CC","046000","A30","0","2"
"UC10797","RALN","CC","046000","A30","4","0"
"UC10797","RALN","CC","045000","A30","0","3"
"UC10797","RALN","CC","045000","A30","5","0"
"UC10797","RALN","CC","043000","A30","0","1"
"UC10797","RALN","CC","043000","A30","4","0"
"UC10797","RALN","CC","042000","A30","0","8"
"UC10797","RALN","CC","042000","A30","7","0"
"UC10797","RALN","CC","056000","A30","0","6"
"UC10797","RALN","CC","056000","A30","1","0"
"UC10797","RALN","CB","0B7A00","A30","3","0"
"UC10797","RALN","CB","0B7000","A30","0","1"
"UC10797","RALN","CB","038490","A30","0","1"
"UC10797","RALN","CB","038490","A30","1","0"
"UC10797","RALN","CB","038491","A30","0","2"
"UC10797","RALN","CB","037492","A30","0","3"
"UC10797","RALN","CB","037492","A30","2","0"
"UC10797","RALN","CB","037493","A30","0","1"
"UC10797","RALN","CB","036494","A30","0","4"
"UC10797","RALN","CB","036494","A30","3","0"
"UC10797","RALN","CB","036495","A30","0","1"
"UC10797","RALN","CB","055000","A30","0","1"
"UC10797","RALN","CB","055000","A30","3","0"
"UC10797","RALN","CB","032000","A30","0","1"
"UC10797","RALN","CB","032000","A30","1","0"
"UC10797","RALN","CB","054000","A30","0","2"
"UC10797","RALN","CA","025000","A30","0","4"
"UC10797","RALN","CA","025000","A30","1","0"
"UC10797","RALN","CA","053000","A30","1","0"
"UC10797","RALN","DI","0D0165","A30","1","0"
"UC10797","RALN","DF","0D0098","A30","0","1"
"C5989","RALN","CD","057000","A30","1","0"
"C7864","RALN","FP","0D0103","A30","1","0"
"C7982","RALN","CD","058000","A30","0","1"
"C1658","RALN","CC","042000","A30","0","2"
"C1658","RALN","CB","032000","A30","0","1"
"C617","RALN","CD","058000","A30","1","0"
"C617","RALN","CD","049000","A30","1","0"
"C617","RALN","CD","057000","A30","2","0"
"C617","RALN","CC","043000","A30","0","1"
"C617","RALN","CC","043000","A30","2","0"
"C617","RALN","CC","056000","A30","1","0"
"C617","RALN","CB","037492","A30","0","1"
"C683","RALN","FP","0D0485","A30","0","1"
"C4167","RALN","CC","056000","A30","0","3"
"C4694","RALN","CD","050000","A30","1","0"
"C4694","RALN","CD","049000","A30","1","0"
"C4694","RALN","CD","057000","A30","1","0"
"V9721","RALN","CD","057000","A30","0","1"
"V9721","RALN","CB","055000","A30","0","1"
"C1400","RALN","FP","0D0102","A30","1","0"
"C1400","RALN","CB","055000","A30","1","0"
"C1400","RALN","DI","0D0164","A30","1","0"
"R9200","RALN","DI","0D0165","A30","3","0"
"C3970","RALN","FP","0D0485","A30","0","1"
"C5985","RALN","CC","056000","A30","1","0"
"C1493","RALN","CC","043000","A30","1","0"
"C2284","RALN","FP","0D0485","A30","1","0"
"C3968","RALN","FP","0D0103","A30","0","1"
"V9739","RALN","CB","036494","A30","0","1"
"C3592","RALN","CC","056000","A30","1","0"
"P9064","RALN","FP","0D0102","A30","0","1"
"C6630","RALN","DI","0D0164","A30","0","1"
"C7330","RALN","CB","055000","A30","0","1"
"C998","RALN","CC","046000","A30","0","1"
"C998","RALN","CC","043000","A30","0","1"
"C2799","RALN","CC","046000","A30","1","0"
"C2816","RALN","FP","0D0485","A30","0","1"
"C4982","RALN","FP","0D0485","A30","1","0"
"C5780","RALN","FP","0D0485","A30","0","1"
"C6355","RALN","FP","0D0485","A30","0","1"
"ER12294","RALN","CD","0D6A00","A30","0","4"
"ER12294","RALN","CD","0D6A00","A30","6","0"
"ER12294","RALN","CD","0D6000","A30","0","8"
"ER12294","RALN","CD","0D6000","A30","1","0"
"ER12294","RALN","CD","052487","A30","0","1"
"ER12294","RALN","CD","051488","A30","0","3"
"ER12294","RALN","CD","051488","A30","1","0"
"ER12294","RALN","CD","058000","A30","2","0"
"ER12294","RALN","CD","050000","A30","0","3"
"ER12294","RALN","CD","049000","A30","0","2"
"ER12294","RALN","CD","049000","A30","3","0"
"ER12294","RALN","CD","057000","A30","0","4"
"ER12294","RALN","CD","057000","A30","4","0"
"ER12294","RALN","CC","046000","A30","0","6"
"ER12294","RALN","CC","046000","A30","4","0"
"ER12294","RALN","CC","042000","A30","0","6"
"ER12294","RALN","CC","042000","A30","1","0"
"ER12294","RALN","CC","056000","A30","0","8"
"ER12294","RALN","CC","056000","A30","12","0"
"ER12294","RALN","CB","0B7A00","A30","0","1"
"ER12294","RALN","CB","0B7A00","A30","5","0"
"ER12294","RALN","CB","0B7000","A30","0","4"
"ER12294","RALN","CB","0B7000","A30","9","0"
"ER12294","RALN","CB","038491","A30","0","3"
"ER12294","RALN","CB","038491","A30","3","0"
"ER12294","RALN","CB","032000","A30","0","3"
"ER12294","RALN","CB","054000","A30","0","3"
"ER12294","RALN","CB","054000","A30","5","0"
"ER12294","RALN","DI","0D0164","A30","1","0"
"ER12294","RALN","DG","0D0097","A30","1","0"
"V9736","RALN","CD","057000","A30","0","1"
"R9197","RALN","CD","052487","A30","1","0"
"R9197","RALN","CD","058000","A30","0","1"
"R9197","RALN","CD","050000","A30","0","1"
"R9197","RALN","CD","057000","A30","0","1"
"R9197","RALN","CC","046000","A30","0","2"
"R9197","RALN","CC","056000","A30","1","0"
"C1222","RALN","CC","046000","A30","0","1"
"C2285","RALN","CC","045000","A30","1","0"
"C2285","RALN","CB","054000","A30","1","0"
"C1375","RALN","CD","057000","A30","0","1"
"C1749","RALN","CD","051489","A30","1","0"
"C5885","RALN","CD","051488","A30","0","1"
"C5885","RALN","CC","056000","A30","0","1"
"C7070","RALN","CC","045000","A30","0","1"
"C7070","RALN","CC","056000","A30","0","1"
"C8226","RALN","CD","0D6A00","A30","1","0"
"C305","RALN","CD","058000","A30","1","0"
"C305","RALN","CC","042000","A30","0","1"
"C305","RALN","CC","056000","A30","0","1"
"C305","RALN","CC","056000","A30","2","0"
"C322","RALN","CC","043000","A30","0","1"
"C322","RALN","CB","037492","A30","1","0"
"C322","RALN","CB","055000","A30","1","0"
"C338","RALN","CC","056000","A30","0","1"
"C389","RALN","CD","052487","A30","1","0"
"C5439","RALN","CC","042000","A30","0","1"
"C5439","RALN","CC","056000","A30","0","1"
"C6902","RALN","FP","0D0102","A30","0","1"
"C6902","RALN","CD","0D6A00","A30","0","1"
"C6902","RALN","CD","057000","A30","0","1"
"C6902","RALN","CC","042000","A30","0","2"
"C861","RALN","CC","043000","A30","1","0"
"C1010","RALN","CD","057000","A30","1","0"
"C1592","RALN","CC","046000","A30","1","0"
"C2006","RALN","FP","0D0485","A30","0","1"
"C2155","RALN","CC","042000","A30","1","0"
"C2193","RALN","FP","0D0103","A30","0","1"
"C2193","RALN","CD","049000","A30","1","0"
"C2193","RALN","CC","056000","A30","0","1"
"C2193","RALN","CB","037493","A30","1","0"
"C3298","RALN","FP","0D0485","A30","0","1"
"C3687","RALN","CD","057000","A30","1","0"
"C4890","RALN","CC","045000","A30","1","0"
"C5849","RALN","FP","0D0103","A30","0","1"
"C5849","RALN","CC","043000","A30","0","1"
"C7269","RALN","CD","0D6000","A30","0","1"
"C7731","RALN","FP","0D0103","A30","1","0"
"C7731","RALN","CD","049000","A30","0","1"
"C7731","RALN","CC","042000","A30","0","1"
"C7731","RALN","CB","038490","A30","0","1"
"C3728","RALN","CC","056000","A30","1","0"
"C514","RALN","CC","045000","A30","0","1"
"C1976","RALN","CD","057000","A30","0","1"
"PA136","RALN","CD","057000","A30","0","1"
"C6874","RALN","CD","051489","A30","1","0"
"C6874","RALN","CC","045000","A30","1","0"
"C3075","RALN","CD","052487","A30","0","1"
"C4640","RALN","CD","0D6A00","A30","1","0"
"C5059","RALN","CD","052487","A30","1","0"
"C5703","RALN","FP","0D0103","A30","1","0"
"C5703","RALN","CD","051489","A30","1","0"
"C5703","RALN","CD","057000","A30","0","1"
"C7957","RALN","CC","056000","A30","0","1"
"C7957","RALN","CC","056000","A30","1","0"
"C585","RALN","CD","0D6A00","A30","0","1"
"C585","RALN","CD","057000","A30","0","2"
"C585","RALN","CC","043000","A30","2","0"
"C585","RALN","CC","056000","A30","0","2"
"C585","RALN","CC","056000","A30","1","0"
"C2487","RALN","FP","0D0103","A30","1","0"
"C3972","RALN","CD","049000","A30","1","0"
"C3972","RALN","CD","057000","A30","0","1"
"C3972","RALN","CC","056000","A30","0","1"
"C3972","RALN","DI","0D0164","A30","1","0"
"C1364","RALN","CC","042000","A30","0","1"
"C2404","RALN","CD","052486","A30","0","1"
"C2404","RALN","CD","049000","A30","1","0"
"C2404","RALN","CD","057000","A30","1","0"
"C2404","RALN","DI","0D0164","A30","1","0"
"C6645","RALN","FP","0D0103","A30","0","1"
"C4528","RALN","FP","0D0103","A30","0","1"
"C5906","RALN","CC","056000","A30","1","0"
"C4658","RALN","FP","0D0103","A30","0","1"
"C4658","RALN","CC","056000","A30","0","1"
"C4649","RALN","CD","058000","A30","1","0"
"C4504","RALN","CD","049000","A30","0","1"
"C4591","RALN","CD","052486","A30","1","0"
"C8146","RALN","CD","057000","A30","0","1"
"C4605","RALN","CC","056000","A30","1","0"
"C5697","RALN","FP","0D0103","A30","0","1"
"C5337","RALN","CC","056000","A30","0","2"
"C2941","RALN","CC","056000","A30","0","3"
"ES169","RALN","DI","0D0164","A30","1","0"
"C3224","RALN","CC","056000","A30","1","0"
"C4419","RALN","CC","042000","A30","0","1"
"C4419","RALN","CC","056000","A30","1","0"
"C4573","RALN","CD","052486","A30","0","1"
"C4573","RALN","CC","045000","A30","1","0"
"C4573","RALN","CC","056000","A30","1","0"
"C5369","RALN","CD","051489","A30","1","0"
"C6745","RALN","FP","0D0103","A30","0","1"
"C12302","RALN","CD","0D6A00","A30","1","0"
"C12302","RALN","CD","0D6000","A30","1","0"
"C12302","RALN","CD","052486","A30","0","2"
"C12302","RALN","CD","052486","A30","1","0"
"C12302","RALN","CD","052487","A30","0","2"
"C12302","RALN","CD","051489","A30","1","0"
"C12302","RALN","CD","058000","A30","1","0"
"C12302","RALN","CD","050000","A30","0","1"
"C12302","RALN","CD","049000","A30","0","2"
"C12302","RALN","CD","049000","A30","1","0"
"C12302","RALN","CC","046000","A30","0","4"
"C12302","RALN","CC","046000","A30","1","0"
"C12302","RALN","CC","043000","A30","0","5"
"C12302","RALN","CC","042000","A30","0","2"
"C12302","RALN","CC","042000","A30","3","0"
"C12302","RALN","CC","056000","A30","0","6"
"C12302","RALN","CC","056000","A30","2","0"
"C12302","RALN","CB","0B7A00","A30","3","0"
"C12302","RALN","CB","038490","A30","1","0"
"C12302","RALN","CB","038491","A30","1","0"
"C12302","RALN","CB","037492","A30","0","2"
"C12302","RALN","CB","037492","A30","1","0"
"C12302","RALN","CB","036494","A30","0","1"
"C12302","RALN","CB","036494","A30","1","0"
"C12302","RALN","CB","055000","A30","0","1"
"C12302","RALN","CB","055000","A30","4","0"
"C12302","RALN","CA","0A5000","A30","0","1"
"C12302","RALN","CA","027000","A30","0","1"
"C12302","RALN","CA","027000","A30","1","0"
"CS12299","RALN","CD","049000","A30","0","1"
"CS12299","RALN","CD","049000","A30","1","0"
"CS12299","RALN","CC","042000","A30","0","1"
"CS12299","RALN","DI","0D0165","A30","1","0"
"ER10715","RALN","CD","049000","A30","1","0"
"V9706","RALN","CC","042000","A30","0","1"
"C430","RALN","CC","056000","A30","0","1"
"ES172","RALN","CB","054000","A30","0","1"
"R9199","RALN","CD","051488","A30","0","1"
"R9199","RALN","CD","050000","A30","0","1"
"R9199","RALN","CD","049000","A30","0","1"
"R9199","RALN","CD","057000","A30","2","0"
"R9199","RALN","CC","046000","A30","0","1"
"R9199","RALN","CC","043000","A30","1","0"
"R9199","RALN","CC","042000","A30","0","1"
"R9199","RALN","CB","036494","A30","1","0"
"R9199","RALN","CB","055000","A30","1","0"
"C279","RALN","FP","0D0102","A30","1","0"
"IP11847","RALN","CD","052487","A30","0","1"
"IP11847","RALN","CD","051489","A30","0","4"
"IP11847","RALN","CD","049000","A30","0","2"
"IP11847","RALN","CC","046000","A30","0","2"
"IP11847","RALN","CC","042000","A30","0","7"
"IP11847","RALN","CC","042000","A30","1","0"
"IP11847","RALN","CC","056000","A30","0","1"
"IP11847","RALN","CB","037492","A30","0","2"
"IP11847","RALN","CB","037493","A30","0","4"
"IP11847","RALN","CB","036495","A30","0","4"
"IP11847","RALN","CB","036495","A30","1","0"
"C3665","RALN","FP","0D0103","A30","0","1"
"C3665","RALN","CD","058000","A30","1","0"
"C3665","RALN","CC","043000","A30","0","1"
"C6999","RALN","CD","050000","A30","0","1"
"C6999","RALN","CD","049000","A30","0","1"
"C6999","RALN","CC","046000","A30","0","1"
"C6999","RALN","CC","056000","A30","0","1"
"C3906","RALN","CD","058000","A30","1","0"
"C3906","RALN","CC","043000","A30","0","1"
"C3906","RALN","CC","056000","A30","0","1"
"C1358","RALN","CC","056000","A30","0","1"
"C2205","RALN","CC","056000","A30","1","0"
"C2205","RALN","CB","034000","A30","1","0"
"C2280","RALN","FP","0D0102","A30","1","0"
"C7123","RALN","CD","051489","A30","0","1"
"C2928","RALN","CD","050000","A30","1","0"
"C2928","RALN","CD","057000","A30","0","1"
"C2928","RALN","CD","057000","A30","1","0"
"C2928","RALN","CB","032000","A30","0","1"
"C4632","RALN","CC","042000","A30","0","1"
"C4659","RALN","CB","038490","A30","0","1"
"C6715","RALN","CC","046000","A30","1","0"
"C6715","RALN","CC","056000","A30","1","0"
"C7029","RALN","FP","0D0103","A30","1","0"
"C11891","RALN","FP","0D0103","A30","0","1"
"C11891","RALN","CD","051489","A30","0","1"
"C11891","RALN","CD","051489","A30","1","0"
"C11891","RALN","CD","050000","A30","0","2"
"C11891","RALN","CD","050000","A30","2","0"
"C11891","RALN","CD","049000","A30","1","0"
"C11891","RALN","CC","046000","A30","1","0"
"C11891","RALN","CC","045000","A30","3","0"
"C11891","RALN","CC","043000","A30","0","1"
"C11891","RALN","CC","043000","A30","1","0"
"C11891","RALN","CC","042000","A30","0","2"
"C11891","RALN","CC","042000","A30","1","0"
"C11891","RALN","CC","056000","A30","0","2"
"C11891","RALN","CC","056000","A30","1","0"
"C11891","RALN","CB","0B7A00","A30","3","0"
"C11891","RALN","CB","038490","A30","3","0"
"C11891","RALN","CB","037492","A30","1","0"
"C11891","RALN","CB","032000","A30","1","0"
"C11891","RALN","CA","0A5000","A30","0","1"
"C4564","RALN","CD","051488","A30","0","1"
"C4588","RALN","FP","0D0103","A30","0","1"
"C3872","RALN","CC","046000","A30","1","0"
"C3872","RALN","CC","045000","A30","1","0"
"C3872","RALN","CC","042000","A30","1","0"
"C3872","RALN","CC","056000","A30","0","1"
"C3872","RALN","CC","056000","A30","1","0"
"C3872","RALN","DI","0D0164","A30","0","1"
"C1724","RALN","FP","0D0102","A30","1","0"
"C1724","RALN","CD","051489","A30","0","1"
"C1724","RALN","CC","042000","A30","1","0"
"C1968","RALN","FP","0D0485","A30","0","1"
"C4482","RALN","CD","049000","A30","0","1"
"C4482","RALN","CC","056000","A30","1","0"
"UC12304","RALN","CD","051488","A30","1","0"
"UC12304","RALN","CD","049000","A30","0","1"
"UC12304","RALN","CD","049000","A30","1","0"
"UC12304","RALN","CC","045000","A30","0","1"
"UC12304","RALN","CC","045000","A30","1","0"
"UC12304","RALN","CC","043000","A30","2","0"
"UC12304","RALN","CC","042000","A30","2","0"
"UC10154","RALN","CD","0D6000","A30","0","1"
"UC10154","RALN","CD","052486","A30","0","1"
"UC10154","RALN","CD","052486","A30","1","0"
"UC10154","RALN","CD","050000","A30","0","3"
"UC10154","RALN","CD","049000","A30","0","1"
"UC10154","RALN","CD","049000","A30","1","0"
"UC10154","RALN","CC","046000","A30","0","1"
"UC10154","RALN","CC","045000","A30","0","2"
"UC10154","RALN","CC","042000","A30","0","1"
"UC10154","RALN","CC","056000","A30","0","3"
"UC10154","RALN","CC","056000","A30","1","0"
"C7187","RALN","CD","057000","A30","1","0"
"V9802","RALN","CD","049000","A30","0","1"
"C3766","RALN","CC","045000","A30","0","1"
"C3766","RALN","CC","042000","A30","2","0"
"C3766","RALN","CB","037492","A30","0","1"
"C4252","RALN","FP","0D0103","A30","1","0"
"C4252","RALN","CD","057000","A30","1","0"
"C817","RALN","CC","056000","A30","1","0"
"C1320","RALN","CC","056000","A30","0","1"
"C1753","RALN","CC","056000","A30","0","1"
"C2203","RALN","CB","037492","A30","1","0"
"C2389","RALN","CD","057000","A30","1","0"
"C2662","RALN","CD","057000","A30","1","0"
"C2789","RALN","CD","049000","A30","0","1"
"C4675","RALN","CD","049000","A30","0","1"
"C4382","RALN","CB","054000","A30","0","1"
"C4689","RALN","CD","049000","A30","0","1"
