"Istituzione","Contratto","Categoria","Qualifica","Trattamento Iniziale Uomini","Fascia1_Uomini","Fascia2_Uomini","Fascia3_Uomini","Fascia4_Uomini","Fascia5_Uomini","Fascia6_Uomini","Trattamento Iniziale Donne","Fascia1_Donne","Fascia2_Donne","Fascia3_Donne","Fascia4_Donne","Fascia5_Donne","Fascia6_Donne"
"U9695","SSNA","LT","T11008","0","0","0","0","1","3","0","0","0","1","2","2","10","0"
"U9695","SSNA","LA","A18029","0","2","0","1","0","0","2","0","3","0","1","1","0","0"
"U9695","SSNA","LA","A16028","1","1","0","0","2","0","0","3","1","1","3","8","1","0"
"U9695","SSNA","LA","A14005","3","4","0","0","0","1","0","17","9","11","2","1","6","0"
"U9695","SSNA","LA","A13018","4","1","0","1","0","0","0","24","1","2","4","5","0","0"
"U9695","SSNA","LA","A12017","1","0","0","1","0","0","0","0","0","1","1","0","1","0"
"U9695","SSNA","LA","A11030","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9689","SSNA","SI","S18023","0","0","6","0","0","0","0","0","0","25","5","1","0","0"
"U9689","SSNA","SI","S16020","67","5","10","45","25","5","0","136","55","36","216","306","34","0"
"U9689","SSNA","SI","S14E52","0","4","0","0","0","0","0","0","10","1","0","0","0","0"
"U9689","SSNA","ST","S18920","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"U9689","SSNA","ST","S16021","9","1","1","5","16","1","0","14","6","6","28","57","3","0"
"U9689","SSNA","SV","S18921","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"U9689","SSNA","SV","S16022","0","0","0","0","0","0","0","0","0","0","7","17","2","1"
"U9689","SSNA","SF","S18922","0","2","0","0","0","0","0","0","0","1","0","0","0","0"
"U9689","SSNA","SF","S16019","2","1","0","4","6","1","0","11","2","4","11","18","5","0"
"U9689","SSNA","SF","S14E51","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9689","SSNA","LP","P16006","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9689","SSNA","LT","T18025","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9689","SSNA","LT","T16024","0","0","0","0","0","0","0","2","0","0","0","1","0","0"
"U9689","SSNA","LT","T16026","2","2","5","2","0","0","0","3","4","0","0","0","0","0"
"U9689","SSNA","LT","T14007","1","2","2","0","0","1","0","2","0","0","0","0","0","0"
"U9689","SSNA","LT","T14063","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9689","SSNA","LT","T14E59","10","14","0","0","0","0","0","1","0","0","0","0","0","0"
"U9689","SSNA","LT","T13059","13","1","17","5","5","11","0","4","4","18","8","11","13","0"
"U9689","SSNA","LT","T13660","18","1","0","2","2","0","0","79","45","17","21","7","0","0"
"U9689","SSNA","LT","T12057","13","11","0","0","0","0","0","10","48","0","0","0","0","0"
"U9689","SSNA","LT","T12058","0","0","0","0","1","0","0","0","0","2","1","0","2","0"
"U9689","SSNA","LT","T11008","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9689","SSNA","LA","A18029","0","0","0","0","3","0","0","1","5","1","0","1","0","0"
"U9689","SSNA","LA","A16028","3","3","0","0","0","0","0","1","12","6","1","2","0","1"
"U9689","SSNA","LA","A14005","4","5","0","0","0","0","0","39","48","2","0","5","7","0"
"U9689","SSNA","LA","A13018","1","1","1","2","0","0","0","2","9","7","4","0","0","0"
"U9689","SSNA","LA","A12017","1","0","0","0","0","0","0","3","3","0","0","1","0","0"
"U9665","SSNA","SI","S18023","0","0","1","0","0","0","0","0","0","1","0","1","0","0"
"U9665","SSNA","SI","S16020","0","1","0","0","0","0","0","1","0","0","10","20","3","0"
"U9665","SSNA","ST","S16021","0","0","0","0","0","0","0","1","0","0","0","1","1","0"
"U9665","SSNA","SV","S18921","0","0","5","1","0","0","0","0","1","6","2","0","0","0"
"U9665","SSNA","SV","S16022","3","1","1","6","20","1","0","12","0","1","5","41","4","2"
"U9665","SSNA","SF","S18922","0","0","4","0","0","0","0","0","0","1","0","0","0","0"
"U9665","SSNA","SF","S16019","0","0","0","1","0","0","0","0","0","0","3","7","0","0"
"U9665","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"U9665","SSNA","LT","T16024","1","1","0","0","0","0","0","2","0","0","3","11","1","0"
"U9665","SSNA","LT","T16026","2","3","1","0","0","1","0","3","1","0","0","0","0","0"
"U9665","SSNA","LT","T14007","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U9665","SSNA","LT","T14063","2","0","1","0","0","1","0","0","0","0","0","0","0","0"
"U9665","SSNA","LT","T14E59","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9665","SSNA","LT","T13059","1","0","3","0","0","0","0","0","0","0","0","0","0","0"
"U9665","SSNA","LT","T13660","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"U9665","SSNA","LT","T12057","0","0","4","0","3","2","0","0","1","3","0","0","0","0"
"U9665","SSNA","LA","A18029","0","0","0","0","0","0","0","0","2","2","2","0","0","0"
"U9665","SSNA","LA","A16028","0","1","3","0","0","2","0","0","4","13","1","0","2","0"
"U9665","SSNA","LA","A14005","4","4","2","0","0","4","0","13","12","19","0","6","20","0"
"U9665","SSNA","LA","A13018","0","1","2","0","0","0","0","2","1","8","1","0","0","0"
"U9665","SSNA","LA","A12017","1","0","1","0","1","0","0","3","0","5","1","4","14","0"
"U9676","SSNA","SI","S18023","0","1","0","5","0","0","0","1","5","4","17","0","0","0"
"U9676","SSNA","SI","S16020","20","7","6","23","22","11","0","57","46","17","79","179","20","2"
"U9676","SSNA","SI","S14E52","0","0","0","1","0","0","0","0","0","0","7","0","0","0"
"U9676","SSNA","SI","S13052","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"U9676","SSNA","ST","S18920","0","1","0","5","0","0","0","0","0","0","3","0","0","0"
"U9676","SSNA","ST","S16021","4","2","0","4","5","1","0","3","3","2","13","23","0","6"
"U9676","SSNA","SV","S18921","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9676","SSNA","SV","S16022","0","0","0","0","0","0","0","1","0","0","0","2","2","0"
"U9676","SSNA","SF","S18922","0","0","1","0","0","0","0","0","0","0","3","0","0","0"
"U9676","SSNA","SF","S16019","3","0","0","0","2","0","0","4","4","0","18","12","0","7"
"U9676","SSNA","SF","S14E51","0","0","1","2","0","0","0","0","0","0","3","0","0","0"
"U9676","SSNA","LP","P16006","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9676","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"U9676","SSNA","LT","T18027","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9676","SSNA","LT","T16026","1","1","1","0","0","0","0","2","1","0","0","1","0","0"
"U9676","SSNA","LT","T14007","0","0","1","0","1","1","0","0","0","0","1","3","0","0"
"U9676","SSNA","LT","T14063","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U9676","SSNA","LT","T14E59","0","5","3","0","0","0","0","0","0","0","0","0","0","0"
"U9676","SSNA","LT","T13059","2","2","1","0","8","0","0","0","0","0","0","1","0","0"
"U9676","SSNA","LT","T13660","5","4","0","1","0","2","0","13","26","1","11","23","22","0"
"U9676","SSNA","LT","T12057","1","7","1","0","3","10","0","1","28","0","0","6","9","0"
"U9676","SSNA","LT","T12058","0","0","0","0","0","2","0","0","0","0","0","0","9","0"
"U9676","SSNA","LT","T11008","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"U9676","SSNA","LA","A18029","1","0","0","0","0","0","0","0","2","0","2","0","0","0"
"U9676","SSNA","LA","A16028","0","2","0","0","2","0","0","1","2","0","0","13","0","1"
"U9676","SSNA","LA","A14005","0","1","0","0","1","0","0","4","7","1","0","6","7","0"
"U9676","SSNA","LA","A13018","0","0","0","0","1","0","0","0","0","4","1","38","0","0"
"U9676","SSNA","LA","A12017","1","0","0","0","0","0","0","5","0","0","0","19","2","0"
"U9692","SSNA","SI","S18023","0","0","0","5","1","0","0","0","1","21","30","3","0","0"
"U9692","SSNA","SI","S16020","22","14","26","32","45","23","8","150","80","117","172","406","283","43"
"U9692","SSNA","SI","S14056","0","0","0","0","0","0","0","0","0","1","0","0","2","0"
"U9692","SSNA","SI","S14E52","0","2","3","0","0","0","0","0","7","5","0","0","0","0"
"U9692","SSNA","SI","S13052","0","0","1","0","0","1","0","0","0","0","0","0","7","0"
"U9692","SSNA","ST","S18920","0","0","2","0","0","0","0","0","0","0","2","0","0","0"
"U9692","SSNA","ST","S16021","6","4","8","4","6","8","1","8","9","9","20","57","53","1"
"U9692","SSNA","SV","S16022","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"U9692","SSNA","SF","S18922","0","0","1","0","0","0","0","0","0","2","5","0","0","0"
"U9692","SSNA","SF","S16019","3","0","1","3","8","8","0","18","3","10","27","44","33","2"
"U9692","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9692","SSNA","LT","T16024","0","0","0","0","0","0","0","1","1","3","0","1","2","1"
"U9692","SSNA","LT","T18027","0","3","0","0","0","0","0","0","1","0","0","0","0","0"
"U9692","SSNA","LT","T16026","0","1","3","7","2","0","0","1","3","1","1","0","0","0"
"U9692","SSNA","LT","T14007","1","6","6","1","0","1","0","0","1","0","0","0","1","0"
"U9692","SSNA","LT","T14E59","4","26","17","0","0","0","0","0","0","1","0","0","0","0"
"U9692","SSNA","LT","T13059","2","2","10","7","9","21","0","3","1","5","3","1","4","0"
"U9692","SSNA","LT","T13660","20","14","9","4","11","14","0","79","93","54","36","34","21","0"
"U9692","SSNA","LT","T12057","16","5","5","0","5","17","0","47","40","4","7","3","32","0"
"U9692","SSNA","LT","T12058","0","1","1","0","1","2","0","0","2","2","5","3","9","0"
"U9692","SSNA","LT","T11008","0","0","0","0","0","2","0","0","3","0","0","0","3","0"
"U9692","SSNA","LA","A18029","0","3","0","0","0","0","0","2","7","2","3","0","0","0"
"U9692","SSNA","LA","A16028","0","1","3","3","0","1","1","0","3","8","6","4","0","1"
"U9692","SSNA","LA","A14005","3","5","2","0","0","1","0","18","24","31","8","2","14","0"
"U9692","SSNA","LA","A13018","5","2","0","0","2","0","0","25","10","2","7","6","0","0"
"U9692","SSNA","LA","A12017","0","1","4","0","0","1","0","2","0","16","6","4","17","0"
"U9692","SSNA","LA","A11030","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9664","SSNA","SI","S18023","0","0","0","1","0","3","0","0","0","4","13","13","10","4"
"U9664","SSNA","SI","S16020","0","0","0","0","0","0","1","0","4","6","2","7","8","30"
"U9664","SSNA","ST","S18920","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"U9664","SSNA","ST","S16021","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"U9664","SSNA","SV","S18921","0","1","0","17","16","3","0","0","0","1","21","8","3","0"
"U9664","SSNA","SV","S16022","2","0","1","4","3","2","13","0","2","0","0","1","1","26"
"U9664","SSNA","SF","S18922","0","0","1","0","1","1","0","0","0","2","4","2","0","0"
"U9664","SSNA","SF","S16019","0","0","0","0","1","1","1","0","3","0","0","2","1","2"
"U9664","SSNA","LT","T18025","0","0","1","0","0","0","0","0","0","3","4","8","1","0"
"U9664","SSNA","LT","T16024","0","0","0","0","0","0","2","0","0","0","0","2","1","14"
"U9664","SSNA","LT","T18027","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9664","SSNA","LT","T16026","1","1","1","1","1","2","4","1","0","0","0","0","0","0"
"U9664","SSNA","LT","T14007","2","0","0","0","0","1","0","0","1","0","0","0","1","0"
"U9664","SSNA","LT","T14E59","0","0","9","1","0","0","0","0","0","0","0","0","0","0"
"U9664","SSNA","LT","T13059","0","0","0","0","2","1","0","0","0","0","1","0","2","0"
"U9664","SSNA","LT","T12057","2","0","0","0","1","2","0","0","0","1","0","2","2","0"
"U9664","SSNA","LA","A18029","0","0","0","0","2","1","0","1","2","0","2","1","4","0"
"U9664","SSNA","LA","A16028","2","2","1","0","1","3","2","3","6","6","1","2","15","12"
"U9664","SSNA","LA","A14005","5","1","2","1","1","0","0","16","10","23","11","12","17","0"
"U9664","SSNA","LA","A13018","0","0","1","0","0","0","0","0","0","1","0","2","0","0"
"U9664","SSNA","LA","A12017","0","0","1","0","0","0","0","1","1","0","0","1","3","0"
"U9670","SSNA","SI","S18023","0","2","0","5","1","0","2","4","13","11","25","0","0","1"
"U9670","SSNA","SI","S16020","17","8","18","23","29","4","0","101","52","78","113","379","38","4"
"U9670","SSNA","SI","S14E52","0","0","3","0","0","0","0","0","0","24","0","0","0","0"
"U9670","SSNA","SI","S13052","0","0","0","0","0","0","0","3","5","0","0","0","0","0"
"U9670","SSNA","ST","S18920","1","1","2","0","0","0","0","0","1","3","0","0","0","0"
"U9670","SSNA","ST","S16021","12","0","2","3","5","3","0","10","13","8","8","32","12","0"
"U9670","SSNA","SV","S16022","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9670","SSNA","SF","S18922","0","0","1","0","0","0","0","0","0","3","0","0","0","0"
"U9670","SSNA","SF","S16019","4","1","2","1","3","1","0","5","7","5","12","29","5","0"
"U9670","SSNA","LT","T16024","0","0","0","0","0","0","0","1","0","3","0","4","0","0"
"U9670","SSNA","LT","T16026","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9670","SSNA","LT","T14007","0","0","1","0","1","2","0","0","0","0","0","0","0","0"
"U9670","SSNA","LT","T14063","3","2","2","0","0","0","0","0","1","0","0","0","0","0"
"U9670","SSNA","LT","T14E59","0","0","6","0","0","0","0","0","0","1","0","0","0","0"
"U9670","SSNA","LT","T13059","0","4","5","4","8","22","0","0","0","2","1","4","9","0"
"U9670","SSNA","LT","T13660","18","0","6","1","7","0","0","59","25","4","10","66","0","0"
"U9670","SSNA","LT","T12057","1","3","0","1","6","29","0","3","0","0","6","6","15","0"
"U9670","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9670","SSNA","LT","T11008","1","0","0","0","3","12","0","6","1","0","0","14","57","0"
"U9670","SSNA","LA","A18029","0","0","0","0","0","0","0","0","0","1","0","2","0","1"
"U9670","SSNA","LA","A16028","1","1","1","1","0","1","0","1","4","1","0","2","1","0"
"U9670","SSNA","LA","A14005","1","5","0","2","4","3","0","2","8","2","13","1","25","0"
"U9670","SSNA","LA","A13018","1","3","1","0","1","0","0","7","14","3","5","10","0","0"
"U9670","SSNA","LA","A12017","1","1","0","0","1","6","0","2","3","3","3","7","26","0"
"U9670","SSNA","LA","A11030","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"U9671","SSNA","SI","S18023","0","0","1","3","1","2","2","0","0","3","10","13","6","2"
"U9671","SSNA","SI","S16020","26","1","5","7","21","14","9","107","18","13","77","80","201","175"
"U9671","SSNA","SI","S14E52","0","0","1","6","0","0","0","0","2","16","19","0","0","0"
"U9671","SSNA","SI","S13052","0","0","0","0","0","0","0","1","3","0","0","0","0","0"
"U9671","SSNA","ST","S18920","0","0","0","1","1","3","0","0","0","0","2","0","1","0"
"U9671","SSNA","ST","S16021","7","2","1","1","3","8","5","11","2","1","13","16","20","16"
"U9671","SSNA","SV","S16022","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"U9671","SSNA","SF","S18922","0","0","0","0","0","1","0","0","0","1","0","1","0","0"
"U9671","SSNA","SF","S16019","5","1","3","1","1","3","2","5","2","6","8","12","12","18"
"U9671","SSNA","SF","S14E51","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9671","SSNA","LT","T16024","0","0","0","0","0","0","0","1","0","0","1","0","4","0"
"U9671","SSNA","LT","T14007","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"U9671","SSNA","LT","T14063","3","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U9671","SSNA","LT","T14E59","2","10","2","0","0","0","0","0","0","0","0","0","0","0"
"U9671","SSNA","LT","T13059","3","0","1","2","4","23","0","1","0","0","3","3","6","0"
"U9671","SSNA","LT","T13660","11","1","0","0","3","1","0","55","15","11","6","8","14","0"
"U9671","SSNA","LT","T12057","0","0","0","1","0","3","0","3","1","1","4","1","9","0"
"U9671","SSNA","LT","T12058","0","0","0","0","1","0","0","0","1","2","0","2","9","0"
"U9671","SSNA","LT","T11008","0","0","0","1","0","6","0","0","0","0","2","1","44","0"
"U9671","SSNA","LA","A18029","2","0","1","0","0","0","0","3","1","3","3","1","0","0"
"U9671","SSNA","LA","A16028","1","0","0","0","1","0","1","1","1","5","6","0","2","1"
"U9671","SSNA","LA","A14005","0","0","2","0","1","2","0","2","10","1","18","0","10","0"
"U9671","SSNA","LA","A13018","1","1","0","0","0","7","0","0","9","12","4","4","18","0"
"U9671","SSNA","LA","A12017","0","0","0","1","0","0","0","2","3","3","7","4","21","0"
"U9653","SSNA","SI","S18023","0","0","0","0","1","1","5","0","0","1","5","6","1","1"
"U9653","SSNA","SI","S16020","3","1","0","2","0","5","6","1","5","2","2","6","15","91"
"U9653","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9653","SSNA","ST","S16021","0","0","0","0","0","1","1","0","1","0","1","0","2","5"
"U9653","SSNA","SV","S18921","0","0","5","9","3","0","0","0","0","0","8","0","0","0"
"U9653","SSNA","SV","S16022","11","2","0","1","0","7","34","12","0","0","0","0","12","46"
"U9653","SSNA","SF","S18922","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U9653","SSNA","SF","S16019","1","0","0","0","0","3","7","0","0","0","0","1","5","21"
"U9653","SSNA","LT","T18025","0","0","0","0","1","0","0","0","0","0","3","0","0","0"
"U9653","SSNA","LT","T16024","0","0","0","0","0","1","3","4","0","2","0","1","4","26"
"U9653","SSNA","LT","T16026","0","0","1","1","1","0","0","0","0","0","0","1","0","0"
"U9653","SSNA","LT","T14007","3","4","1","1","0","0","0","0","0","2","0","0","1","0"
"U9653","SSNA","LT","T14063","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"U9653","SSNA","LT","T13059","2","0","0","1","0","5","0","0","0","0","0","1","1","0"
"U9653","SSNA","LT","T12057","0","0","0","0","1","3","0","2","0","0","1","0","5","0"
"U9653","SSNA","LT","T11008","0","0","0","0","0","1","0","0","0","0","0","0","4","0"
"U9653","SSNA","LA","A18029","0","0","1","0","1","4","0","0","0","0","2","1","3","0"
"U9653","SSNA","LA","A16028","0","0","0","0","1","5","2","3","1","0","3","2","17","6"
"U9653","SSNA","LA","A14005","4","1","1","1","5","8","0","23","4","5","8","57","38","0"
"U9653","SSNA","LA","A13018","2","0","1","2","0","5","0","19","1","19","19","12","18","0"
"U9653","SSNA","LA","A12017","2","0","1","1","0","7","0","4","1","1","6","3","23","0"
"U9672","SSNA","SI","S18023","0","0","3","3","0","0","0","0","2","10","43","14","2","0"
"U9672","SSNA","SI","S16020","10","27","30","41","53","43","7","125","152","185","230","334","336","31"
"U9672","SSNA","SI","S14E52","0","1","3","0","0","0","0","0","2","34","0","0","0","0"
"U9672","SSNA","SI","S13052","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"U9672","SSNA","ST","S18920","0","0","0","4","0","0","0","1","0","1","0","0","0","0"
"U9672","SSNA","ST","S16021","9","11","5","6","14","18","10","17","17","14","21","43","29","25"
"U9672","SSNA","SV","S16022","0","0","0","0","0","1","0","0","0","0","0","0","5","0"
"U9672","SSNA","SF","S18922","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"U9672","SSNA","SF","S16019","2","2","0","2","0","2","4","15","9","5","7","18","14","12"
"U9672","SSNA","SF","S14E51","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9672","SSNA","LT","T16024","0","0","0","0","0","0","0","2","2","0","0","2","4","0"
"U9672","SSNA","LT","T18027","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"U9672","SSNA","LT","T16026","2","2","1","0","2","0","0","2","0","0","1","0","0","0"
"U9672","SSNA","LT","T14007","1","3","2","4","3","5","0","0","0","0","1","1","0","0"
"U9672","SSNA","LT","T14063","0","0","0","1","0","1","0","0","0","0","0","0","1","0"
"U9672","SSNA","LT","T14E59","7","8","8","0","0","0","0","1","2","3","0","0","0","0"
"U9672","SSNA","LT","T13059","0","3","3","4","22","33","0","0","2","1","2","9","13","0"
"U9672","SSNA","LT","T13660","9","12","9","4","6","6","0","35","43","25","14","31","24","0"
"U9672","SSNA","LT","T12057","11","6","0","3","8","15","0","41","5","5","1","6","18","0"
"U9672","SSNA","LT","T12058","0","0","0","1","2","0","0","0","0","2","4","2","4","0"
"U9672","SSNA","LT","T11008","0","0","0","0","1","8","0","0","0","0","1","7","55","0"
"U9672","SSNA","LA","A18029","0","0","0","0","0","0","1","1","0","0","1","2","0","2"
"U9672","SSNA","LA","A16028","2","5","2","2","0","0","0","2","10","3","5","8","1","0"
"U9672","SSNA","LA","A14005","0","12","2","1","0","2","0","4","57","3","15","4","19","0"
"U9672","SSNA","LA","A13018","0","0","1","6","3","1","0","1","1","18","12","31","3","0"
"U9672","SSNA","LA","A12017","3","3","0","1","0","5","0","18","45","1","0","2","17","0"
"U9668","SSNA","SI","S18023","1","2","1","1","0","1","0","7","27","34","7","1","1","1"
"U9668","SSNA","SI","S16020","81","29","47","30","15","1","0","317","158","234","391","44","7","4"
"U9668","SSNA","SI","S14E52","0","5","0","0","0","0","0","1","42","0","0","0","0","0"
"U9668","SSNA","SI","S13052","0","0","0","0","0","0","0","1","2","0","0","0","2","0"
"U9668","SSNA","ST","S18920","3","0","4","0","0","0","0","0","1","3","0","0","0","0"
"U9668","SSNA","ST","S16021","18","9","14","34","0","5","0","43","7","25","55","2","3","0"
"U9668","SSNA","SF","S18922","0","0","1","0","0","0","0","0","4","7","0","0","0","1"
"U9668","SSNA","SF","S16019","6","1","4","7","0","0","0","19","1","18","40","0","12","0"
"U9668","SSNA","SF","S14E51","1","0","0","0","0","0","0","0","5","0","0","0","0","0"
"U9668","SSNA","LP","P16006","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9668","SSNA","LT","T16024","0","1","0","0","0","0","0","1","0","1","5","0","1","0"
"U9668","SSNA","LT","T16026","1","1","2","5","1","0","0","1","1","0","0","0","0","0"
"U9668","SSNA","LT","T14007","5","1","0","1","0","0","0","0","0","1","0","1","0","0"
"U9668","SSNA","LT","T14E59","22","55","1","0","0","0","0","0","3","0","0","0","0","0"
"U9668","SSNA","LT","T13059","4","0","3","24","2","3","0","0","1","2","6","0","0","0"
"U9668","SSNA","LT","T13660","25","9","0","1","16","0","0","157","80","8","9","52","0","0"
"U9668","SSNA","LT","T12057","6","23","3","0","1","2","0","1","26","4","0","0","1","0"
"U9668","SSNA","LT","T12058","0","1","0","0","0","6","0","0","5","0","0","0","11","0"
"U9668","SSNA","LT","T11008","0","0","0","2","4","28","0","1","0","1","2","17","108","0"
"U9668","SSNA","LA","A18029","1","0","1","0","0","0","0","1","0","3","0","0","0","0"
"U9668","SSNA","LA","A16028","2","0","1","0","0","3","0","15","1","5","7","0","2","0"
"U9668","SSNA","LA","A14005","1","8","3","1","1","1","0","17","86","24","1","4","17","0"
"U9668","SSNA","LA","A13018","5","0","0","1","0","2","0","40","14","13","12","0","1","0"
"U9668","SSNA","LA","A12017","1","1","1","1","0","1","0","16","26","6","3","1","8","0"
"U9668","SSNA","LA","A11030","0","0","0","0","0","3","0","0","0","0","0","4","8","0"
"U9652","SSNA","SI","S18023","0","0","0","1","1","0","0","0","3","1","10","8","8","0"
"U9652","SSNA","SI","S16020","2","0","0","0","5","0","3","3","0","2","9","16","32","83"
"U9652","SSNA","SI","S14E52","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"U9652","SSNA","ST","S18920","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9652","SSNA","ST","S16021","0","1","0","0","1","0","0","2","1","0","0","0","0","0"
"U9652","SSNA","SV","S18921","1","2","3","13","0","3","1","0","0","0","2","1","3","0"
"U9652","SSNA","SV","S16022","7","0","0","1","6","11","20","2","0","0","0","4","8","32"
"U9652","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9652","SSNA","SF","S16019","0","0","0","0","0","0","0","0","0","0","0","3","7","5"
"U9652","SSNA","LT","T18025","0","0","0","0","0","1","0","0","2","3","0","0","0","0"
"U9652","SSNA","LT","T16024","0","0","0","0","1","0","0","3","2","0","0","9","10","15"
"U9652","SSNA","LT","T18027","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9652","SSNA","LT","T16026","0","1","2","2","0","0","0","1","0","0","0","0","0","0"
"U9652","SSNA","LT","T14007","1","1","0","0","1","0","0","0","0","1","0","0","0","0"
"U9652","SSNA","LT","T14063","1","3","0","1","1","0","0","0","0","0","0","0","0","0"
"U9652","SSNA","LT","T14E59","0","0","2","6","0","0","0","0","0","0","0","0","0","0"
"U9652","SSNA","LT","T13059","0","1","0","1","1","7","0","0","0","0","0","1","1","0"
"U9652","SSNA","LT","T12057","0","4","0","2","0","4","0","0","0","1","1","0","1","0"
"U9652","SSNA","LT","T11008","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U9652","SSNA","LA","A18029","0","1","1","2","3","1","1","0","0","3","2","3","4","0"
"U9652","SSNA","LA","A16028","3","1","0","4","3","0","0","6","4","2","12","38","5","0"
"U9652","SSNA","LA","A14005","2","4","2","0","4","1","0","13","25","63","9","6","10","0"
"U9652","SSNA","LA","A13018","0","0","0","0","2","1","0","2","1","2","3","3","1","0"
"U9652","SSNA","LA","A12017","0","3","0","1","2","2","0","3","15","6","1","4","2","0"
"U9667","SSNA","SI","S18023","12","4","1","3","2","2","0","40","51","4","26","30","9","0"
"U9667","SSNA","SI","S16020","53","8","10","18","11","39","6","148","85","75","104","69","501","52"
"U9667","SSNA","SI","S14E52","0","0","0","0","0","0","0","0","4","7","0","0","0","0"
"U9667","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"U9667","SSNA","ST","S18920","0","0","0","1","2","0","0","0","1","0","1","2","0","0"
"U9667","SSNA","ST","S16021","10","4","4","4","3","18","2","22","6","4","6","16","52","14"
"U9667","SSNA","SV","S16022","0","0","0","0","0","1","1","0","0","0","0","0","2","1"
"U9667","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9667","SSNA","SF","S16019","1","0","1","1","0","3","1","4","6","4","4","6","22","20"
"U9667","SSNA","SF","S14E51","0","1","0","0","0","0","0","0","3","0","0","0","0","0"
"U9667","SSNA","LP","P16006","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9667","SSNA","LT","T16024","1","0","0","0","0","1","0","0","0","0","0","0","7","0"
"U9667","SSNA","LT","T16026","1","0","1","4","1","0","0","0","0","0","0","0","0","0"
"U9667","SSNA","LT","T14007","2","4","3","1","0","2","0","0","1","1","0","0","0","0"
"U9667","SSNA","LT","T14063","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9667","SSNA","LT","T14E59","3","16","19","0","0","0","0","0","1","3","0","0","0","0"
"U9667","SSNA","LT","T13059","0","4","5","5","8","2","0","0","0","3","0","2","2","0"
"U9667","SSNA","LT","T13660","10","6","0","1","1","5","0","126","44","4","20","2","36","0"
"U9667","SSNA","LT","T12057","0","3","11","0","1","11","0","4","8","15","0","0","20","0"
"U9667","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","2","3","2","5","0"
"U9667","SSNA","LT","T11008","3","0","0","0","0","14","0","37","1","0","0","0","125","0"
"U9667","SSNA","LA","A18029","1","1","1","1","1","0","1","0","6","2","4","1","0","0"
"U9667","SSNA","LA","A16028","1","0","1","1","0","2","2","3","2","3","7","6","1","0"
