ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2018;CPRE;CP;PERSONALE CARR. PREFETTIZIA;I1;CARRIERA PREFETTIZIA;0D0113;VICE PREFETTO AGGIUNTO
2018;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015943;SERGENTE MAGGIORE CAPO CON 4 ANNI NEL GRADO
2018;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2018;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015939;SERGENTE MAGGIORE CAPO QUALIFICA SPECIALE
2018;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014325;SERGENTE MAGGIORE
2018;EEII;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015326;SERGENTE MAGGIORE CAPO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015350;SECONDO CAPO SCELTO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015959;SECONDO CAPO SCELTO QUALIFICA SPECIALE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;013960;SECONDO CAPO SCELTO CON 4 ANNI NEL GRADO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014349;SECONDO CAPO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017335;GUARDIAMARINA
2018;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018958;TENENTE DI VASCELLO + 10 ANNI
2018;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018354;TENENTE DI VASCELLO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018338;SOTTOTENENTE DI VASCELLO
2018;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0389;MAGISTRATO CORTE DI CASSAZIONE
2018;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0388;MAGISTRATO CORTE DI CASS. CON F. SUP.
2018;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0387;"MAGISTRATO CORTE D'APPELLO"
2018;MAMI;MG;PERSONALE DELLA MAGISTRATURA;G1;MAGISTRATI;0D0391;"MAGISTRATO DI TRIBUNALE CON PIU' 3 ANNI"
2018;UNIV;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;UNIV;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;UNIV;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0173;PROFESSORE ORDINARIO TEMPO PIENO
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0172;PROFESSORE ORDINARIO TEMPO DEF.
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0175;PROFESSORE STRAORDINARIO TEMPO PIENO
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0169;PROFESSORE ASSOCIATO CONF. TEMPO PIENO
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0167;PROFESSORE ASSOC. NON CONF. TEMPO PIENO
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0166;PROFESSORE ASSOC. NON CONF. TEMPO DEF.
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0168;PROFESSORE ASSOCIATO CONF. TEMPO DEF.
2018;PRUN;PF;PROFESSORI E RICERCATORI;PR;PROFESSORI;0D0174;PROFESSORE STRAORDINARIO TEMPO DEF.
2018;UNIV;ND;PERSONALE NON DIRIGENTE;PI;PROFESSORI INCARICATI;0D0170;PROFESSORE INCARICATO ESTERNO
2018;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0677;ASSISTENTE RUOLO ESAURIMENTO TEMPO PIENO
2018;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0177;RICERCATORE CONF. TEMPO PIENO
2018;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0176;RICERCATORE CONF. TEMPO DEFINITO
2018;PRUN;PF;PROFESSORI E RICERCATORI;RI;RICERCATORI;0D0178;RICERCATORE NON CONFERMATO
2018;UNIV;AP;ALTRO PERSONALE;AL;AREA DI COLLABORAZIONE;000676;COLLABORATORE ED ESPERTO LINGUISTICO (CEL)
2018;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014325;SERGENTE MAGGIORE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;014308;SERGENTE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015943;SERGENTE MAGGIORE CAPO CON 4 ANNI NEL GRADO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;SG;SERGENTI;015939;SERGENTE MAGGIORE CAPO  QUALIFICA SPECIALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;016631;DOC. LAUR. SOST. IST.SEC. II GRADO T. DETER.ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;014643;DOC. DIPL.SOST. SC. INFANZIA T. DET. ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;014635;DOC. DIPL. SOST. SCUOLA PRIMAR. T. DETER. ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;016639;DOC. LAUR. SOST. SCUOLA MEDIA T.DETER. ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;ID;INS. DI SOSTEGNO A T. D. CON CONTRATTO ANNUALE;014657;DOC. DIPL. SOST.IST. SEC. II GRADO T. DET. ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;014644;DOC.DIPL.SOST.SC. INFANZIA T.DET. NON ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;014636;DOC. DIPL. SOST SCUOLA PRIMAR. T. DETER. NON ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;016632;DOC. LAUR. SOST. IST. SEC. II GRADO T. DETER. NON ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;016640;DOC. LAUR. SOST. SCUOLA MEDIA T.DETER. NON ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;IN;INSEGN. DI SOSTEGNO  T.D. CON CONTR. NON ANNUALE;014658;DOC. DIPL. SOST.IST. SEC. II GRADO T. DET. NON ANNUALE
2018;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014646;PERSONALE EDUCATIVO
2018;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;016132;DOC. LAUR. IST. SEC. II GRADO
2018;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014143;DOC. DIPL. ISTIT. II GRADO
2018;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014155;DOC. SCUOLA INFANZIA
2018;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;016135;DOC. SCUOLA MEDIA ED EQUIP.
2018;SCLA;CO;PERSONALE DEL COMPARTO;DO;DOCENTI A TEMPO INDETERMINATO;014154;DOC. SC.PRIMARIA ED EQUIP.
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A18869;COLLABORATORE AMMINISTRATIVO PROF.LE SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A00062;PROFILO ATIPICO RUOLO AMMINISTRATIVO
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A16028;COLLABORATORE AMMINISTRATIVO PROF.LE - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A11030;COMMESSO - A
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A14005;ASSISTENTE AMMINISTRATIVO - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A12017;COADIUTORE AMM.VO - B
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LA;PROFILI RUOLO AMMINISTRATIVO;A13870;COADIUTORE AMM.VO SENIOR - BS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LP;PROFILI RUOLO PROFESSIONALE;P16006;ASSISTENTE RELIGIOSO - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LP;PROFILI RUOLO PROFESSIONALE;PSP871;SPECIALISTA DELLA COMUNICAZIONE ISTITUZIONALE - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LP;PROFILI RUOLO PROFESSIONALE;P00062;PROFILO ATIPICO RUOLO PROFESSIONALE
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T13059;OPERATORE TECNICO SPECIAL.TO - BS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T14063;PROGRAM.RE - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T12057;OPERATORE TECNICO - B
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T00062;PROFILO ATIPICO RUOLO TECNICO
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T16026;COLLAB.RE TEC. - PROF.LE - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T18868;COLLAB.RE TEC. - PROF.LE SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T14007;ASSISTENTE TECNICO - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T16024;COLLAB.RE PROF.LE ASSISTENTE SOCIALE - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T11008;AUSILIARIO SPECIALIZZATO - A
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T12058;OPERATORE TECNICO ADDETTO ALL ASSISTENZA - B
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T14S59;OPERATORE TECNICO SPECIAL.TO SENIOR - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T13660;OPERATORE SOCIO SANITARIO - BS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T18867;COLLAB.RE PROF.LE ASSISTENTE SOCIALE SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;LT;PROFILI RUOLO TECNICO;T14050;OPER.RE PROF.LE ASSISTENTE SOC. - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SF;PROFILI RUOLO SANITARIO - PERSONALE FUNZIONI RIABILITATIVE;S13051;OPER.RE PROF.LE DI II CAT. CON FUNZ. DI RIABIL. - BS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SF;PROFILI RUOLO SANITARIO - PERSONALE FUNZIONI RIABILITATIVE;S16019;COLL.RE PROF.LE SANITARIO - PERS. DELLA RIABIL. - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SF;PROFILI RUOLO SANITARIO - PERSONALE FUNZIONI RIABILITATIVE;S14053;OPER.RE PROF.LE SANITARIO - PERS. DELLA RIABIL. - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SF;PROFILI RUOLO SANITARIO - PERSONALE FUNZIONI RIABILITATIVE;S14S51;OPER.RE PROF.LE DI II CAT. CON FUNZ. DI RIABIL. SENIOR - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SF;PROFILI RUOLO SANITARIO - PERSONALE FUNZIONI RIABILITATIVE;S18866;COLL.RE PROF.LE SANITARIO - PERS. DELLA RIABIL. SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SI;PROFILI RUOLO SANITARIO - PERSONALE INFERMIERISTICO;S14S52;OPER.RE PROF.LE DI II CAT.PERS. INFERM.  SENIOR-C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SI;PROFILI RUOLO SANITARIO - PERSONALE INFERMIERISTICO;S16020;COLL.RE PROF.LE SANITARIO - PERS. INFER. - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SI;PROFILI RUOLO SANITARIO - PERSONALE INFERMIERISTICO;S13052;OPER.RE PROF.LE DI II CAT.PERS. INFERM. BS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SI;PROFILI RUOLO SANITARIO - PERSONALE INFERMIERISTICO;S18863;COLL.RE PROF.LE SANITARIO - PERS. INFER. SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SI;PROFILI RUOLO SANITARIO - PERSONALE INFERMIERISTICO;S14056;OPER.RE PROF.LE SANITARIO PERS. INFERM. - C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;ST;PROFILI RUOLO SANITARIO - PERSONALE TECNICO SANITARIO;S16021;COLL.RE PROF.LE SANITARIO - PERS. TEC.- D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;ST;PROFILI RUOLO SANITARIO - PERSONALE TECNICO SANITARIO;S14054;OPER.RE PROF.LE SANITARIO - PERS. TEC.- C
2018;SSNA;ND;PERSONALE NON DIRIGENTE;ST;PROFILI RUOLO SANITARIO - PERSONALE TECNICO SANITARIO;S18864;COLL.RE PROF.LE SANITARIO - PERS. TEC. SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;ST;PROFILI RUOLO SANITARIO - PERSONALE TECNICO SANITARIO;S00062;PROFILO ATIPICO RUOLO SANITARIO
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SV;PROFILI RUOLO SANITARIO - PERSONALE VIGILANZA E ISPEZIONE;S18865;COLL.RE PROF.LE SANITARIO - TECN. DELLA PREV. SENIOR - DS
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SV;PROFILI RUOLO SANITARIO - PERSONALE VIGILANZA E ISPEZIONE;S16022;COLL.RE PROF.LE SANITARIO - TECN. DELLA PREV. - D
2018;SSNA;ND;PERSONALE NON DIRIGENTE;SV;PROFILI RUOLO SANITARIO - PERSONALE VIGILANZA E ISPEZIONE;S14055;OPER.RE PROF.LE SANITARIO - TECN. DELLA PREV. - C
2018;MNST;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;MNST;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0CDP;CAPI DIPARTIMENTO/SEGRETARI GENERALI
2018;MNST;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0078;DIRIGENTE I FASCIA A TEMPO DETERM.
2018;MNST;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0077;DIRIGENTE I FASCIA
2018;MNST;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0594;DIRIGENTE MED.,VETER. ECC. II FASCIA
2018;MNST;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;MNST;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2018;MNST;MM;DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE);MS;DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE);0D0497;DIRIGENTI PROFESSIONALITÀ SANITARIE (MINISTERO SALUTE)
2018;SCLA;CO;PERSONALE DEL COMPARTO;SR;DOCENTI DI RELIGIONE A TEMPO INDETERMINATO;014138;DOC.RELIG. SCUOLA PRIMAR. INFAN.
2018;SCLA;CO;PERSONALE DEL COMPARTO;SR;DOCENTI DI RELIGIONE A TEMPO INDETERMINATO;016139;DOC.RELIG. SCUOLA SECOND.
2018;SCLA;CO;PERSONALE DEL COMPARTO;SR;DOCENTI DI RELIGIONE A TEMPO INDETERMINATO;016693;DOC.RELIG. SCUOLA MEDIA
2018;SCLA;NF;DIRIGENTI;SD;DIRIGENTI SCOLASTICI;0D0158;DIRIGENTE SCOLASTICO
2018;PPEN;;;RP;;000180;ALLIEVI
2018;PPEN;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013259;ASSISTENTE CAPO
2018;PPEN;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013181;ASSISTENTE
2018;PPEN;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013955;ASSISTENTE CAPO + 5  ANNI QLF
2018;PPEN;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013954;"ASSISTENTE CAPO ""COORDINATORE"
2018;PPEN;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013179;AGENTE SCELTO
2018;PPEN;ND;PERSONALE NON DIRIGENTE;AS;ASSISTENTI E AGENTI;013257;AGENTE
2018;PPEN;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;015952;"SOVRINTENDENTE CAPO  ""COORDINATORE """
2018;PPEN;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;015953;SOVRINTENDENTE CAPO + 4 ANNI QLF
2018;PPEN;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;015198;SOVRINTENDENTE CAPO
2018;PPEN;ND;PERSONALE NON DIRIGENTE;RS;SOVRINTENDENTI;014280;VICE SOVRINTENDENTE
2018;PPEN;ND;PERSONALE NON DIRIGENTE;VD;DIRETTIVI;018185;COMMISSARIO CAPO PENITENZIARIO
2018;PPEN;NF;DIRIGENTI;DI;DIRIGENTI;019246;COMMISSARIO COORD. PENITENZIARIO
2018;PPEN;NF;DIRIGENTI;DI;DIRIGENTI;0D0926;COMMISSARIO COORDINATORE +13 ANNI
2018;PPEN;NF;DIRIGENTI;DI;DIRIGENTI;0E0220;GENERALE DI BRIGATA
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0950;VICE QUESTORE AGGIUNTO + 3 ANNI
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0511;PRIMO DIRIGENTE + 23 ANNI
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0194;PRIMO DIRIGENTE
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0515;VICE QUESTORE AGGIUNTO + 23 ANNI
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;019207;VICE QUESTORE AGGIUNTO
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0948;VICE QUESTORE  + 18 ANNI
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0949;VICE QUESTORE
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0516;VICE QUESTORE AGGIUNTO + 13 ANNI
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0400;DIRIGENTE GENERALE C
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0947;VICE QUESTORE  + 23 ANNI
2018;PPSS;NF;DIRIGENTI;DI;DIRIGENTI;0D0189;DIRIGENTE SUPERIORE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;E32AS2;ASSISTENTE CAPO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;E32AS3;ASSISTENTE CAPO CON SCATTO CONVENZIONALE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;AT;ASSISTENTI;E32AS1;ASSISTENTE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;O25OP4;OPERATORE ESPERTO
2018;VVFF;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;O25OP1;OPERATORE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;O25OP3;OPERATORE PROFESSIONALE
2018;VVFF;ND;PERSONALE NON DIRIGENTE;OP;OPERATORI;O25OP2;OPERATORE TECNICO
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D026B;PRIMO DIRIGENTE AIB CON SCATTO 26 ANNI
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D0194;PRIMO DIRIGENTE
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D026A;PRIMO DIRIGENTE CON SCATTO 26 ANNI
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D01AB;PRIMO DIRIGENTE AIB
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D0SAB;DIRIGENTE SUPERIORE AIB
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D0189;DIRIGENTE SUPERIORE
2018;VVFF;NF;DIRIGENTI;DI;DIRIGENTI;0D0188;DIRIGENTE GENERALE
2018;SSNA;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;SSNA;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0163;DIRETTORE AMMINISTRATIVO
2018;SSNA;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0484;DIRETTORE DEI SERVIZI SOCIALI
2018;SSNA;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0482;DIRETTORE SANITARIO
2018;SSNA;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE GENERALE
2018;EPNE;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;ERIC;AP;ALTRO PERSONALE;PC;PERSONALE CONTRATTISTA;000061;CONTRATTISTI
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AA;AREA A;027000;POSIZIONE ECONOMICA A3
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AA;AREA A;025000;POSIZIONE ECONOMICA A2
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AA;AREA A;023000;POSIZIONE ECONOMICA A1
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AB;AREA B;032000;POSIZIONE ECONOMICA B2
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AB;AREA B;034000;POSIZIONE ECONOMICA B3
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AB;AREA B;030000;POSIZIONE ECONOMICA B1
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AC;AREA C;040000;POSIZIONE ECONOMICA C1
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AC;AREA C;043000;POSIZIONE ECONOMICA C3
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AC;AREA C;045000;POSIZIONE ECONOMICA C4
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AC;AREA C;046000;POSIZIONE ECONOMICA C5
2018;EPNE;ND;PERSONALE NON DIRIGENTE;AC;AREA C;042000;POSIZIONE ECONOMICA C2
2018;EPNE;PR;PROFESSIONISTI;AP;PROFESSIONISTI;0D0480;ALTRI PROF.STI LIV. I DIFF.
2018;EPNE;PR;PROFESSIONISTI;AP;PROFESSIONISTI;0D0481;ALTRI PROF.STI LIV. II DIFF.
2018;EPNE;PR;PROFESSIONISTI;AP;PROFESSIONISTI;0D0472;PROF.STI LEGALI LIV. I DIFF.
2018;EPNE;PR;PROFESSIONISTI;AP;PROFESSIONISTI;0D0473;PROF.STI LEGALI LIV. II DIFF.
2018;ERIC;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0078;DIRIGENTE I FASCIA A TEMPO DETERM.
2018;ERIC;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0077;DIRIGENTE I FASCIA
2018;EPNE;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0078;DIRIGENTE I FASCIA A TEMPO DETERM.
2018;EPNE;1F;DIRIGENTI DI 1^ FASCIA;D1;DIRIGENTI DI 1^ FASCIA;0D0077;DIRIGENTE I FASCIA
2018;EPNE;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;EPNE;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2018;ERIC;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0E99;DIRIGENTE A TEMPO DETERMINATO ENEA
2018;ERIC;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0079;DIRIGENTE II FASCIA
2018;ERIC;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0080;DIRIGENTE II FASCIA A TEMPO DETERM.
2018;ERIC;2F;DIRIGENTI DI 2^ FASCIA;D2;DIRIGENTI DI 2^ FASCIA;0D0E00;DIRIGENTE A TEMPO INDETERMINATO ENEA
2018;ERIC;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0089;DIRIGENTE DI RICERCA
2018;ERIC;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0397;PRIMO RICERCATORE
2018;ERIC;RT;RICERCATORI E TECNOLOGI;RI;RICERCATORI;0D0093;RICERCATORE
2018;ERIC;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0094;TECNOLOGO
2018;ERIC;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0398;PRIMO TECNOLOGO
2018;ERIC;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0E94;TECNOLOGO ENEA III RUOLO ESAURIMENTO
2018;ERIC;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0E98;TECNOLOGO ENEA II RUOLO ESAURIMENTO
2018;ERIC;RT;RICERCATORI E TECNOLOGI;TC;TECNOLOGI;0D0090;DIRIGENTE TECNOLOGO
2018;EPNE;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE GENERALE
2018;ERIC;AP;ALTRO PERSONALE;DG;DIRETTORI GENERALI;0D0097;DIRETTORE  GENERALE
