ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C4757;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7353;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C493;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C439;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS14229;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12528;REFR;FP;0D0103;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5264;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2803;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2814;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C776;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4005;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6168;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4132;REFR;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C7568;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5734;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2051;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6166;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5928;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3460;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5790;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7064;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6901;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6261;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8233;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1750;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2421;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3048;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2343;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4022;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5632;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5180;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7643;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2603;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1416;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4759;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6362;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1468;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4424;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4261;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5237;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C4064;REFR;FP;0D0103;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4206;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2955;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4057;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4866;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7264;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3199;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4074;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5720;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7567;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4628;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7361;REFR;FP;0D0103;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2302;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12415;REFR;FP;0D0103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C6389;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5586;REFR;FP;0D0103;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
LS14147;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
FS12186;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1
LS11963;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LS12182;LS13;DI;0D00NF;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
LS12293;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LS12145;LS13;DI;0D00NF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
LS11962;LS13;DI;0D00NF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
LS12148;LS13;DI;0D00NF;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AS11994;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LS12297;LS13;DI;0D00NF;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LS12855;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
LS11979;LS13;DI;0D00NF;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AS12821;LS13;DI;0D00NF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
LS12139;LS13;DI;0D00NF;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
LS13048;LS13;DI;0D00NF;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
LS12836;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
AS12997;LS13;DI;0D00NF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LS12284;LS13;DI;0D00NF;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
LS11943;LS13;DI;0D00NF;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LS12156;LS13;DI;0D00NF;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
AS12000;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
LS12307;LS13;DI;0D00NF;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LS12810;LS13;DI;0D00NF;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
LS12151;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
LS12193;LS13;DI;0D00NF;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C5599;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6273;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C919;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5840;REVA;CC;042000;0;0;0;0;0;0;0;0;3;11;0;3;0;0;0;0
N8721;REVA;CC;042000;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6269;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
C372;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0
C2875;REVA;CC;042000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5944;REVA;CC;042000;0;0;0;0;0;0;0;0;1;2;2;3;0;0;0;0
N8722;REVA;CC;042000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2268;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C636;REVA;CC;042000;0;0;0;0;0;0;0;0;1;1;3;5;0;0;0;0
C2022;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3581;REVA;CC;042000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C459;REVA;CC;042000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5324;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3385;REVA;CC;042000;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;0
C7820;REVA;CC;042000;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
C576;REVA;CC;042000;0;0;0;0;0;0;0;0;2;3;2;3;0;0;0;0
RS9208;REVA;CC;042000;1;4;0;0;1;2;0;0;0;0;0;0;0;0;4;6
N8718;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4962;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2010;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5943;REVA;CC;042000;0;0;0;0;0;0;0;0;1;0;2;5;0;0;0;0
C4986;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3602;REVA;CC;042000;0;0;0;0;0;0;0;0;1;3;2;2;0;0;0;0
C7775;REVA;CC;042000;0;0;0;0;0;0;0;0;1;1;3;6;0;0;0;0
V10375;REVA;CC;042000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ER12869;REVA;CC;042000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1376;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6275;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1154;REVA;CC;042000;0;0;0;0;0;0;0;0;0;3;3;11;0;0;0;0
N8724;REVA;CC;042000;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C3497;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
N8723;REVA;CC;042000;0;0;0;0;1;0;0;0;0;0;4;1;0;0;0;0
C7930;REVA;CC;042000;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0
C2446;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3496;REVA;CC;042000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
N8719;REVA;CC;042000;0;0;0;0;0;0;0;0;3;7;1;0;0;0;0;0
C2265;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
N8720;REVA;CC;042000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
C6271;REVA;CC;042000;0;0;0;0;0;0;0;0;0;1;4;5;0;0;0;0
C3668;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C6868;REVA;CC;042000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5394;REVA;CC;042000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12412;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9813;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4758;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2370;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
V12588;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8027;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4834;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS10170;RALN;CB;038490;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5390;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C789;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5023;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5108;RALN;CB;038490;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6291;RALN;CB;038490;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
P9095;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C12241;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3499;RALN;CB;038490;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12402;RALN;CB;038490;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
UC10147;RALN;CB;038490;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C924;RALN;CB;038490;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5226;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7346;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C859;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CM9058;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3491;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3937;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4308;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
UC14080;RALN;CB;038490;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9201;RALN;CB;038490;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0
UC10951;RALN;CB;038490;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
UC12320;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4599;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ER9951;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1650;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6151;RALN;CB;038490;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1778;RALN;CB;038490;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
IP10622;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10796;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C7571;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10894;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1354;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1647;RALN;CB;038490;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2667;RALN;CB;038490;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9207;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4220;RALN;CB;038490;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4671;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10797;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5802;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4347;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
C7560;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CM9074;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10014;RALN;CB;038490;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C7974;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6884;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA12877;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CS11104;RALN;CB;038490;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7588;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3975;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10013;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5894;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
C6144;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C756;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7413;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3386;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10007;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IP10523;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C4893;RALN;CB;038490;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0
C1652;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7920;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9104;RALN;CB;038490;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC11820;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9196;RALN;CB;038490;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C977;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
UC10484;RALN;CB;038490;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9862;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6635;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1960;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12337;RALN;CB;038490;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
C1390;RALN;CB;038490;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4915;RALN;CB;038490;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7763;RALN;CB;038490;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9199;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
C12943;RALN;CB;038490;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1905;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC12255;RALN;CB;038490;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P9049;RALN;CB;038490;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IC33;EPNE;DG;0D0097;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C7607;PRTN;CD;057000;1;1;0;0;1;2;0;0;0;0;0;0;0;0;1;1
C4385;PRTN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10968;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6956;PRTN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1934;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
IP11021;PRTN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
IC11008;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C12472;PRTN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5507;PRTN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N11066;PRTN;CD;057000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IR11065;PRTN;CD;057000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
RS9830;PRTN;CD;057000;69;78;0;0;2;7;0;0;0;0;0;0;0;0;0;0
C6229;PRTN;CD;057000;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ES183;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
IP11000;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C12341;PRTN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3125;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
CS10971;PRTN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2425;PRTN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C513;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C985;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C12480;PRTN;CD;057000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7423;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
RS9830;PRTN;CD;057000;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
C1928;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
N10881;PRTN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N10879;PRTN;CD;057000;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C12482;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
N10883;PRTN;CD;057000;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C2855;PRTN;CD;057000;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
N10882;PRTN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IP11052;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7918;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP13019;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CS11045;PRTN;CD;057000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N10878;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
N10885;PRTN;CD;057000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4734;PRTN;CD;057000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
N10873;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
N10877;PRTN;CD;057000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5294;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1125;PRTN;CD;057000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5087;PRTN;CD;057000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6000;PRTN;CD;057000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5317;PRTN;CD;057000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
P9101;RALN;DI;0D0164;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10767;RALN;DI;0D0164;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6051;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
N8736;RALN;DI;0D0164;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC11864;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
P9097;RALN;DI;0D0164;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
P10790;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6884;RALN;DI;0D0164;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8277;RALN;DI;0D0164;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1701;RALN;DI;0D0164;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA124;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
D8354;RALN;DI;0D0164;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3162;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
P9104;RALN;DI;0D0164;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9124;RALN;DI;0D0164;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2511;RALN;DI;0D0164;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CS10247;RALN;DI;0D0164;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER11087;RALN;DI;0D0164;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3333;RALN;DI;0D0164;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC14080;RALN;DI;0D0164;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5340;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C4274;RALN;DI;0D0164;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5265;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7484;RALN;DI;0D0164;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C628;RALN;DI;0D0164;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ES10898;RALN;DI;0D0164;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3842;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2731;RALN;DI;0D0164;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
ER11845;RALN;DI;0D0164;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3203;RALN;DI;0D0164;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N11084;RALN;DI;0D0164;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9098;RALN;DI;0D0164;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
