ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;FASCIA7_UOMINI;FASCIA8_UOMINI;FASCIA9_UOMINI;FASCIA10_UOMINI;FASCIA11_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE;FASCIA7_DONNE;FASCIA8_DONNE;FASCIA9_DONNE;FASCIA10_DONNE;FASCIA11_DONNE
U10515;SSNA;SI;S14S52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U10515;SSNA;SI;S18863;0;2;4;1;1;0;0;0;0;0;0;0;0;2;4;10;11;5;4;0;0;0;0;0
U10515;SSNA;ST;S16021;21;6;4;2;6;8;9;0;0;0;0;0;36;20;11;3;13;21;19;0;0;0;0;0
U10515;SSNA;LT;T18868;0;4;2;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
U10515;SSNA;LA;A11030;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
U10515;SSNA;LT;T13059;15;8;4;5;10;8;0;0;0;0;0;0;12;6;13;9;8;6;0;0;0;0;0;0
U10515;SSNA;LT;T14S59;0;21;4;2;4;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0
U10515;SSNA;LA;A12017;3;10;1;0;1;0;0;0;0;0;0;0;4;25;3;3;2;4;0;0;0;0;0;0
U10515;SSNA;LT;T11008;0;1;0;7;0;4;0;0;0;0;0;0;0;0;0;4;7;13;0;0;0;0;0;0
U10515;SSNA;SI;S16020;63;36;14;3;30;31;28;0;0;0;0;0;232;114;58;34;181;251;242;0;0;0;0;0
U10515;SSNA;LA;A16028;12;4;3;2;1;3;1;0;0;0;0;0;14;19;12;11;13;29;4;0;0;0;0;0
U10515;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0
U10515;SSNA;LA;A14005;11;20;4;2;1;3;0;0;0;0;0;0;37;85;9;16;10;21;0;0;0;0;0;0
U10515;SSNA;LA;A13870;1;4;2;3;1;1;0;0;0;0;0;0;0;15;7;10;13;7;0;0;0;0;0;0
U10515;SSNA;SF;S16019;7;4;1;0;7;2;1;0;0;0;0;0;28;28;8;2;22;23;16;0;0;0;0;0
U10515;SSNA;SV;S16022;9;1;0;1;2;4;8;0;0;0;0;0;9;4;2;1;4;6;4;0;0;0;0;0
U10515;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10515;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10515;SSNA;ST;S18864;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
U10515;SSNA;SF;S14S51;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;5;1;0;0;0;0;0;0;0
U10515;SSNA;LT;T14063;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U10515;SSNA;LT;T16024;0;0;0;0;0;1;0;0;0;0;0;0;1;4;0;1;4;2;3;0;0;0;0;0
U10515;SSNA;LT;T12057;11;32;2;1;2;2;0;0;0;0;0;0;2;21;3;2;1;4;0;0;0;0;0;0
U10515;SSNA;LT;T14007;3;2;0;1;3;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
U10515;SSNA;LA;A18869;0;3;3;1;1;2;1;0;0;0;0;0;2;5;6;6;4;2;1;0;0;0;0;0
U10515;SSNA;SF;S18866;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
U10515;SSNA;LT;T16026;8;4;5;0;3;2;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0
CV14339;AFAM;AR;012118;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CV14339;AFAM;EP;013504;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CV14339;AFAM;PA;012117;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;0;0;0;0;0;0
CV14339;AFAM;AR;011124;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
CV14339;AFAM;PD;018PD1;12;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
CV14339;AFAM;PA;011121;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;6;3;0;0;0;0;0;0;0
CV14339;AFAM;PR;018P01;12;0;8;2;15;3;5;0;0;0;0;0;2;3;5;3;8;5;4;0;0;0;0;0
CV14339;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
J8628;SSNA;SI;S18863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
J8628;SSNA;LT;T14007;5;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
J8628;SSNA;ST;S18864;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0
J8628;SSNA;SI;S16020;1;0;1;1;1;0;4;0;0;0;0;0;148;44;21;30;16;36;522;0;0;0;0;0
J8628;SSNA;LP;PSP872;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
J8628;SSNA;LT;T12057;1;4;0;4;0;11;0;0;0;0;0;0;0;0;0;1;0;11;0;0;0;0;0;0
J8628;SSNA;LA;A13870;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;7;0;0;0;0;0;0
J8628;SSNA;ST;S16021;4;1;0;5;2;1;37;0;0;0;0;0;18;0;0;7;3;4;39;0;0;0;0;0
J8628;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
J8628;SSNA;LA;A18869;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
J8628;SSNA;LA;A14005;3;0;0;0;0;4;0;0;0;0;0;0;8;1;0;0;0;22;0;0;0;0;0;0
J8628;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0
J8628;SSNA;LT;T18868;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8628;SSNA;LP;P16006;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8628;SSNA;LT;T13660;7;2;3;9;0;6;0;0;0;0;0;0;45;20;7;40;3;36;0;0;0;0;0;0
J8628;SSNA;SF;S16019;1;0;1;0;1;0;1;0;0;0;0;0;7;6;0;2;0;2;7;0;0;0;0;0
J8628;SSNA;RR;N16695;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;3;0;0;4;0;0;0;0;0
J8628;SSNA;RR;N18694;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;16;0;0;0;0;0
J8628;SSNA;LT;T11008;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0
J8628;SSNA;LA;A11030;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J8628;SSNA;LT;T13059;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
J8628;SSNA;LT;T16026;0;0;0;0;0;1;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
J8628;SSNA;LT;T14063;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
J8628;SSNA;LT;T14S59;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8628;SSNA;LA;A12017;4;1;1;2;0;0;0;0;0;0;0;0;3;0;4;29;1;4;0;0;0;0;0;0
J8628;SSNA;LA;A16028;3;0;0;0;0;0;2;0;0;0;0;0;10;1;0;0;0;0;10;0;0;0;0;0
J8628;SSNA;LT;T12058;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
U9474;SSNA;LT;T14063;4;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9474;SSNA;LA;A16028;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;1;0;4;0;0;0;0;0;0
U9474;SSNA;LT;T14S59;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U9474;SSNA;SI;S18863;0;1;1;2;0;0;0;0;0;0;0;0;0;4;10;11;0;0;0;0;0;0;0;0
U9474;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0
U9474;SSNA;LT;T14007;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9474;SSNA;SV;S18865;0;0;0;4;0;0;0;0;0;0;0;0;0;1;2;6;0;0;0;0;0;0;0;0
U9474;SSNA;LT;T13660;20;12;6;1;0;1;0;0;0;0;0;0;80;38;55;2;8;2;0;0;0;0;0;0
U9474;SSNA;LT;T12057;9;4;4;1;0;0;0;0;0;0;0;0;8;2;3;0;2;0;0;0;0;0;0;0
U9474;SSNA;ST;S18864;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9474;SSNA;LA;A14005;11;2;0;1;0;0;0;0;0;0;0;0;16;8;2;0;0;0;0;0;0;0;0;0
U9474;SSNA;SF;S16019;17;5;4;2;0;0;0;0;0;0;0;0;87;17;28;6;6;2;2;0;0;0;0;0
U9474;SSNA;LA;A18869;24;7;4;2;1;0;0;0;0;0;0;0;47;21;7;18;5;6;0;0;0;0;0;0
U9474;SSNA;LT;T18868;0;2;1;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0
U9474;SSNA;ST;S16021;20;3;4;0;4;0;0;0;0;0;0;0;24;5;13;2;9;2;0;0;0;0;0;0
U9474;SSNA;LT;T00062;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9474;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;2;3;0;0;0;0;0;0;0
U9474;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U9474;SSNA;LT;T13059;4;0;3;3;2;2;0;0;0;0;0;0;1;0;4;7;3;0;0;0;0;0;0;0
U9474;SSNA;RR;N16695;6;7;0;0;2;0;0;0;0;0;0;0;31;23;14;4;15;4;0;0;0;0;0;0
U9474;SSNA;RR;N18694;0;0;3;3;0;0;0;0;0;0;0;0;0;3;3;9;3;3;2;0;0;0;0;0
U9474;SSNA;LT;T11008;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
U9474;SSNA;SI;S16020;129;27;25;14;19;3;0;0;0;0;0;0;311;76;149;61;218;9;3;0;0;0;0;0
U9474;SSNA;LT;T16026;10;13;2;1;0;0;0;0;0;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0
U9474;SSNA;SV;S16022;10;2;11;2;8;0;0;0;0;0;0;0;34;3;7;2;20;2;0;0;0;0;0;0
U9474;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
U12359;SSNA;LT;T13660;46;16;9;0;0;1;0;0;0;0;0;0;119;70;55;1;4;13;0;0;0;0;0;0
U12359;SSNA;SI;S16020;61;31;24;2;2;23;20;0;0;0;0;0;237;168;112;20;48;161;410;0;0;0;0;0
U12359;SSNA;SV;S16022;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
U12359;SSNA;LA;A16028;6;1;0;2;2;0;2;0;0;0;0;0;15;0;7;4;8;3;1;0;0;0;0;0
U12359;SSNA;LT;T13059;5;1;5;9;1;11;0;0;0;0;0;0;0;5;5;0;1;4;0;0;0;0;0;0
U12359;SSNA;LT;T16026;6;1;1;0;0;0;1;0;0;0;0;0;5;2;0;1;0;0;0;0;0;0;0;0
U12359;SSNA;LA;A12017;8;0;2;0;0;0;0;0;0;0;0;0;11;10;1;2;2;4;0;0;0;0;0;0
U12359;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U12359;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U12359;SSNA;LT;T14007;3;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
U12359;SSNA;LA;A11030;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U12359;SSNA;ST;S16021;18;12;3;1;2;5;9;0;0;0;0;0;21;22;18;2;1;19;29;0;0;0;0;0
U12359;SSNA;LA;A14005;25;0;3;0;0;0;0;0;0;0;0;0;90;11;33;23;17;9;0;0;0;0;0;0
U12359;SSNA;SF;S16019;5;5;1;0;0;2;5;0;0;0;0;0;21;15;11;0;5;23;19;0;0;0;0;0
U12359;SSNA;LA;A18869;1;0;0;0;0;0;0;0;0;0;0;0;2;0;5;1;1;0;0;0;0;0;0;0
U12359;SSNA;LT;T14063;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12359;SSNA;SF;S14S51;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
U12359;SSNA;LT;T18868;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12359;SSNA;LT;T12058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U12359;SSNA;SI;S18863;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;3;8;1;3;0;0;0;0;0
U12359;SSNA;LT;T14S59;0;0;6;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
U12359;SSNA;LA;A13870;4;0;2;0;0;1;0;0;0;0;0;0;5;7;15;1;0;24;0;0;0;0;0;0
U12359;SSNA;LT;T12057;5;3;2;0;0;2;0;0;0;0;0;0;2;10;15;1;0;2;0;0;0;0;0;0
U12359;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
U12359;SSNA;LT;T11008;8;3;0;0;0;5;0;0;0;0;0;0;5;2;0;0;2;32;0;0;0;0;0;0
U12359;SSNA;LT;T16024;0;0;0;0;0;0;2;0;0;0;0;0;9;1;4;0;0;5;8;0;0;0;0;0
U12357;SSNA;LT;T11008;2;0;1;0;0;8;0;0;0;0;0;0;0;3;4;1;0;30;0;0;0;0;0;0
U12357;SSNA;LA;A12017;2;0;2;0;0;4;0;0;0;0;0;0;4;5;1;3;1;24;0;0;0;0;0;0
U12357;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
U12357;SSNA;LT;T13059;8;2;1;3;4;18;0;0;0;0;0;0;1;1;1;0;0;9;0;0;0;0;0;0
U12357;SSNA;LT;T16024;0;0;0;1;0;0;1;0;0;0;0;0;3;2;1;1;2;0;9;0;0;0;0;0
U12357;SSNA;LT;T14007;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12357;SSNA;LA;A11030;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12357;SSNA;ST;S16021;11;5;5;0;4;2;1;0;0;0;0;0;28;9;9;8;7;16;19;0;0;0;0;0
U12357;SSNA;SF;S16019;3;3;1;1;1;0;6;0;0;0;0;0;12;12;3;4;9;11;21;0;0;0;0;0
U12357;SSNA;LT;T14063;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
U12357;SSNA;ST;S18864;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U12357;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
U12357;SSNA;LA;A13870;5;1;1;1;0;2;0;0;0;0;0;0;20;12;5;9;8;13;0;0;0;0;0;0
U12357;SSNA;LT;T14S59;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12357;SSNA;LA;A18869;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0
U12357;SSNA;SI;S16020;53;17;14;12;17;24;14;0;0;0;0;0;224;81;69;54;91;181;224;0;0;0;0;0
U12357;SSNA;SV;S18865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
U12357;SSNA;LT;T18868;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12357;SSNA;SV;S16022;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0
U12357;SSNA;LT;T12057;4;5;0;0;1;11;0;0;0;0;0;0;8;3;2;0;2;7;0;0;0;0;0;0
U12357;SSNA;LT;T16026;1;2;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
U12357;SSNA;LT;T13660;13;16;7;1;2;2;0;0;0;0;0;0;52;28;32;16;5;29;0;0;0;0;0;0
U12357;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0
U12357;SSNA;LA;A16028;2;3;0;2;0;0;1;0;0;0;0;0;7;3;3;0;1;0;0;0;0;0;0;0
U12357;SSNA;SI;S18863;0;1;1;2;0;1;1;0;0;0;0;0;0;3;6;6;8;1;1;0;0;0;0;0
U12357;SSNA;LA;A14005;8;2;0;2;4;3;0;0;0;0;0;0;26;9;7;5;6;25;0;0;0;0;0;0
J8637;SSNA;LT;T13660;0;4;1;1;0;3;0;0;0;0;0;0;4;9;3;1;0;0;0;0;0;0;0;0
J8637;SSNA;LP;P16006;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8637;SSNA;LT;T12057;1;0;4;0;1;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
J8637;SSNA;SI;S16020;29;12;3;1;2;2;37;0;0;0;0;0;109;47;9;5;6;8;86;0;0;0;0;0
J8637;SSNA;SF;S16019;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0
J8637;SSNA;LT;T12058;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
J8637;SSNA;LT;T16024;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
J8637;SSNA;LA;A14005;3;0;0;0;0;7;0;0;0;0;0;0;6;2;6;0;2;5;0;0;0;0;0;0
J8637;SSNA;LT;T16026;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J8637;SSNA;ST;S18864;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0
J8637;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J8637;SSNA;LT;T14007;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8637;SSNA;SV;S16022;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
J8637;SSNA;LA;A13870;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
J8637;SSNA;SI;S18863;0;0;0;4;0;0;3;0;0;0;0;0;0;1;0;4;0;0;4;0;0;0;0;0
J8637;SSNA;LA;A12017;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
J8637;SSNA;ST;S16021;2;0;5;2;1;1;4;0;0;0;0;0;5;4;3;4;1;4;14;0;0;0;0;0
J8637;SSNA;LA;A16028;3;0;0;0;0;0;2;0;0;0;0;0;8;1;0;0;0;0;4;0;0;0;0;0
J8637;SSNA;LA;A11030;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
J8637;SSNA;LT;T11008;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;8;0;0;0;0;0;0
C7929;SCLA;DO;014646;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;6;28;38;4;0;0;0;0;0
IP10569;SSNA;LT;T16026;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IP10569;SSNA;ST;S18864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP10569;SSNA;LT;T14063;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
IP10569;SSNA;SF;S14S51;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
IP10569;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
IP10569;SSNA;LT;T12058;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;1;8;157;0;0;0;0;0;0
IP10569;SSNA;LA;A14005;4;1;0;3;2;3;0;0;0;0;0;0;6;6;1;9;1;6;0;0;0;0;0;0
IP10569;SSNA;SI;S18863;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0
IP10569;SSNA;SF;S16019;9;5;2;3;3;1;0;0;0;0;0;0;31;13;11;13;30;8;0;0;0;0;0;0
IP10569;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;4;0;0;0;0;0
IP10569;SSNA;SI;S16020;16;4;7;14;11;6;0;0;0;0;0;0;26;9;12;16;12;12;1;0;0;0;0;0
IP10569;SSNA;SF;S18866;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
IP10569;SSNA;LA;A18869;0;1;0;0;1;0;0;0;0;0;0;0;1;5;0;0;2;0;1;0;0;0;0;0
IP10569;SSNA;LT;T18867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
IP10569;SSNA;LA;A16028;0;3;0;0;0;2;1;0;0;0;0;0;3;3;1;3;1;0;3;0;0;0;0;0
IP10569;SSNA;LT;T14007;0;2;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10569;SSNA;LT;T18868;0;0;0;0;2;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0
IP10569;SSNA;LT;T13059;5;2;0;3;4;23;0;0;0;0;0;0;1;1;0;1;0;13;0;0;0;0;0;0
IP10569;SSNA;LA;A13870;0;0;0;0;0;3;0;0;0;0;0;0;1;2;0;2;0;11;0;0;0;0;0;0
IP10569;SSNA;LT;T12057;9;1;0;0;3;9;0;0;0;0;0;0;9;0;0;0;6;16;0;0;0;0;0;0
IP10569;SSNA;SI;S14S52;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10569;SSNA;LT;T13660;77;2;0;5;1;9;0;0;0;0;0;0;161;18;3;21;14;80;0;0;0;0;0;0
IP10569;SSNA;ST;S16021;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0
AC14368;AFAM;PA;011121;2;0;0;0;0;1;0;0;0;0;0;0;1;2;1;4;0;0;0;0;0;0;0;0
AC14368;AFAM;AR;013CDE;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
AC14368;AFAM;EP;013159;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AC14368;AFAM;PA;012117;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AC14368;AFAM;AR;011124;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
AC14368;AFAM;PR;018P01;23;10;4;8;0;4;0;0;0;0;0;0;14;6;4;2;1;2;1;0;0;0;0;0
AC14368;AFAM;AR;012118;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
U12374;SSNA;LA;A14005;5;0;1;1;0;2;0;0;0;0;0;0;17;2;3;15;19;52;0;0;0;0;0;0
U12374;SSNA;LA;A11030;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0
U12374;SSNA;SI;S16020;48;33;37;17;7;23;82;0;0;0;0;0;207;146;123;82;44;92;723;0;0;0;0;0
U12374;SSNA;ST;S16021;24;5;12;3;0;7;24;0;0;0;0;0;21;11;16;13;3;10;78;0;0;0;0;0
U12374;SSNA;LA;A18869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
U12374;SSNA;LT;T18867;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
U12374;SSNA;LT;T16026;1;1;1;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
U12374;SSNA;LT;T14S59;0;0;0;16;5;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
U12374;SSNA;ST;S18864;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U12374;SSNA;LT;T14063;1;1;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U12374;SSNA;LA;A13870;1;0;0;1;0;5;0;0;0;0;0;0;0;1;2;4;16;61;0;0;0;0;0;0
U12374;SSNA;LA;A12017;2;5;2;1;0;3;0;0;0;0;0;0;13;10;4;1;7;23;0;0;0;0;0;0
U12374;SSNA;LT;T14007;1;1;4;0;0;8;0;0;0;0;0;0;2;1;3;0;0;4;0;0;0;0;0;0
U12374;SSNA;LT;T16024;0;0;0;0;0;0;1;0;0;0;0;0;14;2;0;1;1;0;20;0;0;0;0;0
U12374;SSNA;SI;S18863;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;2;5;22;8;0;0;0;0;0
U12374;SSNA;SI;S14S52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
U12374;SSNA;LA;A16028;2;1;0;1;1;0;3;0;0;0;0;0;8;4;0;4;0;1;17;0;0;0;0;0
U12374;SSNA;SF;S18866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
U12374;SSNA;LT;T12057;3;0;1;0;0;14;0;0;0;0;0;0;0;0;0;13;7;49;0;0;0;0;0;0
U12374;SSNA;LP;P16006;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12374;SSNA;SI;S13052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
