ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
U9564;SSNA;ND;SV;0;0;0;0;3;1;0;0;0;0
C2146;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C2146;RALN;ND;CB;0;0;5;1;0;0;0;0;0;0
C2146;RALN;ND;CD;0;0;0;3;0;0;0;0;0;0
C1400;RALN;ND;CA;0;0;0;0;1;0;0;1;0;0
C1400;RALN;ND;CC;0;0;18;14;5;0;6;14;0;0
C1400;RALN;ND;CD;0;0;0;0;0;0;2;9;0;0
C1400;RALN;ND;CB;0;0;0;0;9;0;5;4;0;0
C7215;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C7215;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
C7215;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C5087;PRTN;NF;CB;0;0;0;0;1;0;0;0;0;0
C4975;RALN;ND;CC;0;0;2;1;2;3;0;0;0;0
C3373;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C3373;RALN;ND;CD;0;0;1;1;1;1;0;0;0;0
C3373;RALN;ND;CB;0;0;1;0;5;0;0;0;0;0
C3373;RALN;ND;CC;0;0;0;1;0;2;0;0;0;0
Q9131;UNIV;ND;CE;38;82;0;0;0;0;5;15;0;0
Q9131;UNIV;ND;CD;244;620;8;0;4;5;19;64;0;0
Q9131;UNIV;ND;CB;33;74;12;5;2;0;0;0;0;0
Q9131;UNIV;ND;CC;260;700;6;9;3;0;7;26;0;0
C2363;RALN;ND;CC;0;0;7;1;7;1;0;3;0;0
C2363;RALN;ND;CD;0;0;2;1;2;1;0;0;0;0
V9711;RALN;ND;CD;0;0;0;0;0;0;1;1;0;0
V9711;RALN;ND;CB;0;0;0;0;0;0;2;0;0;0
V9711;RALN;ND;CC;0;0;0;0;0;0;4;8;0;0
C358;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C358;RALN;ND;CD;0;0;0;0;0;2;0;2;0;0
C358;RALN;ND;CC;0;0;0;0;3;1;0;2;0;0
C1544;RALN;ND;CC;0;0;0;0;1;1;0;0;0;0
U10734;SSNA;ND;MD;0;0;219;148;180;90;0;0;0;0
U10734;SSNA;ND;MV;0;0;0;0;99;29;0;0;0;0
U10734;SSNA;ND;SV;0;0;8;0;29;5;0;0;0;0
U10734;SSNA;ND;LT;0;0;199;80;83;5;0;0;0;0
U10734;SSNA;ND;LA;0;0;5;1;0;0;0;0;0;0
U10734;SSNA;ND;SF;0;0;0;4;0;0;0;0;0;0
U10734;SSNA;ND;FM;0;0;0;0;4;6;0;0;0;0
U10734;SSNA;ND;ST;0;0;78;36;60;19;0;0;0;0
U10734;SSNA;ND;BI;0;0;8;12;8;12;0;0;0;0
U10734;SSNA;ND;SI;0;0;434;560;208;210;0;0;0;0
C6546;RALN;ND;CC;0;0;4;4;4;4;0;0;0;0
C6546;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C8233;REFR;SC;CC;0;0;0;0;0;0;0;3;0;0
C8233;REFR;SC;CB;0;0;0;0;0;0;0;1;0;0
C8233;REFR;SC;CD;0;0;0;0;0;0;1;0;0;0
C8233;REFR;SC;XA;0;0;2;1;0;0;0;0;0;0
C8233;REFR;SC;XB;0;0;0;0;0;0;1;0;0;0
C405;RALN;ND;CC;0;0;0;0;2;0;0;0;0;0
C405;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
U10742;SSNA;ND;MD;0;0;0;0;159;78;0;0;0;0
U10742;SSNA;ND;LT;0;0;161;109;45;9;0;0;0;0
U10742;SSNA;ND;LA;0;0;0;0;0;1;0;0;0;0
U10742;SSNA;ND;MV;0;0;0;0;13;1;0;0;0;0
U10742;SSNA;ND;FM;0;0;0;0;2;1;0;0;0;0
U10742;SSNA;ND;ST;0;0;36;26;35;18;0;0;0;0
U10742;SSNA;ND;SV;0;0;0;0;16;1;0;0;0;0
U10742;SSNA;ND;SI;0;0;342;192;115;35;0;0;0;0
C2494;REFR;SC;XA;0;0;1;0;0;0;0;0;0;0
C601;RALN;ND;CB;0;0;7;1;0;12;2;7;0;0
C601;RALN;ND;CA;0;0;0;8;0;0;0;1;0;0
C601;RALN;ND;CC;0;0;40;61;21;9;11;47;0;0
C601;RALN;ND;CD;0;0;2;2;4;2;7;22;0;0
C4846;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
C4846;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C5412;RALN;ND;CD;0;0;0;0;0;0;0;4;0;0
C5412;RALN;ND;CC;0;0;4;3;3;4;6;10;0;0
C5412;RALN;ND;CB;0;0;0;0;5;0;0;1;0;0
U9597;SSNA;ND;DA;0;1;0;0;0;0;0;0;0;0
U9597;SSNA;ND;BI;0;0;0;0;0;7;0;0;0;0
U9597;SSNA;ND;ST;2;1;0;0;14;14;0;0;0;0
U9597;SSNA;ND;FM;0;7;0;0;0;0;0;0;0;0
U9597;SSNA;ND;LT;11;16;0;6;15;17;0;0;0;0
U9597;SSNA;ND;SI;2;6;3;23;50;166;0;0;0;0
U9597;SSNA;ND;MV;12;6;0;0;7;5;0;0;0;0
U9597;SSNA;ND;LA;13;81;0;2;1;0;0;0;0;0
U9597;SSNA;ND;SV;11;5;0;0;15;6;0;0;0;0
U9597;SSNA;ND;SF;0;2;0;0;0;0;0;0;0;0
U9597;SSNA;ND;MD;2;1;0;0;84;78;0;0;0;0
C6761;RALN;ND;CC;0;0;0;1;1;0;0;0;0;0
C6761;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C6761;RALN;ND;CB;0;0;1;0;2;0;0;0;0;0
C5492;RALN;ND;CB;0;0;0;0;0;2;0;0;0;0
U9525;SSNA;ND;MD;3;12;0;0;52;83;0;0;0;0
U9525;SSNA;ND;FM;0;2;0;0;0;0;0;0;0;0
U9525;SSNA;ND;LA;16;34;2;3;0;0;0;0;0;0
U9525;SSNA;ND;SI;0;3;75;374;60;241;0;0;0;0
U9525;SSNA;ND;FI;1;0;0;0;0;0;0;0;0;0
U9525;SSNA;ND;CH;0;0;0;0;1;0;0;0;0;0
U9525;SSNA;ND;PL;0;1;0;0;0;0;0;0;0;0
U9525;SSNA;ND;PS;0;1;0;0;0;0;0;0;0;0
U9525;SSNA;ND;ST;0;2;18;35;11;27;0;0;0;0
U9525;SSNA;ND;DA;1;1;0;0;0;0;0;0;0;0
U9525;SSNA;ND;BI;0;3;0;0;1;9;0;0;0;0
U9525;SSNA;ND;LT;6;8;31;107;2;0;0;0;0;0
C3917;RALN;ND;CC;0;2;0;0;0;0;0;0;0;0
U10741;SSNA;ND;LT;0;0;107;77;27;6;0;0;0;0
U10741;SSNA;ND;SI;0;0;325;434;81;47;0;0;0;0
U10741;SSNA;ND;SF;0;0;4;11;0;0;0;0;0;0
U10741;SSNA;ND;PS;0;0;0;1;0;0;0;0;0;0
U10741;SSNA;ND;ST;0;0;40;43;31;24;0;0;0;0
U10741;SSNA;ND;MV;0;0;0;0;45;9;0;0;0;0
U10741;SSNA;ND;LA;0;0;0;3;0;0;0;0;0;0
U10741;SSNA;ND;FM;0;0;0;0;1;8;0;0;0;0
U10741;SSNA;ND;SV;0;0;0;0;15;1;0;0;0;0
U10741;SSNA;ND;MD;0;0;64;66;133;94;0;0;0;0
U10741;SSNA;ND;CH;0;0;0;0;0;2;0;0;0;0
U10741;SSNA;ND;BI;0;0;0;0;3;4;0;0;0;0
C7402;RALN;ND;CB;0;0;2;0;5;2;0;0;0;0
C7402;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C7402;RALN;ND;CA;0;0;0;0;0;0;2;0;0;0
C7402;RALN;ND;CC;0;0;13;15;1;0;0;0;0;0
C6878;RALN;ND;CC;1;1;0;0;1;0;0;0;0;0
C6878;RALN;ND;CD;1;1;0;0;0;0;0;0;0;0
C263;RALN;ND;CC;0;0;3;5;4;6;0;0;0;0
C263;RALN;ND;CB;0;0;0;0;2;1;0;0;0;0
C263;RALN;ND;CD;0;0;0;0;2;1;0;0;0;0
C7723;RALN;ND;CD;0;0;6;4;0;0;0;0;0;0
C7723;RALN;ND;CB;0;0;3;0;0;0;0;0;0;0
C7723;RALN;ND;CC;0;0;4;6;0;0;0;0;0;0
IP10655;RALN;ND;CD;0;0;0;8;0;0;0;4;0;0
IP10655;RALN;ND;CB;0;0;2;48;0;0;0;0;0;0
IP10655;RALN;ND;CC;0;0;0;0;0;0;0;2;0;0
C2289;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C2289;RALN;ND;CD;0;0;2;1;0;0;1;10;0;0
C2289;RALN;ND;CC;0;0;16;6;2;0;2;16;0;0
C864;RALN;ND;CA;0;0;0;1;0;0;0;0;0;0
C864;RALN;ND;CC;0;0;7;1;0;0;0;0;0;0
IP12500;RALN;ND;CB;0;0;9;101;0;0;0;0;0;0
IP12500;RALN;ND;CD;0;0;3;11;0;0;0;0;0;0
IP12500;RALN;ND;CC;0;0;0;7;0;0;0;0;0;0
C2771;RALN;ND;CD;0;0;0;0;0;0;0;3;0;0
C1190;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C1190;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C1190;RALN;ND;CC;0;0;0;0;0;0;1;3;0;0
OL12890;EPNE;ME;FU;0;0;0;0;0;0;9;22;0;0
OL12890;EPNE;ME;AT;0;0;0;0;0;0;8;10;0;0
R9193;RALN;ND;CA;0;0;2;0;4;0;25;18;0;0
R9193;RALN;ND;CB;0;0;20;1;33;6;98;115;0;0
R9193;RALN;ND;CC;0;0;146;8;200;22;400;428;0;0
R9193;RALN;ND;CD;0;0;1;1;18;8;568;571;0;0
C1231;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C1231;RALN;ND;CC;0;0;2;2;0;0;0;0;0;0
M8652;MNST;MM;OP;0;0;0;0;0;0;2;6;0;0
M8652;MNST;MM;RM;0;0;0;0;0;0;3;1;0;0
M8652;MNST;MM;AT;0;0;0;0;0;0;15;23;0;0
M8652;MNST;MM;FU;0;0;0;0;0;0;8;14;0;0
AG11801;MNST;MM;FU;9;18;0;0;0;0;56;108;0;0
AG11801;MNST;MM;AT;4;4;0;0;0;0;7;17;0;0
C3722;RALN;ND;CC;0;0;1;2;0;0;0;0;0;0
Q9188;UNIV;ND;CB;0;0;0;0;0;0;0;2;0;0
Q9188;UNIV;ND;CD;0;0;0;0;0;0;1;0;0;0
C4044;RALN;ND;CB;0;0;0;0;1;0;1;0;0;0
C4044;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C4044;RALN;ND;CC;0;0;0;0;1;1;1;1;0;0
C6934;RALN;ND;CD;0;0;0;0;1;0;0;0;0;0
C4076;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
C4076;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
AS11937;LS13;NF;LI;0;0;12;0;29;50;36;44;0;0
C2232;RALN;ND;CC;0;0;17;22;0;1;6;11;0;0
C2232;RALN;ND;CB;0;0;0;0;0;0;0;2;0;0
C2232;RALN;ND;CD;0;0;8;4;2;3;10;15;0;0
C7330;RALN;ND;CC;0;0;7;2;5;2;0;4;0;0
C7330;RALN;ND;CB;0;0;0;0;9;0;0;0;0;0
C7330;RALN;ND;CD;0;0;2;1;0;0;0;0;0;0
UC10638;RALN;ND;CD;0;0;8;3;0;0;9;32;0;0
UC10638;RALN;ND;CB;0;0;1;0;0;0;0;2;0;0
UC10638;RALN;ND;CC;0;0;26;14;0;0;4;12;0;0
C690;RALN;ND;CC;0;0;0;0;0;0;0;3;0;0
C690;RALN;ND;CB;0;0;0;0;0;0;1;0;0;0
IP11049;PRTN;NF;CD;0;6;0;2;0;1;0;0;0;0
IP11049;PRTN;NF;CB;1;0;12;86;2;0;0;0;0;0
IP11049;PRTN;NF;VD;0;1;0;0;0;0;0;0;0;0
IP11049;PRTN;NF;CC;0;9;1;26;0;0;0;0;0;0
U9534;SSNA;ND;FI;0;0;0;0;5;2;0;0;0;0
U9534;SSNA;ND;DA;15;0;0;0;0;0;0;0;0;0
U9534;SSNA;ND;MO;0;0;0;0;2;1;0;0;0;0
U9534;SSNA;ND;FM;0;2;0;0;2;12;0;0;0;0
U9534;SSNA;ND;DP;0;1;0;0;0;0;0;0;0;0
U9534;SSNA;ND;LT;0;32;125;476;40;9;0;0;0;0
U9534;SSNA;ND;BI;0;0;2;4;3;14;0;0;0;0
U9534;SSNA;ND;PS;0;0;0;0;1;1;0;0;0;0
U9534;SSNA;ND;MD;0;2;278;293;334;353;0;0;0;0
U9534;SSNA;ND;SI;4;13;404;1143;131;249;0;0;0;0
U9534;SSNA;ND;DT;9;0;0;0;0;0;0;0;0;0
U9534;SSNA;ND;LA;0;94;1;5;0;0;0;0;0;0
U9534;SSNA;ND;SF;0;1;0;0;0;0;0;0;0;0
U9534;SSNA;ND;ST;0;0;102;198;83;132;0;0;0;0
U9534;SSNA;ND;SV;0;0;0;0;0;3;0;0;0;0
P9112;RALN;ND;CB;0;0;0;0;0;0;3;0;0;0
P9112;RALN;ND;CD;0;0;0;0;0;0;22;12;0;0
P9112;RALN;ND;CC;0;0;0;0;0;0;7;10;0;0
U11804;SSNA;ND;ST;0;0;53;68;28;23;0;0;0;0
U11804;SSNA;ND;SF;0;0;0;0;0;1;0;0;0;0
U11804;SSNA;ND;LT;0;0;69;203;50;16;0;0;0;0
U11804;SSNA;ND;SV;0;0;40;12;45;14;0;0;0;0
U11804;SSNA;ND;SI;0;0;284;752;165;324;0;0;0;0
U11804;SSNA;ND;MV;0;0;0;0;19;11;0;0;0;0
U11804;SSNA;ND;MD;0;0;0;0;150;144;0;0;0;0
U11804;SSNA;ND;PS;0;0;0;0;1;0;0;0;0;0
U11804;SSNA;ND;BI;0;0;0;0;0;7;0;0;0;0
C3541;RALN;ND;CB;0;0;5;0;5;0;0;0;0;0
C3541;RALN;ND;CC;0;0;3;0;3;0;0;0;0;0
OC9815;MNST;MM;OP;0;0;0;0;0;0;509;1025;0;0
OC9815;MNST;MM;FU;0;0;0;0;0;0;23816;54051;0;0
OC9815;MNST;MM;AT;0;0;0;0;0;0;18690;38589;0;0
C4120;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
C4120;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C3155;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C6876;RALN;ND;CA;0;0;0;0;2;0;0;0;0;0
C6876;RALN;ND;CB;0;0;0;0;14;0;0;1;0;0
C6876;RALN;ND;CC;0;0;74;22;80;23;20;27;0;0
C6876;RALN;ND;CD;0;0;8;1;9;3;14;12;0;0
C672;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C672;RALN;ND;CC;0;0;1;2;0;0;0;0;0;0
C672;RALN;ND;CB;0;0;2;16;0;0;0;0;0;0
C4878;RALN;ND;CA;0;0;5;0;11;0;0;0;0;0
C4878;RALN;ND;CB;0;0;1;0;3;0;0;0;0;0
C4878;RALN;ND;CC;0;0;6;6;13;8;0;0;0;0
C4878;RALN;ND;CD;0;0;1;1;3;1;0;0;0;0
C7913;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C7913;RALN;ND;CB;0;0;0;2;6;0;0;0;0;0
C7239;RALN;ND;CC;0;0;4;1;0;0;0;0;0;0
C7239;RALN;ND;CA;0;0;2;0;0;0;0;0;0;0
C7239;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C2091;RALN;ND;CB;0;0;0;0;0;1;0;1;0;0
C2091;RALN;ND;CC;0;0;0;0;2;2;0;1;0;0
PA11817;RALN;ND;CC;0;0;1;1;2;3;0;0;0;0
PA11817;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
PA11817;RALN;ND;CD;0;0;0;0;5;4;0;0;0;0
C4082;RALN;ND;CC;0;0;3;0;0;3;0;0;0;0
C4272;RALN;ND;CD;0;0;0;0;0;0;1;0;0;0
C4272;RALN;ND;CC;0;0;1;2;0;0;0;1;0;0
C5700;RALN;ND;CC;0;0;4;1;0;1;0;0;0;0
IR8598;ERIC;ND;TC;0;0;0;0;0;0;2;5;0;0
IR8598;ERIC;ND;5L;0;1;0;0;2;0;1;1;0;0
IR8598;ERIC;ND;4L;0;0;0;0;0;0;1;0;0;0
IR8598;ERIC;ND;6L;1;0;4;2;3;1;1;2;0;0
IR8598;ERIC;ND;7L;0;1;0;0;0;0;1;3;0;0
IR8598;ERIC;ND;RI;0;0;0;0;0;0;6;10;0;0
P9097;RALN;ND;CC;0;0;11;3;4;0;0;4;0;0
P9097;RALN;ND;CB;0;0;0;2;26;5;0;2;0;0
P9097;RALN;ND;CD;0;0;8;1;5;2;2;10;0;0
AC14376;AFAM;AT;PA;0;0;18;9;0;0;0;0;0;0
C3934;RALN;ND;CB;0;0;1;1;0;0;1;0;0;0
C3934;RALN;ND;CC;0;0;1;0;0;0;0;4;0;0
C3934;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
U11894;SSNA;ND;ST;0;0;209;326;178;220;0;1;0;0
U11894;SSNA;ND;SV;0;0;37;60;80;94;2;0;0;0
U11894;SSNA;ND;DA;0;0;0;0;0;0;1;4;0;0
U11894;SSNA;ND;DT;0;0;0;0;0;1;2;4;0;0
U11894;SSNA;ND;DP;0;0;0;0;1;0;1;0;0;0
U11894;SSNA;ND;SF;0;0;7;71;0;0;1;0;0;0
U11894;SSNA;ND;LA;0;0;27;98;0;0;34;226;0;0
U11894;SSNA;ND;LT;0;0;586;1355;252;41;24;36;0;0
U11894;SSNA;ND;PS;0;0;1;1;2;5;0;0;0;0
U11894;SSNA;ND;BI;0;0;1;3;6;32;0;3;0;0
U11894;SSNA;ND;SI;0;0;1113;4167;464;1054;0;11;0;0
U11894;SSNA;ND;FI;0;0;0;0;1;0;0;0;0;0
U11894;SSNA;ND;FM;0;0;1;3;8;19;0;3;0;0
U11894;SSNA;ND;PL;0;0;3;12;0;0;0;3;0;0
U11894;SSNA;ND;MV;0;0;0;0;39;44;1;1;0;0
U11894;SSNA;ND;MD;0;0;516;689;625;633;0;6;0;0
C350;RALN;ND;CD;0;0;8;0;2;1;9;39;0;0
C350;RALN;ND;CB;0;0;2;11;26;0;3;5;0;0
C350;RALN;ND;CA;0;0;0;0;1;0;0;1;0;0
C350;RALN;ND;CC;0;0;31;45;11;1;18;42;0;0
CS14143;RALN;ND;CD;0;0;0;0;0;4;1;0;0;0
U10746;SSNA;ND;BI;0;0;0;8;0;2;0;0;0;0
U10746;SSNA;ND;MD;0;0;226;195;211;163;0;0;0;0
U10746;SSNA;ND;MV;0;0;27;4;45;5;0;0;0;0
U10746;SSNA;ND;LA;0;0;136;169;0;0;0;0;0;0
U10746;SSNA;ND;SF;0;0;16;24;0;0;0;0;0;0
U10746;SSNA;ND;LT;0;0;285;195;34;5;0;0;0;0
U10746;SSNA;ND;SV;0;0;53;24;55;18;0;0;0;0
U10746;SSNA;ND;SI;0;0;399;402;169;98;0;0;0;0
U10746;SSNA;ND;PS;0;0;1;0;0;0;0;0;0;0
U10746;SSNA;ND;ST;0;0;53;48;33;14;0;0;0;0
C3307;RALN;ND;CC;0;0;3;1;0;0;0;0;0;0
OC9816;MNST;MM;FU;0;0;0;0;0;0;45;74;0;0
OC9816;MNST;MM;OP;0;0;0;0;0;0;7;21;0;0
OC9816;MNST;MM;AT;0;0;0;0;0;0;174;215;0;0
AG11871;AGID;1F;C2;0;0;0;0;0;0;10;12;0;0
AG11871;AGID;1F;C1;0;0;0;0;0;0;3;0;0;0
AG11871;AGID;1F;C3;0;0;0;0;0;0;41;38;0;0
IP10451;RALN;ND;CC;0;0;0;2;0;0;0;0;0;0
C7086;RALN;ND;CC;0;0;5;0;2;0;0;0;0;0
C7086;RALN;ND;CD;0;0;1;0;3;0;0;0;0;0
C2856;RALN;ND;CC;0;0;0;0;0;0;1;0;0;0
C7563;RALN;ND;CC;0;0;8;1;0;0;0;1;0;0
C7563;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C3290;RALN;ND;CC;0;0;2;1;0;0;0;0;0;0
C7582;RALN;ND;PC;0;0;0;0;2;0;0;0;0;0
C7582;RALN;ND;CC;0;0;8;0;8;0;0;0;0;0
C737;RALN;ND;CC;0;0;4;2;8;0;0;4;0;0
C737;RALN;ND;CD;0;0;0;0;0;0;1;1;0;0
C6719;RALN;ND;CB;0;0;0;0;5;1;0;0;0;0
C6719;RALN;ND;CD;0;0;1;0;3;1;0;0;0;0
C6719;RALN;ND;CC;0;0;3;3;5;5;0;0;0;0
C923;RALN;ND;CC;0;0;4;2;5;4;0;0;0;0
C2690;RALN;ND;CB;0;0;3;6;1;6;1;8;0;0
C2690;RALN;ND;CC;0;0;19;7;25;10;8;128;0;0
C2690;RALN;ND;CD;0;0;6;2;15;4;11;60;0;0
C3034;RALN;ND;CD;0;0;2;0;0;0;2;5;0;0
C3034;RALN;ND;CC;0;0;15;8;21;1;0;2;0;0
C3034;RALN;ND;CB;0;0;0;0;0;0;0;2;0;0
C5849;RALN;ND;CC;0;0;0;4;0;2;0;0;0;0
C5849;RALN;ND;CB;0;0;0;0;0;1;0;2;0;0
C3669;RALN;ND;CC;0;0;2;2;0;0;0;0;0;0
C7792;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C7792;RALN;ND;CC;0;0;3;1;2;0;0;0;0;0
C6419;RALN;ND;CC;0;0;0;0;0;0;0;1;0;0
C3889;RALN;ND;CC;0;1;2;0;0;0;0;0;0;0
C3889;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
P9070;RALN;ND;CD;0;0;2;1;0;0;0;0;0;0
P9070;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C1120;RALN;ND;CB;0;0;0;0;0;0;1;0;0;0
C1120;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
C1120;RALN;ND;CD;0;0;0;0;0;0;0;1;0;0
C2573;REFR;SC;CC;0;0;0;0;0;0;0;1;0;0
C2573;REFR;SC;XA;0;0;5;2;0;0;0;0;0;0
C2573;REFR;SC;CD;0;0;0;0;0;0;0;1;0;0
C2573;REFR;SC;XB;0;0;1;0;0;0;0;0;0;0
C3621;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C3621;RALN;ND;CC;0;0;4;2;1;0;0;0;0;0
C3621;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
U10852;SSNA;ND;MV;0;0;0;0;2;0;0;0;0;0
U10852;SSNA;ND;MD;0;0;3;1;71;33;0;0;0;0
U10852;SSNA;ND;BI;0;0;0;0;4;5;0;0;0;0
U10852;SSNA;ND;LT;0;0;68;32;7;6;0;0;0;0
U10852;SSNA;ND;LA;0;0;1;1;0;0;0;0;0;0
U10852;SSNA;ND;SF;0;0;0;1;0;0;0;0;0;0
U10852;SSNA;ND;ST;0;0;59;29;9;10;0;0;0;0
U10852;SSNA;ND;SI;0;0;357;451;45;24;0;0;0;0
U10852;SSNA;ND;SV;0;0;23;5;4;1;0;0;0;0
C5617;RALN;ND;CC;0;0;17;4;0;0;0;0;0;0
C5617;RALN;ND;CD;0;0;3;2;0;0;0;0;0;0
C927;RALN;ND;CB;0;0;4;0;4;1;0;0;0;0
C927;RALN;ND;CC;0;0;2;1;1;1;0;0;0;0
C927;RALN;ND;CA;0;0;1;1;1;2;0;0;0;0
C7813;RALN;ND;CB;0;0;0;3;0;3;0;0;0;0
C7813;RALN;ND;CC;0;0;2;3;0;1;0;0;0;0
P9109;RALN;ND;CA;0;0;1;0;0;0;0;0;0;0
P9109;RALN;ND;CC;0;0;7;0;9;0;0;0;0;0
P9109;RALN;ND;CD;0;0;4;0;7;0;0;0;0;0
P9109;RALN;ND;CB;0;0;25;3;26;2;0;0;0;0
U12848;SSNA;ND;LA;0;0;0;0;0;0;0;1;0;0
U12848;SSNA;ND;LT;0;0;0;0;0;0;1;0;0;0
C7118;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C7118;RALN;ND;CD;5;10;1;0;1;0;0;0;0;0
C7118;RALN;ND;CC;6;11;6;3;0;0;0;0;0;0
C6630;RALN;ND;CA;0;0;13;1;7;0;0;0;0;0
C6630;RALN;ND;CD;0;0;3;0;6;1;0;0;0;0
C6630;RALN;ND;CB;0;0;10;1;5;1;0;0;0;0
C6630;RALN;ND;CC;0;0;39;18;28;12;0;0;0;0
LS12198;LS13;NF;LI;0;0;0;0;4;6;0;0;0;0
C4920;RALN;ND;CB;0;0;0;0;8;0;1;0;0;0
C4920;RALN;ND;CC;0;0;14;8;8;1;0;2;0;0
C4920;RALN;ND;CD;0;0;2;1;1;4;1;1;0;0
LS11983;LS13;NF;LI;0;0;0;0;0;0;13;19;0;0
C2835;RALN;ND;CC;0;0;2;5;0;1;0;1;0;0
C2835;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C2474;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C2474;RALN;ND;CD;0;1;3;1;3;5;8;19;0;0
C2474;RALN;ND;CB;2;0;2;2;10;2;3;15;0;0
C2474;RALN;ND;CC;0;3;21;27;36;11;17;28;0;0
C5669;RALN;ND;CC;0;0;3;0;0;0;0;0;0;0
C5267;RALN;ND;CD;0;0;0;0;2;0;1;3;0;0
C5267;RALN;ND;CB;0;0;0;0;6;0;0;1;0;0
C5267;RALN;ND;CC;0;0;0;0;2;1;0;4;0;0
C416;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C416;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C416;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
ER10865;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
ER10865;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C338;RALN;ND;CC;0;1;5;0;0;0;0;6;0;0
C338;RALN;ND;CD;0;2;0;1;0;0;0;1;0;0
C338;RALN;ND;CB;0;0;0;0;0;0;0;1;0;0
Q9176;UNIV;ND;CC;0;0;0;0;2;0;5;14;0;0
Q9176;UNIV;ND;CD;0;0;0;0;0;0;2;24;0;0
Q9176;UNIV;ND;CE;0;0;0;0;0;0;3;5;0;0
Q9176;UNIV;ND;CB;0;0;0;0;0;0;4;5;0;0
U10621;SSNA;ND;LA;0;0;0;1;0;0;0;0;0;0
U10621;SSNA;ND;SV;0;0;0;0;16;3;0;0;0;0
U10621;SSNA;ND;LT;0;0;74;160;11;0;0;0;0;0
U10621;SSNA;ND;DP;0;0;0;0;0;1;0;0;0;0
U10621;SSNA;ND;ST;0;0;30;27;29;26;0;0;0;0
U10621;SSNA;ND;PS;0;0;0;0;0;1;0;0;0;0
U10621;SSNA;ND;FM;0;0;0;0;0;5;0;0;0;0
U10621;SSNA;ND;BI;0;0;0;0;4;13;0;0;0;0
U10621;SSNA;ND;SI;0;0;160;391;127;270;0;0;0;0
U10621;SSNA;ND;MD;0;0;0;0;150;98;0;0;0;0
U10621;SSNA;ND;MV;0;0;0;0;24;4;0;0;0;0
C2442;REFR;SC;CD;0;0;0;0;0;0;1;1;0;0
C2442;REFR;SC;XA;0;0;3;4;0;0;0;0;0;0
C2442;REFR;SC;CC;0;0;0;0;0;5;1;2;0;0
C4904;RALN;ND;CC;0;0;8;4;0;3;0;0;0;0
C4904;RALN;ND;CB;0;0;0;0;5;3;0;0;0;0
C4904;RALN;ND;CD;0;0;1;0;4;3;0;0;0;0
C6221;RALN;ND;CC;0;0;2;2;0;0;0;0;0;0
C6776;RALN;ND;CB;0;0;0;0;0;1;1;0;0;0
