ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
V14138;RALN;ND;CC;10;25;0;0;0;0;0;0;0;0
C5732;RALN;ND;CC;0;0;109;46;84;33;0;0;0;0
C5732;RALN;ND;CB;1;0;109;0;29;0;0;0;0;0
C5732;RALN;ND;CA;0;0;86;5;8;1;0;0;0;0
C5732;RALN;ND;CD;0;0;2;4;4;3;0;0;0;0
C3761;PRTN;NF;CC;0;0;0;0;2;0;0;0;0;0
C3761;PRTN;NF;CB;0;1;0;0;7;0;0;0;0;0
N8721;REVA;NF;CA;0;0;0;4;0;0;0;0;0;0
N8721;REVA;NF;CB;0;0;0;39;0;17;0;0;0;0
N8721;REVA;NF;CD;0;0;0;1;0;0;0;0;0;0
C8294;RALN;ND;CC;0;0;1;1;0;1;0;0;0;0
C8294;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
M10756;MNST;MM;2A;1223;1254;0;0;0;0;0;0;0;0
M10756;MNST;MM;1A;142;68;0;0;0;0;0;0;0;0
M10756;MNST;MM;3A;1001;546;0;0;0;0;0;0;0;0
C4275;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C6776;RALN;ND;CC;2;4;5;4;0;1;0;0;0;0
C6776;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C6776;RALN;ND;CD;1;1;0;1;0;0;0;0;0;0
C2889;RALN;ND;CC;0;0;1;0;0;0;0;0;0;0
C2889;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
IP10537;RALN;ND;CD;0;6;1;2;0;0;0;0;0;0
IP10537;RALN;ND;CB;0;1;1;28;1;9;0;0;0;0
IP10537;RALN;ND;CC;1;4;0;0;0;0;0;0;0;0
C6399;RALN;ND;CB;3;14;0;0;0;0;0;0;0;0
C6399;RALN;ND;CC;12;42;0;0;0;0;0;0;0;0
C6399;RALN;ND;CA;0;1;0;0;0;0;0;0;0;0
C6399;RALN;ND;CD;12;21;0;0;0;0;0;0;0;0
C512;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C512;RALN;ND;CC;4;9;4;1;6;0;0;0;0;0
C512;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C1702;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C1702;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C1234;RALN;ND;CB;0;0;2;0;9;0;0;0;0;0
C1234;RALN;ND;CD;0;0;1;0;3;0;0;0;0;0
C1234;RALN;ND;CC;0;0;6;2;2;0;0;0;0;0
C1417;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C1417;RALN;ND;CC;0;0;0;0;0;1;0;0;0;0
CM9058;RALN;ND;PC;4;0;0;0;0;0;0;0;0;0
CM9058;RALN;ND;CA;1;0;0;0;0;0;0;0;0;0
CM9058;RALN;ND;CC;46;48;22;14;10;2;0;0;0;0
CM9058;RALN;ND;CD;40;51;6;0;1;2;0;0;0;0
CM9058;RALN;ND;CB;42;40;5;0;16;0;0;0;0;0
LS8525;LS13;NF;LI;24;31;0;0;0;0;0;0;0;0
D8385;EN60;ND;LI;4;10;0;0;1;2;0;0;0;0
C7641;RALN;ND;CC;0;0;5;2;0;3;0;0;0;0
AA14023;ENAC;ND;AA;6;2;0;0;0;0;0;0;0;0
AA14023;ENAC;ND;AB;32;17;0;0;0;0;0;0;0;0
AA14023;ENAC;ND;1P;40;7;0;0;0;0;0;0;0;0
AA14023;ENAC;ND;AC;55;21;0;0;0;0;0;0;0;0
AA14023;ENAC;ND;2P;1;0;0;0;0;0;0;0;0;0
C4353;PRTN;NF;CD;0;2;0;0;0;0;0;0;0;0
AB11886;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
AB11886;RALN;ND;CD;2;2;0;0;0;0;0;0;0;0
CS11071;RALN;ND;CD;2;3;0;0;0;0;0;0;0;0
CS11071;RALN;ND;CC;1;0;0;0;0;0;0;0;0;0
IC12422;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C8150;RALN;ND;CC;35;94;23;25;21;14;0;0;0;0
C8150;RALN;ND;CB;7;23;3;2;3;0;0;0;0;0
C8150;RALN;ND;CD;16;49;2;2;3;2;0;0;0;0
C8150;RALN;ND;CA;1;5;5;6;10;2;0;0;0;0
C739;RALN;ND;CD;0;0;1;0;0;3;0;0;0;0
C739;RALN;ND;CB;0;0;0;0;0;3;0;0;0;0
C739;RALN;ND;CC;0;0;7;3;3;1;0;0;0;0
C8158;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C8158;RALN;ND;CA;0;0;0;0;1;0;0;0;0;0
C8158;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
C8158;RALN;ND;CC;0;0;5;0;7;1;0;0;0;0
CS11807;RALN;ND;CB;0;3;0;0;0;0;0;0;0;0
CS11807;RALN;ND;CC;1;4;0;0;0;0;0;0;0;0
CS11807;RALN;ND;CD;10;20;0;0;0;0;0;0;0;0
C8139;PRBZ;NF;CB;0;0;11;0;11;0;0;0;0;0
C8139;PRBZ;NF;CC;0;0;1;0;1;0;0;0;0;0
C4338;RALN;ND;CC;0;1;7;7;4;0;0;0;0;0
C4338;RALN;ND;CB;0;0;0;0;7;0;0;0;0;0
C4338;RALN;ND;CD;0;0;1;0;2;0;0;0;0;0
C278;RALN;ND;CD;5;2;1;0;0;0;0;0;0;0
C278;RALN;ND;CA;0;1;0;0;0;0;0;0;0;0
C278;RALN;ND;CB;6;1;0;0;1;0;0;0;0;0
C278;RALN;ND;CC;4;6;7;7;0;1;0;0;0;0
C7120;RALN;ND;CA;0;1;0;4;0;0;0;0;0;0
C7120;RALN;ND;CD;7;5;0;0;0;0;0;0;0;0
C7120;RALN;ND;CB;17;68;36;11;23;10;0;0;0;0
C7120;RALN;ND;CC;28;21;79;29;77;29;0;0;0;0
N12516;REFR;SC;CB;0;1;0;0;0;0;0;0;0;0
N12516;REFR;SC;CC;2;10;0;0;0;0;0;0;0;0
C7967;RALN;ND;CC;18;79;32;35;15;4;0;0;0;0
C7967;RALN;ND;CD;14;44;5;1;1;1;0;0;0;0
C7967;RALN;ND;CB;7;29;2;3;8;0;0;0;0;0
C2212;RALN;ND;CD;1;1;0;0;0;0;0;0;0;0
C2212;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C2464;RALN;ND;CC;0;6;0;0;0;0;0;0;0;0
C2464;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C2464;RALN;ND;CD;1;2;0;0;0;0;0;0;0;0
C7424;PRBZ;NF;CB;0;0;2;0;2;0;0;0;0;0
OR13579;EPNE;ME;AB;0;1;0;0;0;0;0;0;0;0
D8342;RALN;ND;CC;8;21;0;0;0;0;0;0;0;0
D8342;RALN;ND;CB;1;2;0;0;2;1;0;0;0;0
D8342;RALN;ND;CD;24;30;0;0;0;0;0;0;0;0
IP11000;PRTN;NF;CC;0;0;4;6;0;0;0;0;0;0
IP11000;PRTN;NF;CB;0;0;3;31;0;0;0;0;0;0
C1470;RALN;ND;CC;0;0;18;1;25;9;0;0;0;0
C1470;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C1470;RALN;ND;CD;0;0;1;1;1;0;0;0;0;0
C6461;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C6461;RALN;ND;CC;0;2;6;4;2;2;0;0;0;0
C6461;RALN;ND;CD;0;1;2;0;0;0;0;0;0;0
C4082;RALN;ND;CC;2;8;0;0;0;0;0;0;0;0
C4082;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C5358;RALN;ND;CC;0;4;2;2;0;3;0;0;0;0
C5358;RALN;ND;CB;0;2;0;0;0;1;0;0;0;0
C5358;RALN;ND;CD;1;1;0;1;2;0;0;0;0;0
C210;RALN;ND;CC;0;0;13;6;3;2;0;0;0;0
C210;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C210;RALN;ND;CD;0;0;3;2;2;1;0;0;0;0
C3731;RALN;ND;CB;1;11;0;1;12;0;0;0;0;0
C3731;RALN;ND;CD;4;10;1;0;3;0;0;0;0;0
C3731;RALN;ND;CC;7;16;7;3;10;1;0;0;0;0
C2232;RALN;ND;CC;5;15;19;19;0;1;0;0;0;0
C2232;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C2232;RALN;ND;CD;9;22;7;4;1;1;0;0;0;0
CS10333;REFR;SC;CC;0;1;0;0;0;0;0;0;0;0
C3349;RALN;ND;CB;1;0;0;0;0;0;0;0;0;0
C3349;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C3349;RALN;ND;CC;1;3;0;0;0;0;0;0;0;0
C4597;RALN;ND;CC;0;0;2;0;1;0;0;0;0;0
C4597;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C5700;RALN;ND;CC;0;0;4;1;0;1;0;0;0;0
C12746;RALN;ND;CC;0;0;4;3;0;0;0;0;0;0
LS11969;LS13;NF;LI;76;122;12;3;3;0;0;0;0;0
C12759;RALN;ND;CC;0;0;1;2;0;1;0;0;0;0
C12759;RALN;ND;CB;0;0;0;0;10;0;0;0;0;0
C12759;RALN;ND;CD;0;0;1;2;1;1;0;0;0;0
IP11018;PRTN;NF;CB;0;0;1;40;0;20;0;0;0;0
IP11018;PRTN;NF;CC;0;0;0;12;0;0;0;0;0;0
C4317;RALN;ND;CC;2;4;3;3;5;4;0;0;0;0
C4317;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C4317;RALN;ND;CB;0;1;0;0;2;1;0;0;0;0
C385;RALN;ND;CB;0;2;0;0;0;1;0;0;0;0
C385;RALN;ND;CC;5;2;6;5;0;17;0;0;0;0
C385;RALN;ND;CD;0;6;0;0;1;0;0;0;0;0
CV14375;AFAM;AT;EP;1;1;0;0;0;0;0;0;0;0
CV14375;AFAM;AT;PR;5;2;0;0;0;0;0;0;0;0
CV14375;AFAM;AT;PA;5;5;5;7;0;0;0;0;0;0
C1145;RALN;ND;CB;2;6;0;2;7;0;0;0;0;0
C1145;RALN;ND;CD;22;10;6;0;10;0;0;0;0;0
C1145;RALN;ND;CC;23;26;38;31;50;29;0;0;0;0
C1145;RALN;ND;CA;2;2;8;0;9;0;0;0;0;0
C1051;RALN;ND;CB;1;0;0;0;5;0;0;0;0;0
C3423;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
P9069;RALN;ND;CC;11;16;10;3;14;4;0;0;0;0
P9069;RALN;ND;CB;4;5;0;0;20;2;0;0;0;0
P9069;RALN;ND;CD;9;23;3;0;7;0;0;0;0;0
C1485;RALN;ND;CC;0;0;15;2;15;3;0;0;0;0
C1485;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C12278;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C12278;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C6819;RALN;ND;CA;0;0;0;0;6;0;0;0;0;0
C6819;RALN;ND;CC;0;0;4;0;4;1;0;0;0;0
C6819;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
V9774;RALN;ND;CA;1;0;0;0;0;0;0;0;0;0
V9774;RALN;ND;CB;5;9;0;0;0;0;0;0;0;0
V9774;RALN;ND;CC;8;17;0;0;0;0;0;0;0;0
V9774;RALN;ND;CD;0;7;0;0;0;0;0;0;0;0
UC10005;RALN;ND;CD;0;0;3;0;0;0;0;0;0;0
UC10005;RALN;ND;CC;0;0;10;3;0;0;0;0;0;0
C1005;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
C1005;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C1005;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C3617;RALN;ND;CB;0;0;0;0;1;1;0;0;0;0
C3617;RALN;ND;CC;0;0;1;0;1;1;0;0;0;0
C5056;PRBZ;NF;CB;0;0;3;1;5;0;0;0;0;0
C5056;PRBZ;NF;CA;0;0;0;0;1;0;0;0;0;0
UC10484;RALN;ND;CD;12;34;7;3;0;0;0;0;0;0
UC10484;RALN;ND;CC;9;21;34;35;0;0;0;0;0;0
UC10484;RALN;ND;CB;1;1;0;3;0;0;0;0;0;0
C2890;RALN;ND;CA;0;0;1;0;0;0;0;0;0;0
C2890;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C2890;RALN;ND;CB;0;0;1;0;0;3;0;0;0;0
C2890;RALN;ND;CC;0;0;10;7;10;7;0;0;0;0
C7916;RALN;ND;CC;0;0;1;2;0;0;0;0;0;0
C7916;RALN;ND;CB;0;0;0;0;5;0;0;0;0;0
C7916;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C516;RALN;ND;CC;0;0;1;2;0;0;0;0;0;0
C1114;RALN;ND;CC;0;0;2;2;0;0;0;0;0;0
C1625;RALN;ND;CC;6;34;7;10;7;4;0;0;0;0
C1625;RALN;ND;CB;0;2;0;0;5;0;0;0;0;0
C1625;RALN;ND;CD;9;17;1;3;4;2;0;0;0;0
R9205;RALN;ND;CA;7;4;0;0;1;0;0;0;0;0
R9205;RALN;ND;PC;16;8;0;0;0;0;0;0;0;0
R9205;RALN;ND;CC;383;686;14;4;46;8;0;0;0;0
R9205;RALN;ND;CB;69;155;5;9;7;5;0;0;0;0
R9205;RALN;ND;CD;596;835;3;0;21;8;0;0;0;0
CS9947;RALN;ND;CC;1;2;0;0;0;0;0;0;0;0
CS9947;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C7937;RALN;ND;CD;3;5;0;0;1;0;0;0;0;0
C7937;RALN;ND;CB;0;0;0;0;4;0;0;0;0;0
C7937;RALN;ND;CC;2;10;0;0;0;0;0;0;0;0
P10801;RALN;ND;CB;2;18;0;0;6;1;0;0;0;0
P10801;RALN;ND;CD;24;26;0;0;8;1;0;0;0;0
P10801;RALN;ND;CC;14;21;8;5;23;8;0;0;0;0
UC9891;RALN;ND;CD;0;0;1;1;0;0;0;0;0;0
UC9891;RALN;ND;CB;0;0;1;0;0;0;0;0;0;0
UC9891;RALN;ND;CC;0;0;21;9;0;0;0;0;0;0
C5570;RALN;ND;CB;2;8;0;0;0;0;0;0;0;0
C5570;RALN;ND;CC;0;3;0;0;0;0;0;0;0;0
C5570;RALN;ND;CD;2;0;0;0;0;0;0;0;0;0
C2128;RALN;ND;CD;0;0;0;0;1;1;0;0;0;0
C2128;RALN;ND;CC;0;0;5;6;1;0;0;0;0;0
C2128;RALN;ND;CB;0;0;0;0;3;0;0;0;0;0
C3699;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
C6662;RALN;ND;CC;0;0;3;7;0;0;0;0;0;0
C6662;RALN;ND;CD;0;0;2;0;0;0;0;0;0;0
IP10582;RALN;ND;CA;0;0;0;2;0;0;0;0;0;0
IP10582;RALN;ND;CD;0;0;0;1;1;1;0;0;0;0
IP10582;RALN;ND;CB;0;0;1;32;0;0;0;0;0;0
IP10582;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
U9414;SSNA;ND;MV;0;0;0;0;8;4;0;0;0;0
U9414;SSNA;ND;ST;0;0;0;4;0;2;0;0;0;0
U9414;SSNA;ND;SI;0;0;50;108;139;371;0;0;0;0
U9414;SSNA;ND;FM;0;0;2;17;2;17;0;0;0;0
U9414;SSNA;ND;SV;0;0;9;5;27;50;0;0;0;0
U9414;SSNA;ND;MD;0;0;78;122;123;162;0;0;0;0
U9414;SSNA;ND;DP;0;0;0;0;3;0;0;0;0;0
U9414;SSNA;ND;SF;0;0;5;0;44;22;0;0;0;0
U9414;SSNA;ND;LT;0;0;31;96;66;22;0;0;0;0
C3125;PRTN;NF;CD;1;0;0;0;0;0;0;0;0;0
C3187;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C3187;RALN;ND;CD;2;5;0;0;0;0;0;0;0;0
C3187;RALN;ND;CC;0;7;6;5;6;5;0;0;0;0
LS12007;LS13;NF;LI;75;39;0;0;0;0;0;0;0;0
C2926;RALN;ND;CB;0;0;0;0;6;0;0;0;0;0
C2926;RALN;ND;CC;0;2;0;0;0;1;0;0;0;0
C7397;RALN;ND;CD;0;0;2;0;0;0;0;0;0;0
C7397;RALN;ND;CC;0;0;16;2;0;0;0;0;0;0
C3072;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C3072;RALN;ND;CD;0;0;0;0;0;1;0;0;0;0
J10321;SSNA;ND;MD;0;0;21;36;41;49;0;0;0;0
J10321;SSNA;ND;ST;0;0;19;24;8;8;0;0;0;0
J10321;SSNA;ND;SI;0;0;37;170;21;49;0;0;0;0
J10321;SSNA;ND;LT;0;0;13;81;6;15;0;0;0;0
J10321;SSNA;ND;LA;0;0;1;2;0;0;0;0;0;0
C6364;RALN;ND;CD;1;1;0;0;0;0;0;0;0;0
C6364;RALN;ND;CC;1;2;0;2;0;0;0;0;0;0
C3378;RALN;ND;CB;0;0;0;0;6;0;0;0;0;0
C3378;RALN;ND;CC;0;0;0;0;2;0;0;0;0;0
UC11811;RALN;ND;CC;2;9;10;23;10;23;0;0;0;0
UC11811;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
UC11811;RALN;ND;CD;7;9;7;1;7;1;0;0;0;0
U9475;SSNA;ND;SF;0;0;0;1;0;0;0;0;0;0
U9475;SSNA;ND;LA;6;54;1;3;0;0;0;0;0;0
U9475;SSNA;ND;LT;11;13;208;518;29;1;0;0;0;0
U9475;SSNA;ND;DA;1;2;0;0;0;0;0;0;0;0
U9475;SSNA;ND;PL;0;3;0;0;0;0;0;0;0;0
U9475;SSNA;ND;ST;0;1;80;145;42;67;0;0;0;0
U9475;SSNA;ND;PS;0;0;0;0;2;7;0;0;0;0
U9475;SSNA;ND;SI;3;7;390;1230;76;164;0;0;0;0
U9475;SSNA;ND;BI;0;0;0;6;1;10;0;0;0;0
U9475;SSNA;ND;MD;0;1;212;241;174;161;0;0;0;0
U9475;SSNA;ND;FM;0;0;0;0;0;12;0;0;0;0
C1307;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
OL13759;EPNE;ME;AB;0;1;0;0;0;0;0;0;0;0
C1527;RALN;ND;CC;0;0;0;0;1;1;0;0;0;0
C1527;RALN;ND;CB;0;0;0;0;0;1;0;0;0;0
C6219;RALN;ND;CD;0;3;1;0;0;0;0;0;0;0
C6219;RALN;ND;CB;1;1;0;0;4;0;0;0;0;0
C6219;RALN;ND;CC;0;6;7;0;7;0;0;0;0;0
C3270;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
AG9845;EN60;ND;LI;567;573;0;0;0;0;0;0;0;0
C5555;REFR;SC;XA;0;0;0;1;0;0;0;0;0;0
C5555;REFR;SC;CD;1;0;0;0;0;0;0;0;0;0
C5555;REFR;SC;CC;0;1;0;0;0;0;0;0;0;0
C5127;RALN;ND;CB;5;18;1;0;10;1;0;0;0;0
C5127;RALN;ND;CD;15;34;6;0;11;0;0;0;0;0
C5127;RALN;ND;CC;19;69;18;8;25;7;0;0;0;0
C5127;RALN;ND;CA;0;1;0;0;0;0;0;0;0;0
C2114;RALN;ND;CD;0;1;0;0;2;0;0;0;0;0
C2114;RALN;ND;CB;0;0;0;0;10;0;0;0;0;0
C2114;RALN;ND;CC;0;5;0;0;5;1;0;0;0;0
C7757;PRBZ;NF;CB;0;0;3;0;3;0;0;0;0;0
C5869;RALN;ND;CD;2;0;0;0;0;0;0;0;0;0
C5869;RALN;ND;CB;0;1;0;1;0;0;0;0;0;0
C5869;RALN;ND;CC;0;3;0;0;0;0;0;0;0;0
AA10255;RESA;NF;CD;4;5;0;0;6;2;0;0;0;0
AA10255;RESA;NF;CB;2;1;6;0;22;0;0;0;0;0
AA10255;RESA;NF;CC;0;4;0;0;8;0;0;0;0;0
C7880;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C7880;RALN;ND;CC;1;1;0;0;0;0;0;0;0;0
C7880;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C1935;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C1935;RALN;ND;CC;0;0;2;0;0;0;0;0;0;0
RS9206;RETN;SC;CB;1;0;0;0;0;0;0;0;0;0
RS9206;RETN;SC;CA;0;0;3;2;0;0;0;0;0;0
RS9206;RETN;SC;CB;3;4;0;0;0;0;0;0;0;0
RS9206;RETN;SC;CC;3;4;0;0;0;0;0;0;0;0
RS9206;RETN;SC;CC;0;2;0;0;0;0;0;0;0;0
RS9206;RETN;SC;CA;0;0;1;1;0;0;0;0;0;0
C7245;RALN;ND;CC;1;15;1;2;0;0;0;0;0;0
C7245;RALN;ND;CD;0;1;1;0;0;0;0;0;0;0
C4787;REFR;SC;CD;0;0;0;0;1;0;0;0;0;0
C4787;REFR;SC;CC;0;0;0;0;0;1;0;0;0;0
C4787;REFR;SC;XA;0;0;6;5;0;0;0;0;0;0
C4787;REFR;SC;XB;0;0;1;1;0;0;0;0;0;0
C4787;REFR;SC;CB;0;0;1;0;0;2;0;0;0;0
IP10633;RALN;ND;CB;0;0;3;28;0;0;0;0;0;0
IP10633;RALN;ND;CD;0;0;2;6;0;0;0;0;0;0
IP10633;RALN;ND;CC;0;0;0;1;0;0;0;0;0;0
IP11052;PRTN;NF;CB;0;0;2;23;0;0;0;0;0;0
IP11052;PRTN;NF;CC;0;0;0;5;0;0;0;0;0;0
LS11940;LS13;NF;LI;73;122;4;1;0;0;0;0;0;0
CS10307;RALN;ND;CD;0;12;0;0;0;0;0;0;0;0
CS10307;RALN;ND;CC;0;5;0;0;0;0;0;0;0;0
CS10307;RALN;ND;CB;0;1;0;0;0;0;0;0;0;0
C4113;RALN;ND;CB;0;0;0;0;2;0;0;0;0;0
C4113;RALN;ND;CC;0;0;0;0;1;0;0;0;0;0
C4113;RALN;ND;CD;0;2;0;0;0;0;0;0;0;0
C3665;RALN;ND;CC;6;27;14;8;5;5;0;0;0;0
C3665;RALN;ND;CB;2;7;4;2;15;0;0;0;0;0
C3665;RALN;ND;CD;12;25;2;4;3;0;0;0;0;0
Q9168;UNIV;ND;CD;28;79;0;0;0;0;0;0;0;0
Q9168;UNIV;ND;CC;32;119;4;10;0;0;0;0;0;0
Q9168;UNIV;ND;CE;4;8;0;0;0;0;0;0;0;0
Q9168;UNIV;ND;CB;0;12;11;9;0;0;0;0;0;0
OL13690;EPNE;ME;AB;1;0;0;0;0;0;0;0;0;0
C1816;RALN;ND;CB;0;0;0;0;10;0;0;0;0;0
C1816;RALN;ND;CC;0;0;4;4;8;6;0;0;0;0
C1816;RALN;ND;CD;0;0;1;0;2;1;0;0;0;0
C1097;RALN;ND;CB;3;3;0;0;4;0;0;0;0;0
C1097;RALN;ND;CC;8;21;4;4;3;6;0;0;0;0
C1097;RALN;ND;CD;3;9;2;1;0;1;0;0;0;0
C6966;RALN;ND;CA;0;0;0;2;0;0;0;0;0;0
C6966;RALN;ND;CC;0;0;1;3;0;0;0;0;0;0
C6966;RALN;ND;CD;0;0;2;0;0;0;0;0;0;0
C8276;RALN;ND;CC;0;0;1;3;1;0;0;0;0;0
C8276;RALN;ND;CB;0;0;0;0;1;0;0;0;0;0
C4605;RALN;ND;CB;0;0;0;3;8;0;0;0;0;0
C4605;RALN;ND;CC;0;0;1;2;1;1;0;0;0;0
C6326;RALN;ND;CC;0;1;0;0;0;0;0;0;0;0
C1309;RALN;ND;CD;1;0;0;0;0;0;0;0;0;0
C299;PRTN;NF;CB;0;0;0;0;12;0;0;0;0;0
C299;PRTN;NF;CC;1;2;0;0;0;0;0;0;0;0
C3104;RALN;ND;CA;0;0;0;0;3;0;0;0;0;0
C3104;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C3104;RALN;ND;CC;0;3;2;4;1;0;0;0;0;0
C8251;RALN;ND;CC;0;0;1;1;0;1;0;0;0;0
C628;RALN;ND;CB;0;0;9;0;14;1;0;0;0;0
C628;RALN;ND;CC;0;0;33;12;38;12;0;0;0;0
C628;RALN;ND;CD;0;0;0;0;0;2;0;0;0;0
C2938;PRBZ;NF;CB;0;0;2;0;2;0;0;0;0;0
C1620;RALN;ND;CB;0;3;0;0;0;0;0;0;0;0
C1620;RALN;ND;CD;0;1;0;0;0;0;0;0;0;0
C1620;RALN;ND;CC;1;3;0;0;0;0;0;0;0;0
Q9187;UNIV;ND;CB;10;15;0;0;0;0;0;0;0;0
Q9187;UNIV;ND;CC;28;124;0;0;2;1;0;0;0;0
Q9187;UNIV;ND;CE;7;8;0;0;0;0;0;0;0;0
Q9187;UNIV;ND;CD;27;70;0;0;2;0;0;0;0;0
C1896;RALN;ND;CC;0;3;9;2;9;2;0;0;0;0
C1896;RALN;ND;CD;0;0;1;0;1;0;0;0;0;0
C2433;RALN;ND;CC;0;1;4;0;0;0;0;0;0;0
C4809;RALN;ND;CC;2;7;2;0;0;0;0;0;0;0
C4809;RALN;ND;CB;0;1;0;0;2;0;0;0;0;0
C4809;RALN;ND;CD;0;4;0;0;0;0;0;0;0;0
C2203;RALN;ND;CC;0;0;1;1;0;0;0;0;0;0
C3819;RALN;ND;CA;9;7;2;0;0;0;0;0;0;0
C3819;RALN;ND;CC;29;44;0;6;30;0;0;0;0;0
C3819;RALN;ND;CD;5;7;0;0;0;0;0;0;0;0
C3819;RALN;ND;CB;16;6;1;0;0;0;0;0;0;0
C321;RALN;ND;CC;1;0;1;0;0;0;0;0;0;0
C321;RALN;ND;CD;0;0;1;0;0;0;0;0;0;0
C5577;RALN;ND;CB;0;2;0;0;0;0;0;0;0;0
C7646;REFR;SC;XA;50;20;108;44;113;33;0;0;0;0
C7646;REFR;SC;XB;4;2;7;8;4;6;0;0;0;0
C7646;REFR;SC;CB;76;276;33;44;27;7;0;0;0;0
C7646;REFR;SC;CD;112;235;0;1;2;1;0;0;0;0
C7646;REFR;SC;XC;1;0;0;0;0;0;0;0;0;0
C7646;REFR;SC;CC;219;959;17;10;20;18;0;0;0;0
C7646;REFR;SC;CA;7;4;10;2;2;1;0;0;0;0
J10944;SSNA;ND;FM;0;0;0;0;2;10;0;0;0;0
J10944;SSNA;ND;MD;0;0;0;0;242;244;0;0;0;0
J10944;SSNA;ND;BI;0;0;0;0;1;15;0;0;0;0
J10944;SSNA;ND;DT;0;0;0;0;1;0;0;0;0;0
J10944;SSNA;ND;LT;0;0;0;0;79;20;0;0;0;0
J10944;SSNA;ND;LA;0;0;0;0;7;0;0;0;0;0
J10944;SSNA;ND;ST;0;0;0;0;110;120;0;0;0;0
J10944;SSNA;ND;SI;0;0;0;0;319;929;0;0;0;0
U10738;SSNA;ND;MD;0;0;0;0;132;85;0;0;0;0
U10738;SSNA;ND;MV;0;0;0;0;15;0;0;0;0;0
U10738;SSNA;ND;LA;0;3;0;0;0;0;0;0;0;0
U10738;SSNA;ND;SF;0;0;1;3;0;0;0;0;0;0
U10738;SSNA;ND;SI;0;0;249;246;131;85;0;0;0;0
U10738;SSNA;ND;ST;0;0;27;20;26;22;0;0;0;0
U10738;SSNA;ND;BI;0;0;0;0;1;3;0;0;0;0
U10738;SSNA;ND;SV;0;0;0;0;9;3;0;0;0;0
U10738;SSNA;ND;LT;0;2;0;0;0;0;0;0;0;0
R9813;RALN;ND;CD;452;742;0;0;0;0;0;0;0;0
R9813;RALN;ND;CA;1;0;0;0;0;0;0;0;0;0
R9813;RALN;ND;CC;159;374;0;0;0;0;0;0;0;0
R9813;RALN;ND;CD;30;62;0;0;0;0;0;0;0;0
R9813;RALN;ND;CC;21;59;0;0;0;0;0;0;0;0
R9813;RALN;ND;CB;78;288;0;0;0;0;0;0;0;0
R9813;RALN;ND;PC;0;3;0;0;0;0;0;0;0;0
