"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"C6463","REFR","ND","CD","0","0","1","0","0","0"
"C6475","RALN","ND","CD","0","0","0","1","0","0"
"C3104","RALN","ND","CD","0","0","2","0","0","0"
"C6461","RALN","ND","CD","0","0","1","0","0","0"
"C6482","RALN","ND","CD","0","0","2","2","1","0"
"C670","RALN","ND","CD","0","0","4","1","1","1"
"C6483","RALN","ND","CD","0","0","2","0","4","0"
"C6485","RALN","ND","CD","0","0","1","0","0","0"
"C6495","RALN","ND","CD","0","0","7","2","9","2"
"C6518","RALN","ND","CD","0","0","0","0","2","0"
"C6520","RALN","ND","CD","0","0","0","0","1","0"
"C6537","RALN","ND","CD","0","0","0","0","1","0"
"C6540","RALN","ND","CD","0","0","2","0","0","0"
"C6546","RALN","ND","CD","0","0","1","0","1","0"
"C6549","RALN","ND","CD","0","0","0","2","0","0"
"C6552","RALN","ND","CD","0","0","0","1","0","0"
"C6555","RALN","ND","CD","0","0","4","0","8","0"
"C6563","RALN","ND","CD","0","0","0","0","1","0"
"C6564","RALN","ND","CD","0","0","1","3","0","1"
"C6571","RALN","ND","CD","0","0","1","0","1","0"
"C6605","RALN","ND","CD","0","0","0","0","1","0"
"C6613","RALN","ND","CD","0","0","1","0","1","0"
"C6640","RALN","ND","CD","0","0","1","0","0","0"
"C6645","RALN","ND","CD","0","0","0","0","2","0"
"C6647","RALN","ND","CD","0","0","3","0","3","0"
"C6819","RALN","ND","CD","0","0","2","0","2","0"
"C6821","RALN","ND","CD","0","0","0","0","1","0"
"C6825","RALN","ND","CD","0","0","0","0","2","0"
"C6830","RALN","ND","CD","0","0","1","0","0","0"
"C6837","RALN","ND","CD","0","0","0","0","1","0"
"C6630","RALN","ND","CD","0","0","2","1","5","0"
"C6665","RALN","ND","CD","0","0","1","0","0","0"
"C6662","RALN","ND","CD","0","0","6","0","0","1"
"C6671","RALN","ND","CD","0","0","0","1","0","0"
"C6697","RALN","ND","CD","0","0","1","0","0","0"
"C6698","RALN","ND","CD","0","0","1","0","1","1"
"C6699","RALN","ND","CD","0","0","0","0","6","2"
"C6702","RALN","ND","CD","0","0","0","0","0","1"
"C6704","RALN","ND","CD","0","0","1","0","2","0"
"C6712","RALN","ND","CD","0","0","0","0","2","0"
"C6719","RALN","ND","CD","0","0","3","1","4","2"
"C6764","RALN","ND","CD","0","0","0","0","1","1"
"C6765","RALN","ND","CD","0","0","0","0","0","1"
"C6680","RALN","ND","CD","0","0","2","0","2","0"
"C6682","RALN","ND","CD","0","0","1","0","1","0"
"C6722","RALN","ND","CD","0","0","1","0","0","0"
"C6725","RALN","ND","CD","0","0","3","1","3","1"
"C6733","RALN","ND","CD","0","0","0","1","0","0"
"C6758","RALN","ND","CD","0","0","0","0","1","1"
"C6774","RALN","ND","CD","0","0","2","0","2","0"
"C6776","RALN","ND","CD","0","0","1","1","1","1"
"C6781","RALN","ND","CD","0","0","4","1","3","1"
"C6786","RALN","ND","CD","0","0","1","0","0","0"
"C6787","RALN","ND","CD","0","0","0","0","1","0"
"C6807","RALN","ND","CD","0","0","1","0","3","2"
"C6801","RALN","ND","CD","0","0","0","0","1","0"
"C6860","RALN","ND","CD","0","0","1","0","0","0"
"C6865","RALN","ND","CD","0","0","0","0","0","2"
"C6867","RALN","ND","CD","0","0","3","0","6","5"
"C6876","RALN","ND","CD","0","0","11","4","21","30"
"C5738","RALN","ND","CD","0","0","1","0","0","4"
"C6884","RALN","ND","CD","0","0","3","1","0","0"
"C6889","RALN","ND","CD","0","0","1","0","1","0"
"C6891","RALN","ND","CD","0","0","7","1","8","1"
"C6892","RALN","ND","CD","0","0","0","0","4","1"
"C6902","RALN","ND","CD","0","0","3","2","3","2"
"C6904","RALN","ND","CD","0","0","3","0","0","0"
"C6909","RALN","ND","CD","0","0","1","0","1","0"
"C1769","RALN","ND","CD","0","0","4","4","12","1"
"C6940","RALN","ND","CD","0","0","1","0","7","0"
"C6973","RALN","ND","CD","0","0","2","0","8","0"
"C6975","RALN","ND","CD","0","0","1","0","4","1"
"C6999","RALN","ND","CD","0","0","5","4","6","3"
"C7010","RALN","ND","CD","0","0","1","0","0","0"
"C7012","RALN","ND","CD","0","0","4","1","8","7"
"C7015","RALN","ND","CD","0","0","1","0","0","1"
"C7038","RALN","ND","CD","0","0","2","0","0","0"
"C7043","RALN","ND","CD","0","0","0","1","0","0"
"C7056","RALN","ND","CD","0","0","1","0","2","3"
"C7063","RALN","ND","CD","0","0","7","10","2","1"
"C7068","RALN","ND","CD","0","1","19","3","27","6"
"C7071","RALN","ND","CD","0","0","1","1","1","2"
"C7076","RALN","ND","CD","0","0","0","0","2","0"
"C7084","RALN","ND","CD","0","0","2","0","4","0"
"C7086","RALN","ND","CD","0","0","4","0","0","0"
"C7096","RALN","ND","CD","0","0","4","9","6","8"
"C7099","PRBZ","ND","CD","0","0","0","0","1","0"
"C7108","RALN","ND","CD","0","0","1","0","1","1"
"C591","RALN","ND","CD","0","0","0","2","0","0"
"C7118","RALN","ND","CD","0","0","1","0","1","0"
"C7120","RALN","ND","CD","0","0","7","0","7","0"
"C7020","RALN","ND","CD","0","0","1","0","1","0"
"C7154","RALN","ND","CD","0","0","0","0","0","7"
"C7164","RALN","ND","CD","0","0","2","0","2","0"
"C7165","RALN","ND","CD","0","0","3","0","0","0"
"C7166","RALN","ND","CD","0","0","0","1","0","0"
"C7171","RALN","ND","CD","0","0","1","0","1","0"
"C7174","RALN","ND","CD","0","0","1","0","0","0"
"C7182","RALN","ND","CD","0","0","0","0","0","1"
"C7185","RALN","ND","CD","0","0","2","0","0","0"
"C7188","RALN","ND","CD","0","0","1","0","0","0"
"C7190","RALN","ND","CD","0","0","0","0","0","1"
"C7223","RALN","ND","CD","0","0","0","0","1","0"
"C7226","RALN","ND","CD","0","0","0","1","0","0"
"C7230","RALN","ND","CD","0","0","0","0","0","1"
"C7240","RALN","ND","CD","0","0","0","0","1","0"
"C7244","RALN","ND","CD","0","0","2","0","2","0"
"C7249","RALN","ND","CD","0","0","3","2","6","0"
"C8302","RALN","ND","CD","0","0","0","1","0","2"
"C7292","RALN","ND","CD","0","0","1","0","0","0"
"C7156","RALN","ND","CD","0","0","3","2","2","2"
"C7319","RALN","ND","CD","0","0","3","0","4","0"
"C7320","RALN","ND","CD","0","0","1","0","1","0"
"C7321","RALN","ND","CD","0","0","1","0","0","0"
"C7327","RALN","ND","CD","0","0","0","1","0","2"
"C7349","RALN","ND","CD","0","0","25","14","6","1"
"C7360","RALN","ND","CD","0","0","1","0","0","1"
"C7365","RALN","ND","CD","0","0","1","0","0","0"
"C7381","RALN","ND","CD","0","0","4","0","0","1"
"C7394","RALN","ND","CD","0","0","1","0","1","0"
"C7397","RALN","ND","CD","0","0","2","0","0","0"
"C7400","RALN","ND","CD","0","0","13","2","20","2"
"C7405","RALN","ND","CD","0","0","1","1","1","3"
"C7415","RALN","ND","CD","0","0","0","1","1","0"
"C7430","RALN","ND","CD","0","0","0","0","1","0"
"C7445","RALN","ND","CD","0","0","1","0","0","0"
"C7448","PRBZ","ND","CD","0","0","1","0","1","0"
"C7450","RALN","ND","CD","0","0","1","0","0","0"
"C7451","RALN","ND","CD","0","0","5","6","3","3"
"C7452","RALN","ND","CD","0","0","0","0","0","1"
"C7457","RALN","ND","CD","0","0","0","0","0","3"
"C7463","RALN","ND","CD","0","0","1","0","0","0"
"C7481","RALN","ND","CD","0","0","0","0","1","0"
"C7484","RALN","ND","CD","0","5","514","279","606","295"
"C7516","RALN","ND","CD","0","0","8","0","6","6"
"C7522","RALN","ND","CD","0","0","1","0","0","0"
"C7525","RALN","ND","CD","0","0","1","0","1","0"
"C7537","RALN","ND","CD","0","0","1","0","1","0"
"C7545","RALN","ND","CD","0","0","0","0","1","0"
"C7547","RALN","ND","CD","0","0","1","0","0","0"
"C7550","RALN","ND","CD","0","0","1","0","0","0"
"C7554","RALN","ND","CD","0","0","1","0","0","0"
"C7558","RALN","ND","CD","0","0","1","0","0","0"
"C7574","RALN","ND","CD","0","0","3","0","5","5"
"C7580","RALN","ND","CD","0","0","0","0","0","1"
"C7593","RALN","ND","CD","0","0","0","2","2","1"
"C7607","PRTN","ND","CD","3","0","0","0","4","0"
"C7608","RALN","ND","CD","0","0","0","0","0","1"
"C7622","RALN","ND","CD","0","0","0","0","0","1"
"C7625","RALN","ND","CD","0","0","4","1","4","1"
"C7631","RALN","ND","CD","0","0","12","2","12","2"
"C7635","RALN","ND","CD","0","0","1","1","0","0"
"C7646","REFR","ND","CD","0","0","12","11","7","6"
"C7647","RALN","ND","CD","0","0","0","0","0","1"
"C7670","RALN","ND","CD","0","0","0","0","0","1"
"C7685","RALN","ND","CD","0","0","1","0","0","0"
"C7687","RALN","ND","CD","0","0","1","0","1","1"
"C7695","REFR","ND","CD","0","0","6","3","8","4"
"C3184","RALN","ND","CD","0","0","0","0","2","1"
"C7708","RALN","ND","CD","0","0","2","0","2","0"
"C7717","RALN","ND","CD","0","0","1","0","1","0"
"C7726","RALN","ND","CD","0","0","1","0","0","0"
"C7731","RALN","ND","CD","0","0","2","0","2","1"
"C7732","RALN","ND","CD","0","0","0","1","0","1"
"C7747","RALN","ND","CD","0","0","0","0","0","1"
"C7758","RALN","ND","CD","0","0","1","0","0","1"
"C7763","RALN","ND","CD","0","0","5","0","5","0"
"C7791","RALN","ND","CD","0","0","0","1","2","0"
"C12296","RALN","ND","CD","0","0","3","2","3","1"
"C7839","RALN","ND","CD","0","0","1","0","0","0"
"C7844","RALN","ND","CD","0","0","1","0","0","1"
"C7850","RALN","ND","CD","0","0","7","2","11","1"
"C7863","RALN","ND","CD","0","0","0","1","0","0"
"C7864","RALN","ND","CD","0","0","1","1","0","0"
"C7866","RALN","ND","CD","0","0","1","0","0","0"
"C7868","RALN","ND","CD","0","0","1","0","0","0"
"C7877","RALN","ND","CD","0","0","11","0","15","3"
"C7881","PRBZ","ND","CD","0","0","0","3","0","0"
"C7892","RALN","ND","CD","1","9","77","32","40","17"
"C7897","RALN","ND","CD","0","0","2","0","5","0"
"C7896","RALN","ND","CD","0","0","0","0","1","0"
"C7902","RALN","ND","CD","0","0","4","2","2","1"
"C7906","RALN","ND","CD","0","0","5","0","5","0"
"C7913","RALN","ND","CD","0","0","1","0","0","0"
"C7937","RALN","ND","CD","0","0","0","0","1","0"
"C7961","RALN","ND","CD","0","0","1","0","0","0"
"C7963","RALN","ND","CD","0","0","1","0","0","0"
"C7967","RALN","ND","CD","0","0","10","3","9","3"
"C7973","RALN","ND","CD","0","0","26","5","0","0"
"C7982","RALN","ND","CD","0","0","0","0","0","2"
"C7995","RALN","ND","CD","1","1","4","3","1","0"
"C8016","RALN","ND","CD","0","0","0","0","1","2"
"C8043","RALN","ND","CD","0","0","0","0","0","1"
"C8029","PRBZ","ND","CD","0","0","0","0","1","0"
"C8036","RALN","ND","CD","0","0","0","1","0","0"
"C8054","RALN","ND","CD","0","0","1","0","3","1"
"C8051","RALN","ND","CD","0","0","0","0","0","1"
"C8058","RALN","ND","CD","0","0","0","0","0","1"
"C5204","RALN","ND","CD","0","0","1","0","2","2"
"C8108","RALN","ND","CD","0","0","0","0","1","0"
"C8126","RALN","ND","CD","0","0","1","0","0","0"
"C8127","RALN","ND","CD","0","0","0","0","1","0"
"C8129","RALN","ND","CD","1","0","0","0","4","2"
"C8130","RALN","ND","CD","0","0","1","0","0","1"
"C8134","RALN","ND","CD","0","0","1","1","0","0"
"C8135","RALN","ND","CD","0","0","1","0","1","0"
"C8150","RALN","ND","CD","0","0","2","1","2","8"
"C8153","RALN","ND","CD","0","0","1","1","0","0"
"C8154","RALN","ND","CD","0","0","2","1","2","1"
"C8157","RALN","ND","CD","0","0","2","0","0","0"
"C8165","RALN","ND","CD","0","0","1","0","0","0"
"C8168","RALN","ND","CD","0","0","0","0","1","0"
"C8172","RALN","ND","CD","0","0","3","0","3","0"
"C8182","RALN","ND","CD","0","0","1","1","1","0"
"C8186","RALN","ND","CD","0","0","0","1","1","1"
"C8191","RALN","ND","CD","0","0","0","0","0","1"
"C8196","RALN","ND","CD","0","0","2","0","0","1"
"C8218","RALN","ND","CD","0","0","1","0","0","0"
"C8228","RALN","ND","CD","0","0","0","0","1","1"
"C8229","RALN","ND","CD","0","0","3","0","6","0"
"R9191","RALN","ND","CD","2","3","12","0","0","0"
"R9192","RALN","ND","CD","0","0","15","1","15","3"
"R9194","RALN","ND","CD","46","162","13","9","92","54"
"R9197","RALN","ND","CD","0","0","0","1","0","3"
"R9813","RALN","ND","CD","4","15","0","0","53","30"
"R9199","RALN","ND","CD","2","0","14","4","24","5"
"R9201","RALN","ND","CD","18","63","1","2","21","11"
"R9202","RALN","ND","CD","2","0","1","0","47","9"
"R9205","RALN","ND","CD","21","86","9","6","60","13"
"R9207","RALN","ND","CD","0","0","0","0","25","9"
"R9209","RALN","ND","CD","2","6","0","0","48","14"
"D8344","RALN","ND","CD","0","0","0","0","2","0"
"D8342","RALN","ND","CD","0","2","0","0","0","0"
"D8403","PRBZ","ND","CD","0","3","0","0","0","0"
"N8780","PRBZ","ND","CD","3","4","0","8","0","1"
"N8775","PRBZ","ND","CD","0","1","1","4,5","0","0"
"N8779","PRBZ","ND","CD","0,92","1","2","5,25","0","3,88"
"N8776","PRBZ","ND","CD","0","0","1","5","0","9"
"N8719","REVA","ND","CD","0","1","0","0","0","0"
"N8778","PRBZ","ND","CD","0","0","1","0","1","0"
"N8737","RALN","ND","CD","0","1","0","0","0","0"
"ES10898","RALN","ND","CD","0","0","0","0","1","0"
"ES10584","RALN","ND","CD","3","10","0","0","0","0"
"ES183","PRTN","ND","CD","0","0","0","0","2","0"
"AA10255","RESA","ND","CD","0","0","0","0","8","0"
"ER11809","RALN","ND","CD","0","1","0","0","0","0"
"ER12544","PRBZ","ND","CD","1","1","2","1","6","1"
"ER9950","RALN","ND","CD","1","1","0","0","0","0"
"ER10865","RALN","ND","CD","0","1","0","0","0","0"
"ER10171","RALN","ND","CD","1","0","0","0","33","14"
"ER10604","RALN","ND","CD","2","2","0","0","0","0"
"ER9953","RALN","ND","CD","3","4","0","0","0","0"
"ER9954","RALN","ND","CD","2","1","0","0","6","0"
"ER9837","RALN","ND","CD","0","3","0","0","0","0"
"ER10538","RESA","ND","CD","0","2","0","0","0","0"
"ER12127","PRBZ","ND","CD","0","2","0","0","0","0"
"AP197","RALN","ND","CD","0","4","0","0","0","0"
"AP198","PRBZ","ND","CD","0","1","2","4","0","0"
"P9029","RALN","ND","CD","0","0","5","2","18","4"
"P9030","RALN","ND","CD","0","0","5","0","14","1"
"P9031","RALN","ND","CD","0","0","12","0","19","0"
"P9034","RALN","ND","CD","0","0","0","0","1","0"
"P10790","RALN","ND","CD","0","0","2","0","2","0"
"P9040","RALN","ND","CD","0","0","0","0","7","2"
"P9037","RALN","ND","CD","0","0","1","1","12","1"
"P9038","RALN","ND","CD","0","0","0","0","0","3"
"P9043","RALN","ND","CD","0","2","7","1","11","1"
"P9042","RALN","ND","CD","0","0","0","0","4","0"
"P9044","RALN","ND","CD","0","1","0","0","5","1"
"P9048","RALN","ND","CD","0","0","0","0","2","0"
"P10506","RALN","ND","CD","0","0","0","0","5","0"
"P9053","RALN","ND","CD","0","0","0","0","3","0"
"P9047","RALN","ND","CD","0","0","1","0","0","0"
"P9050","RALN","ND","CD","0","0","5","0","6","1"
"P9052","RALN","ND","CD","0","0","6","1","7","1"
"P9051","RALN","ND","CD","1","0","5","0","11","3"
"P9066","RALN","ND","CD","0","0","0","0","3","0"
"P9049","RALN","ND","CD","0","0","0","0","2","0"
"P9055","RALN","ND","CD","0","0","2","0","0","0"
"P10803","RALN","ND","CD","0","0","0","0","3","0"
"P9056","RALN","ND","CD","0","1","2","0","5","1"
"P9060","RALN","ND","CD","0","0","2","0","1","0"
"P9062","REFR","ND","CD","0","0","0","0","2","0"
"P9063","RALN","ND","CD","0","0","2","1","8","2"
"P9064","RALN","ND","CD","0","0","3","0","6","0"
"P9065","RALN","ND","CD","0","0","0","0","2","0"
"P9108","RALN","ND","CD","0","0","2","0","4","0"
"P9071","RALN","ND","CD","1","0","3","0","3","0"
"P9068","RALN","ND","CD","0","0","8","1","18","0"
"P9069","RALN","ND","CD","0","0","3","0","10","3"
"P9072","RALN","ND","CD","0","0","4","0","10","0"
"P9073","RALN","ND","CD","0","0","1","0","5","1"
"P9076","RALN","ND","CD","0","0","0","0","7","7"
"P9078","RALN","ND","CD","0","0","1","0","5","0"
"P9074","RALN","ND","CD","0","0","0","0","25","0"
"P9077","RALN","ND","CD","1","3","5","0","0","0"
"P10801","RALN","ND","CD","0","0","1","0","12","1"
"P9081","RALN","ND","CD","0","0","0","0","0","1"
"P10382","RALN","ND","CD","0","0","0","0","4","3"
"P9083","RALN","ND","CD","0","0","0","0","7","0"
"P9086","RALN","ND","CD","0","0","2","1","5","2"
"P9084","RALN","ND","CD","0","0","3","3","1","0"
"P9092","RALN","ND","CD","0","0","2","0","3","0"
"P9095","RALN","ND","CD","0","2","2","0","3","0"
"P9088","RALN","ND","CD","0","1","7","1","17","1"
"P9093","RALN","ND","CD","0","1","4","0","10","0"
"P9087","RALN","ND","CD","0","0","0","0","1","0"
"P9085","RALN","ND","CD","0","0","2","1","4","0"
"P9089","RALN","ND","CD","0","0","2","0","5","1"
"P9094","RALN","ND","CD","0","0","1","0","4","1"
"P9100","RALN","ND","CD","0","0","9","0","16","0"
"P9097","RALN","ND","CD","0","0","6","0","4","3"
"P9099","RALN","ND","CD","0","0","2","0","7","0"
"P9101","RALN","ND","CD","0","0","0","0","5","0"
"P9103","RALN","ND","CD","0","0","1","0","2","0"
"P9104","RALN","ND","CD","0","0","1","0","3","1"
"P9105","RALN","ND","CD","0","0","2","2","24","7"
"P9110","RALN","ND","CD","0","0","0","0","13","11"
"P9106","RALN","ND","CD","0","0","2","0","7","2"
"P9113","RALN","ND","CD","0","0","2","0","1","0"
"P9116","RALN","ND","CD","0","0","0","0","1","0"
"P9118","RALN","ND","CD","0","0","0","0","5","0"
"P9117","REFR","ND","CD","1","0","0","0","0","0"
"P9119","REFR","ND","CD","0","0","0","0","4","1"
"P9120","RALN","ND","CD","1","0","0","0","8","3"
"P9121","RALN","ND","CD","0","0","1","0","4","0"
"P9122","RALN","ND","CD","0","0","2","0","6","3"
"P9125","RALN","ND","CD","0","0","2","0","0","0"
"P9124","RALN","ND","CD","0","0","4","0","4","0"
"P9126","RALN","ND","CD","0","0","4","0","12","2"
"UC10406","RALN","ND","CD","0","0","0","0","1","0"
"UC9891","RALN","ND","CD","0","0","1","0","0","0"
"UC10777","RALN","ND","CD","0","0","6","3","6","3"
"UC10792","RALN","ND","CD","0","0","1","0","0","0"
"UC10833","RALN","ND","CD","0","0","0","0","1","0"
"UC10795","RALN","ND","CD","0","0","1","12","0","0"
"UC10798","RALN","ND","CD","0","0","2","0","0","0"
"UC11794","RALN","ND","CD","0","0","1","0","1","0"
"UC10005","RALN","ND","CD","0","0","2","0","0","0"
"UC10013","RALN","ND","CD","0","0","1","0","0","0"
"UC10445","RALN","ND","CD","0","0","3","0","0","0"
"UC9862","RALN","ND","CD","0","0","1","1","0","1"
"UC10643","RALN","ND","CD","0","0","5","5","5","4"
"UC10278","RALN","ND","CD","0","0","2","0","0","0"
"UC11827","RALN","ND","CD","0","0","2","0","0","0"
"UC10585","RALN","ND","CD","0","0","2","0","1","0"
"UC10310","RALN","ND","CD","0","0","2","0","0","0"
"UC11082","RALN","ND","CD","0","0","0","0","1","0"
"UC10484","RALN","ND","CD","0","0","6","4","0","0"
"UC10187","RALN","ND","CD","0","0","0","1","0","0"
"UC11070","RALN","ND","CD","0","0","3","0","0","0"
"UC9878","RALN","ND","CD","0","0","4","1","3","0"
"UC10240","RALN","ND","CD","0","0","3","2","3","2"
"UC11812","RALN","ND","CD","0","0","0","0","4","0"
"UC9993","RALN","ND","CD","0","0","1","2","1","2"
"UC10148","RALN","ND","CD","0","0","1","1","0","0"
"UC10772","RALN","ND","CD","0","0","1","4","0","0"
"UC10438","RALN","ND","CD","0","0","0","0","3","2"
"UC9994","RALN","ND","CD","0","0","8","2","0","0"
"UC10893","RALN","ND","CD","0","0","4","3","4","3"
"UC10638","RALN","ND","CD","0","0","6","2","0","0"
"UC10890","RALN","ND","CD","0","0","0","0","4","2"
"UC10159","RALN","ND","CD","0","0","1","0","0","0"
"UC11819","RALN","ND","CD","0","0","2","1","0","0"
"UC12305","RALN","ND","CD","0","0","3","1","3","1"
"UC12397","RALN","ND","CD","0","0","5","4","0","0"
"UC12285","RALN","ND","CD","0","0","1","2","1","1"
"UC12395","RALN","ND","CD","0","0","1","0","1","0"
"UC12257","RALN","ND","CD","0","0","1","0","1","0"
"UC10492","RALN","ND","CD","0","0","4","2","0","0"
"UC12532","RALN","ND","CD","0","0","1","0","0","0"
"UC11821","RALN","ND","CD","0","0","6","0","12","0"
"UC10794","RALN","ND","CD","0","0","14","5","10","3"
"UC12393","RALN","ND","CD","0","0","4","1","0","0"
"UC11811","RALN","ND","CD","0","0","3","1","4","1"
"UC12390","RALN","ND","CD","0","0","1","0","0","0"
"UC10583","RALN","ND","CD","0","0","5","4","4","3"
"UC10901","RALN","ND","CD","0","0","3","1","2","0"
"UC10426","RALN","ND","CD","0","0","5","2","12","4"
"UC11816","RALN","ND","CD","0","0","7","6","5","4"
"UC10797","RALN","ND","CD","0","0","8","2","1","1"
"UC11864","RALN","ND","CD","0","0","4","1","4","0"
"UC12514","REFR","ND","CD","2","0","0","0","0","0"
"IP11049","PRTN","ND","CD","1","9","0","2","0","0"
"IP10121","RALN","ND","CD","0","0","0","1","0","0"
"IP10582","RALN","ND","CD","0","0","1","1","1","1"
"IP10522","RALN","ND","CD","0","0","16","26","0","0"
"IP11847","RALN","ND","CD","0","0","0","2","0","0"
"IP10785","RALN","ND","CD","0","0","1","0","0","0"
"IP10304","RALN","ND","CD","0","3","0","0","0","0"
"IP10936","RALN","ND","CD","0","0","1","1","0","0"
"IP10579","RALN","ND","CD","0","0","1","2","0","0"
"IP10603","RALN","ND","CD","0","0","0","4","0","0"
"IP12287","RALN","ND","CD","0","0","8","15","0","0"
"IP10611","RALN","ND","CD","0","0","4","12","0","0"
"IP10704","RALN","ND","CD","0","0","0","1","0","0"
"IP10490","RALN","ND","CD","0","0","1","3","1","2"
"IP10535","RALN","ND","CD","0","0","1","1","0","0"
"IP10222","RALN","ND","CD","0","0","1","7","0","0"
"IP10655","RALN","ND","CD","0","0","1","5","0","0"
"IP10120","RALN","ND","CD","0","1","13","22","0","0"
"IP10625","RALN","ND","CD","0","0","0","1","0","0"
"IP12522","RALN","ND","CD","0","0","0","3","0","0"
"IP12500","RALN","ND","CD","0","0","0","3","0","0"
"IP10428","RALN","ND","CD","0","0","10","11","0","0"
"IP10920","RALN","ND","CD","0","0","1","2","0","3"
"IP10969","PRTN","ND","CD","0","0","0","1","0","0"
"IP10470","RALN","ND","CD","0","0","0","7","0","0"
"IP11916","RALN","ND","CD","0","0","0","4","0","0"
"IP10466","RALN","ND","CD","0","0","0","7","0","0"
"IP10362","RALN","ND","CD","0","3","0","0","0","0"
"IP10495","RALN","ND","CD","0","0","0","0","1","1"
"PA98","RALN","ND","CD","0","0","1","0","0","0"
"PA88","RALN","ND","CD","0","0","6","0","2","0"
"PA93","RALN","ND","CD","0","0","3","0","3","0"
"PA94","RALN","ND","CD","0","0","1","2","0","0"
"PA9873","RALN","ND","CD","1","0","0","0","0","0"
"PA113","RALN","ND","CD","0","0","0","1","0","1"
"PA83","RALN","ND","CD","0","0","6","0","6","0"
"PA131","RALN","ND","CD","0","0","10","0","0","0"
"AB10246","RALN","ND","CD","0","3","0","0","0","0"
"CM9036","RALN","ND","CD","0","0","6","1","0","0"
"CM12344","RALN","ND","CD","3","8","4","0","4","0"
"CM9058","RALN","ND","CD","0","0","7","0","1","2"
"CM9061","RALN","ND","CD","1","2","9","0","13","1"
"CM12343","RALN","ND","CD","0","0","29","4","2","0"
"CM9080","RALN","ND","CD","0","0","15","4","16","1"
"CM9102","RALN","ND","CD","0","0","19","5","42","13"
"CM9114","RALN","ND","CD","2","3","5","1","29","5"
"CM9123","RALN","ND","CD","0","0","2","0","7","0"
"V9733","RALN","ND","CD","0","0","0","0","1","2"
"V9751","RALN","ND","CD","0","2","0","0","0","0"
"V9758","RALN","ND","CD","1","0","0","0","0","0"
"V9757","RALN","ND","CD","0","0","0","0","1","0"
"V9785","RALN","ND","CD","0","1","0","0","0","0"
"RS9195","REFR","ND","CD","0","1","0","0","0","0"
"RS9211","PRBZ","ND","CD","9","32","0","0","33","4"
"RS9830","PRTN","ND","CD","40","89","0","1","116","19"
"RS9203","RESA","ND","CD","0","0","0","0","26","9"
"RS9204","RESI","ND","CD","0","0","99","12","160","11"
"RS9208","REVA","ND","CD","0","5","0","0","12","2"
"Q9173","UNIV","ND","CD","4","18","0","0","2","1"
"Q9174","UNIV","ND","CD","1","8","0","0","8","2"
"Q9175","UNIV","ND","CD","1","1","0","0","5","1"
"Q9179","UNIV","ND","CD","4","9","0","0","0","0"
"Q9186","UNIV","ND","CD","0","3","0","0","17","13"
"Q9131","UNIV","ND","CD","0","1","0","0","0","0"
"Q9132","UNIV","ND","CD","0","0","0","0","5","0"
"Q9133","UNIV","ND","CD","0","0","10","4","16","3"
"Q9134","UNIV","ND","CD","1","0","0","0","0","0"
"Q9136","UNIV","ND","CD","3","0","4","0","3","0"
"Q9139","UNIV","ND","CD","0","0","0","0","8","0"
"Q9140","UNIV","ND","CD","0","4","0","0","0","0"
"Q9142","UNIV","ND","CD","0","0","2","0","4","0"
"Q9187","UNIV","ND","CD","1","2","0","0","2","0"
"Q9143","UNIV","ND","CD","0","0","1","4","0","0"
"Q9145","UNIV","ND","CD","0","0","0","3","0","0"
"Q9147","UNIV","ND","CD","0","2","0","0","7","1"
"Q9148","UNIV","ND","CD","0","2","2","5","0","0"
"Q9150","UNIV","ND","CD","5","14","0","0","6","1"
"Q9151","UNIV","ND","CD","2","0","0","0","0","0"
"Q9152","UNIV","ND","CD","2","10","0","0","0","0"
"Q9155","UNIV","ND","CD","1","2","0","0","8","1"
"Q9159","UNIV","ND","CD","0","0","9","6","0","0"
"Q9160","UNIV","ND","CD","0","0","0","0","1","0"
"Q9162","UNIV","ND","CD","0","2","0","0","0","0"
"Q9182","UNIV","ND","CD","0","0","0","0","2","0"
"Q9163","UNIV","ND","CD","1","7","2","4","10","3"
"Q9164","UNIV","ND","CD","1","10","0","0","10","0"
"Q9167","UNIV","ND","CD","3","13","0","0","0","0"
"Q9168","UNIV","ND","CD","1","18","0","0","6","1"
"Q9177","UNIV","ND","CD","0","0","2","3","0","0"
"Q9172","UNIV","ND","CD","1","0","0","0","0","0"
"Q9176","UNIV","ND","CD","0","0","0","2","1","0"
"Q9129","UNIV","ND","CD","1","0","0","0","0","0"
"AG9844","AGFI","ND","2A","0","0","442","271","0","0"
"AG9847","AGFI","ND","2A","7","12","21","41","0","0"
"AG12246","MNST","ND","2A","0","2","0","0","0","0"
"AG11871","MNST","ND","2A","1","2","0","0","0","0"
"AG10325","MNST","ND","2A","0","0","5","2","4","0"
"AG11801","MNST","ND","2A","1","0","0","0","0","0"
"M10395","MNST","ND","2A","0","0","0","4","3","0"
"M8659","MNST","ND","2A","0","0","1577","144","1692","146"
"M8664","MNST","ND","2A","9","14","21","3","43","29"
"M8668","MNST","ND","2A","0","0","112","79","16","26"
"M10400","MNST","ND","2A","106","22","0","0","0","0"
"M8665","MNST","ND","2A","0","0","0","0","3148","3046"
